gene	exgf1.bam
ENSMUSG00000033938	1418
ENSMUSG00000033940	6059
ENSMUSG00000033943	1723
ENSMUSG00000033948	372
ENSMUSG00000033949	121
ENSMUSG00000033952	10
ENSMUSG00000033953	20499
ENSMUSG00000033955	2232
ENSMUSG00000033960	3861
ENSMUSG00000033961	208
ENSMUSG00000033963	11
ENSMUSG00000033964	596
ENSMUSG00000033965	1619
ENSMUSG00000033966	617
ENSMUSG00000033967	31
ENSMUSG00000033970	146
ENSMUSG00000033972	364
ENSMUSG00000033981	14140
ENSMUSG00000033983	522
ENSMUSG00000033985	94
ENSMUSG00000033987	18
ENSMUSG00000033991	448
ENSMUSG00000033998	2004
ENSMUSG00000034000	245
ENSMUSG00000034006	382
ENSMUSG00000034007	1205
ENSMUSG00000034009	480
ENSMUSG00000034021	3442
ENSMUSG00000034022	1276
ENSMUSG00000034023	290
ENSMUSG00000034024	4710
ENSMUSG00000034028	3
ENSMUSG00000034031	0
ENSMUSG00000034032	679
ENSMUSG00000034035	192
ENSMUSG00000034037	201
ENSMUSG00000034039	0
ENSMUSG00000034040	1706
ENSMUSG00000034041	50
ENSMUSG00000034042	748
ENSMUSG00000034055	505
ENSMUSG00000034057	13
ENSMUSG00000034059	1907
ENSMUSG00000034063	28
ENSMUSG00000034064	1230
ENSMUSG00000034066	126
ENSMUSG00000034071	90
ENSMUSG00000034075	1745
ENSMUSG00000034083	595
ENSMUSG00000034087	0
ENSMUSG00000034088	7176
ENSMUSG00000034098	705
ENSMUSG00000034101	367
ENSMUSG00000034105	303
ENSMUSG00000034107	1
ENSMUSG00000034108	469
ENSMUSG00000034109	785
ENSMUSG00000034110	388
ENSMUSG00000034111	1314
ENSMUSG00000034112	34
ENSMUSG00000034115	5
ENSMUSG00000034116	124
ENSMUSG00000034117	3
ENSMUSG00000034118	733
ENSMUSG00000034120	1177
ENSMUSG00000034121	73
ENSMUSG00000034126	709
ENSMUSG00000034127	18
ENSMUSG00000034135	3474
ENSMUSG00000034139	0
ENSMUSG00000034145	1413
ENSMUSG00000034151	9
ENSMUSG00000034152	3874
ENSMUSG00000034154	885
ENSMUSG00000034156	7124
ENSMUSG00000034157	2283
ENSMUSG00000034158	2330
ENSMUSG00000034159	1
ENSMUSG00000034160	7111
ENSMUSG00000034161	43
ENSMUSG00000034163	1223
ENSMUSG00000034164	129
ENSMUSG00000034165	332
ENSMUSG00000034168	1350
ENSMUSG00000034171	2858
ENSMUSG00000034173	193
ENSMUSG00000034175	378
ENSMUSG00000034177	54
ENSMUSG00000034185	0
ENSMUSG00000034187	29317
ENSMUSG00000034189	1191
ENSMUSG00000034190	2429
ENSMUSG00000034192	575
ENSMUSG00000034194	693
ENSMUSG00000034201	1183
ENSMUSG00000034203	1082
ENSMUSG00000034205	27
ENSMUSG00000034206	76
ENSMUSG00000034209	666
ENSMUSG00000034210	1120
ENSMUSG00000034211	1609
ENSMUSG00000034212	10
ENSMUSG00000034216	1730
ENSMUSG00000034218	442
ENSMUSG00000034219	1
ENSMUSG00000034220	2149
ENSMUSG00000034224	4
ENSMUSG00000034226	331
ENSMUSG00000034227	48
ENSMUSG00000034235	1463
ENSMUSG00000034239	20
ENSMUSG00000034243	4183
ENSMUSG00000034245	6629
ENSMUSG00000034247	721
ENSMUSG00000034248	730
ENSMUSG00000034252	2422
ENSMUSG00000034254	3337
ENSMUSG00000034255	377
ENSMUSG00000034258	60
ENSMUSG00000034259	321
ENSMUSG00000034263	450
ENSMUSG00000034265	1060
ENSMUSG00000034266	0
ENSMUSG00000034269	3507
ENSMUSG00000034271	1022
ENSMUSG00000034274	911
ENSMUSG00000034275	2126
ENSMUSG00000034278	107
ENSMUSG00000034282	117
ENSMUSG00000034285	2472
ENSMUSG00000034290	1366
ENSMUSG00000034292	584
ENSMUSG00000034295	3417
ENSMUSG00000034297	1823
ENSMUSG00000034300	1840
ENSMUSG00000034303	51
ENSMUSG00000034308	241
ENSMUSG00000034310	2010
ENSMUSG00000034311	43
ENSMUSG00000034312	8888
ENSMUSG00000034317	225
ENSMUSG00000034320	244
ENSMUSG00000034321	392
ENSMUSG00000034324	198
ENSMUSG00000034327	283
ENSMUSG00000034329	3
ENSMUSG00000034330	139
ENSMUSG00000034333	142
ENSMUSG00000034334	157
ENSMUSG00000034336	6384
ENSMUSG00000034339	0
ENSMUSG00000034341	9891
ENSMUSG00000034342	1724
ENSMUSG00000034343	1074
ENSMUSG00000034345	2162
ENSMUSG00000034349	222
ENSMUSG00000034353	1399
ENSMUSG00000034354	2858
ENSMUSG00000034359	0
ENSMUSG00000034361	446
ENSMUSG00000034362	0
ENSMUSG00000034371	315
ENSMUSG00000034377	2952
ENSMUSG00000034379	135
ENSMUSG00000034382	7
ENSMUSG00000034384	1
ENSMUSG00000034387	0
ENSMUSG00000034390	4059
ENSMUSG00000034391	2
ENSMUSG00000034394	2
ENSMUSG00000034401	88
ENSMUSG00000034402	333
ENSMUSG00000034403	7003
ENSMUSG00000034412	560
ENSMUSG00000034413	1553
ENSMUSG00000034416	10
ENSMUSG00000034422	145
ENSMUSG00000034424	1097
ENSMUSG00000034427	2
ENSMUSG00000034429	222
ENSMUSG00000034430	492
ENSMUSG00000034432	2402
ENSMUSG00000034435	1
ENSMUSG00000034438	8
ENSMUSG00000034442	330
ENSMUSG00000034445	156
ENSMUSG00000034449	81
ENSMUSG00000034450	1
ENSMUSG00000034452	17
ENSMUSG00000034453	502
ENSMUSG00000034456	0
ENSMUSG00000034457	1
ENSMUSG00000034459	75
ENSMUSG00000034460	19
ENSMUSG00000034462	810
ENSMUSG00000034463	823
ENSMUSG00000034467	18
ENSMUSG00000034471	552
ENSMUSG00000034472	1483
ENSMUSG00000034473	458
ENSMUSG00000034480	689
ENSMUSG00000034482	0
ENSMUSG00000034484	1486
ENSMUSG00000034485	380
ENSMUSG00000034486	1
ENSMUSG00000034487	259
ENSMUSG00000034488	2602
ENSMUSG00000034493	1
ENSMUSG00000034501	1172
ENSMUSG00000034509	220
ENSMUSG00000034518	475
ENSMUSG00000034520	139
ENSMUSG00000034522	209
ENSMUSG00000034525	2788
ENSMUSG00000034528	2
ENSMUSG00000034532	246
ENSMUSG00000034533	6
ENSMUSG00000034538	120
ENSMUSG00000034543	1505
ENSMUSG00000034544	1182
ENSMUSG00000034551	190
ENSMUSG00000034552	0
ENSMUSG00000034555	0
ENSMUSG00000034557	3019
ENSMUSG00000034560	909
ENSMUSG00000034563	29
ENSMUSG00000034566	745
ENSMUSG00000034570	1567
ENSMUSG00000034573	446
ENSMUSG00000034574	2088
ENSMUSG00000034575	1274
ENSMUSG00000034579	85
ENSMUSG00000034583	0
ENSMUSG00000034584	617
ENSMUSG00000034586	3329
ENSMUSG00000034591	813
ENSMUSG00000034593	18294
ENSMUSG00000034595	239
ENSMUSG00000034601	212
ENSMUSG00000034602	2258
ENSMUSG00000034607	10
ENSMUSG00000034610	922
ENSMUSG00000034612	1850
ENSMUSG00000034613	2273
ENSMUSG00000034614	674
ENSMUSG00000034616	583
ENSMUSG00000034617	400
ENSMUSG00000034620	899
ENSMUSG00000034621	1887
ENSMUSG00000034623	0
ENSMUSG00000034634	11
ENSMUSG00000034636	6605
ENSMUSG00000034639	233
ENSMUSG00000034640	541
ENSMUSG00000034641	4
ENSMUSG00000034645	0
ENSMUSG00000034647	1933
ENSMUSG00000034648	1490
ENSMUSG00000034652	31
ENSMUSG00000034653	826
ENSMUSG00000034656	4708
ENSMUSG00000034659	757
ENSMUSG00000034660	0
ENSMUSG00000034663	271
ENSMUSG00000034664	51
ENSMUSG00000034667	2337
ENSMUSG00000034673	1338
ENSMUSG00000034674	51
ENSMUSG00000034675	5874
ENSMUSG00000034677	1
ENSMUSG00000034681	868
ENSMUSG00000034683	2
ENSMUSG00000034684	132
ENSMUSG00000034685	1401
ENSMUSG00000034686	123
ENSMUSG00000034687	598
ENSMUSG00000034689	5
ENSMUSG00000034690	0
ENSMUSG00000034701	254
ENSMUSG00000034706	28
ENSMUSG00000034707	3111
ENSMUSG00000034708	1444
ENSMUSG00000034709	2307
ENSMUSG00000034714	474
ENSMUSG00000034723	7199
ENSMUSG00000034724	994
ENSMUSG00000034729	357
ENSMUSG00000034730	9591
ENSMUSG00000034731	318
ENSMUSG00000034732	14
ENSMUSG00000034738	105
ENSMUSG00000034739	2
ENSMUSG00000034744	1055
ENSMUSG00000034748	268
ENSMUSG00000034751	1386
ENSMUSG00000034755	594
ENSMUSG00000034757	1899
ENSMUSG00000034758	110
ENSMUSG00000034761	1302
ENSMUSG00000034762	17
ENSMUSG00000034765	304
ENSMUSG00000034768	88
ENSMUSG00000034771	403
ENSMUSG00000034773	39
ENSMUSG00000034774	2
ENSMUSG00000034777	0
ENSMUSG00000034780	1618
ENSMUSG00000034781	3570
ENSMUSG00000034783	0
ENSMUSG00000034785	0
ENSMUSG00000034786	29
ENSMUSG00000034789	1725
ENSMUSG00000034792	36
ENSMUSG00000034793	1191
ENSMUSG00000034795	56
ENSMUSG00000034796	730
ENSMUSG00000034799	12335
ENSMUSG00000034800	355
ENSMUSG00000034801	1008
ENSMUSG00000034807	1302
ENSMUSG00000034810	156
ENSMUSG00000034813	755
ENSMUSG00000034818	5899
ENSMUSG00000034820	1935
ENSMUSG00000034825	6200
ENSMUSG00000034826	370
ENSMUSG00000034829	8
ENSMUSG00000034832	1445
ENSMUSG00000034833	13
ENSMUSG00000034837	5
ENSMUSG00000034839	993
ENSMUSG00000034842	77
ENSMUSG00000034845	356
ENSMUSG00000034848	385
ENSMUSG00000034850	4995
ENSMUSG00000034853	1066
ENSMUSG00000034854	744
ENSMUSG00000034855	7
ENSMUSG00000034858	718
ENSMUSG00000034863	1006
ENSMUSG00000034867	927
ENSMUSG00000034868	7952
ENSMUSG00000034871	0
ENSMUSG00000034872	57
ENSMUSG00000034875	569
ENSMUSG00000034880	357
ENSMUSG00000034881	24
ENSMUSG00000034883	0
ENSMUSG00000034889	685
ENSMUSG00000034891	9767
ENSMUSG00000034892	134
ENSMUSG00000034893	929
ENSMUSG00000034898	162
ENSMUSG00000034902	16085
ENSMUSG00000034903	333
ENSMUSG00000034906	32
ENSMUSG00000034908	2054
ENSMUSG00000034910	1165
ENSMUSG00000034911	147
ENSMUSG00000034912	955
ENSMUSG00000034913	0
ENSMUSG00000034917	3
ENSMUSG00000034918	11
ENSMUSG00000034919	28
ENSMUSG00000034923	4
ENSMUSG00000034926	3364
ENSMUSG00000034928	3445
ENSMUSG00000034930	490
ENSMUSG00000034931	1195
ENSMUSG00000034932	392
ENSMUSG00000034936	588
ENSMUSG00000034940	2322
ENSMUSG00000034947	21
ENSMUSG00000034949	1297
ENSMUSG00000034951	1265
ENSMUSG00000034957	107
ENSMUSG00000034958	7797
ENSMUSG00000034959	96
ENSMUSG00000034968	2
ENSMUSG00000034973	1371
ENSMUSG00000034974	875
ENSMUSG00000034981	2660
ENSMUSG00000034987	570
ENSMUSG00000034990	1
ENSMUSG00000034993	989
ENSMUSG00000034994	34593
ENSMUSG00000034997	726
ENSMUSG00000034998	267
ENSMUSG00000035000	232
ENSMUSG00000035004	19
ENSMUSG00000035007	1105
ENSMUSG00000035011	3000
ENSMUSG00000035020	3
ENSMUSG00000035021	77
ENSMUSG00000035024	672
ENSMUSG00000035027	1393
ENSMUSG00000035031	0
ENSMUSG00000035032	42
ENSMUSG00000035033	4267
ENSMUSG00000035041	8
ENSMUSG00000035042	0
ENSMUSG00000035045	820
ENSMUSG00000035047	513
ENSMUSG00000035048	799
ENSMUSG00000035049	1211
ENSMUSG00000035051	1608
ENSMUSG00000035057	1
ENSMUSG00000035062	582
ENSMUSG00000035064	993
ENSMUSG00000035067	58
ENSMUSG00000035069	221
ENSMUSG00000035078	1543
ENSMUSG00000035085	11
ENSMUSG00000035086	2569
ENSMUSG00000035093	4007
ENSMUSG00000035095	31
ENSMUSG00000035104	172
ENSMUSG00000035105	539
ENSMUSG00000035107	838
ENSMUSG00000035109	177
ENSMUSG00000035112	101
ENSMUSG00000035121	67
ENSMUSG00000035125	66
ENSMUSG00000035126	340
ENSMUSG00000035131	843
ENSMUSG00000035133	3540
ENSMUSG00000035139	361
ENSMUSG00000035142	73
ENSMUSG00000035148	0
ENSMUSG00000035150	282
ENSMUSG00000035151	358
ENSMUSG00000035152	12869
ENSMUSG00000035158	145
ENSMUSG00000035161	612
ENSMUSG00000035164	256
ENSMUSG00000035165	0
ENSMUSG00000035168	569
ENSMUSG00000035171	548
ENSMUSG00000035172	157
ENSMUSG00000035173	1549
ENSMUSG00000035177	0
ENSMUSG00000035179	11
ENSMUSG00000035181	306
ENSMUSG00000035183	47
ENSMUSG00000035184	1164
ENSMUSG00000035186	0
ENSMUSG00000035187	3
ENSMUSG00000035189	528
ENSMUSG00000035191	0
ENSMUSG00000035198	1325
ENSMUSG00000035199	4702
ENSMUSG00000035200	2
ENSMUSG00000035201	0
ENSMUSG00000035202	4449
ENSMUSG00000035203	8935
ENSMUSG00000035206	705
ENSMUSG00000035208	16
ENSMUSG00000035211	56
ENSMUSG00000035212	689
ENSMUSG00000035215	122
ENSMUSG00000035226	3168
ENSMUSG00000035227	1839
ENSMUSG00000035228	776
ENSMUSG00000035232	742
ENSMUSG00000035234	129
ENSMUSG00000035235	252
ENSMUSG00000035236	1558
ENSMUSG00000035237	664
ENSMUSG00000035238	1
ENSMUSG00000035239	59
ENSMUSG00000035242	459
ENSMUSG00000035245	1075
ENSMUSG00000035246	1917
ENSMUSG00000035247	3948
ENSMUSG00000035248	2067
ENSMUSG00000035258	276
ENSMUSG00000035262	6
ENSMUSG00000035266	253
ENSMUSG00000035268	1402
ENSMUSG00000035270	27
ENSMUSG00000035273	48
ENSMUSG00000035274	419
ENSMUSG00000035275	479
ENSMUSG00000035277	379
ENSMUSG00000035278	435
ENSMUSG00000035279	27
ENSMUSG00000035283	653
ENSMUSG00000035284	1894
ENSMUSG00000035285	1671
ENSMUSG00000035293	256
ENSMUSG00000035295	3
ENSMUSG00000035296	0
ENSMUSG00000035297	2165
ENSMUSG00000035298	26
ENSMUSG00000035299	258
ENSMUSG00000035305	12
ENSMUSG00000035310	397
ENSMUSG00000035311	2230
ENSMUSG00000035314	671
ENSMUSG00000035325	2907
ENSMUSG00000035329	1321
ENSMUSG00000035337	270
ENSMUSG00000035342	731
ENSMUSG00000035351	93
ENSMUSG00000035352	10
ENSMUSG00000035354	1093
ENSMUSG00000035355	384
ENSMUSG00000035356	80
ENSMUSG00000035357	1933
ENSMUSG00000035364	0
ENSMUSG00000035365	21
ENSMUSG00000035367	206
ENSMUSG00000035370	6
ENSMUSG00000035371	0
ENSMUSG00000035372	682
ENSMUSG00000035373	1
ENSMUSG00000035376	573
ENSMUSG00000035378	159
ENSMUSG00000035382	539
ENSMUSG00000035383	8
ENSMUSG00000035385	1
ENSMUSG00000035387	0
ENSMUSG00000035390	7648
ENSMUSG00000035392	1745
ENSMUSG00000035394	1
ENSMUSG00000035395	0
ENSMUSG00000035397	1163
ENSMUSG00000035399	137
ENSMUSG00000035401	1898
ENSMUSG00000035403	272
ENSMUSG00000035407	167
ENSMUSG00000035413	128
ENSMUSG00000035420	2
ENSMUSG00000035427	0
ENSMUSG00000035429	29
ENSMUSG00000035431	454
ENSMUSG00000035435	10
ENSMUSG00000035437	3314
ENSMUSG00000035439	116
ENSMUSG00000035441	271
ENSMUSG00000035443	1153
ENSMUSG00000035448	4
ENSMUSG00000035451	0
ENSMUSG00000035454	0
ENSMUSG00000035455	22
ENSMUSG00000035456	911
ENSMUSG00000035458	3
ENSMUSG00000035459	9
ENSMUSG00000035469	813
ENSMUSG00000035472	6
ENSMUSG00000035473	71
ENSMUSG00000035476	854
ENSMUSG00000035478	1920
ENSMUSG00000035486	336
ENSMUSG00000035491	0
ENSMUSG00000035493	116
ENSMUSG00000035495	236
ENSMUSG00000035498	14
ENSMUSG00000035504	254
ENSMUSG00000035505	384
ENSMUSG00000035506	31
ENSMUSG00000035509	71
ENSMUSG00000035513	683
ENSMUSG00000035517	999
ENSMUSG00000035521	1593
ENSMUSG00000035522	0
ENSMUSG00000035523	0
ENSMUSG00000035528	0
ENSMUSG00000035529	1123
ENSMUSG00000035530	3766
ENSMUSG00000035539	0
ENSMUSG00000035540	0
ENSMUSG00000035545	2270
ENSMUSG00000035547	2008
ENSMUSG00000035551	19
ENSMUSG00000035557	4
ENSMUSG00000035559	250
ENSMUSG00000035560	2
ENSMUSG00000035561	383
ENSMUSG00000035566	1818
ENSMUSG00000035569	7008
ENSMUSG00000035572	504
ENSMUSG00000035575	1313
ENSMUSG00000035576	222
ENSMUSG00000035578	64
ENSMUSG00000035580	12
ENSMUSG00000035582	5
ENSMUSG00000035585	897
ENSMUSG00000035592	0
ENSMUSG00000035594	106
ENSMUSG00000035595	51
ENSMUSG00000035596	4814
ENSMUSG00000035597	942
ENSMUSG00000035601	320
ENSMUSG00000035606	32
ENSMUSG00000035614	1644
ENSMUSG00000035615	371
ENSMUSG00000035620	1375
ENSMUSG00000035621	1374
ENSMUSG00000035623	1716
ENSMUSG00000035626	0
ENSMUSG00000035629	2035
ENSMUSG00000035632	949
ENSMUSG00000035637	554
ENSMUSG00000035638	0
ENSMUSG00000035640	5331
ENSMUSG00000035642	435
ENSMUSG00000035649	565
ENSMUSG00000035651	0
ENSMUSG00000035653	2571
ENSMUSG00000035666	1320
ENSMUSG00000035671	526
ENSMUSG00000035673	340
ENSMUSG00000035674	2071
ENSMUSG00000035678	4
ENSMUSG00000035681	3494
ENSMUSG00000035683	35
ENSMUSG00000035686	594
ENSMUSG00000035692	44
ENSMUSG00000035694	10
ENSMUSG00000035696	1264
ENSMUSG00000035697	160
ENSMUSG00000035699	0
ENSMUSG00000035704	183
ENSMUSG00000035711	63
ENSMUSG00000035713	517
ENSMUSG00000035722	600
ENSMUSG00000035725	347
ENSMUSG00000035726	2151
ENSMUSG00000035735	3194
ENSMUSG00000035745	4
ENSMUSG00000035754	1580
ENSMUSG00000035757	351
ENSMUSG00000035759	140
ENSMUSG00000035762	549
ENSMUSG00000035764	2280
ENSMUSG00000035765	1667
ENSMUSG00000035769	200
ENSMUSG00000035770	7495
ENSMUSG00000035772	1010
ENSMUSG00000035773	86
ENSMUSG00000035775	35
ENSMUSG00000035776	3362
ENSMUSG00000035778	125
ENSMUSG00000035780	0
ENSMUSG00000035781	5009
ENSMUSG00000035783	427
ENSMUSG00000035785	0
ENSMUSG00000035790	2573
ENSMUSG00000035798	3153
ENSMUSG00000035799	27
ENSMUSG00000035804	0
ENSMUSG00000035805	3861
ENSMUSG00000035811	0
ENSMUSG00000035818	36
ENSMUSG00000035824	1257
ENSMUSG00000035828	643
ENSMUSG00000035829	988
ENSMUSG00000035831	0
ENSMUSG00000035834	222
ENSMUSG00000035835	993
ENSMUSG00000035836	1
ENSMUSG00000035840	179
ENSMUSG00000035842	27
ENSMUSG00000035845	281
ENSMUSG00000035847	13997
ENSMUSG00000035849	1498
ENSMUSG00000035851	2001
ENSMUSG00000035852	1
ENSMUSG00000035860	20
ENSMUSG00000035861	0
ENSMUSG00000035863	6054
ENSMUSG00000035864	65015
ENSMUSG00000035868	258
ENSMUSG00000035873	41
ENSMUSG00000035875	4
ENSMUSG00000035877	1668
ENSMUSG00000035878	99
ENSMUSG00000035885	7949
ENSMUSG00000035890	1080
ENSMUSG00000035891	2386
ENSMUSG00000035896	5
ENSMUSG00000035898	631
ENSMUSG00000035900	1498
ENSMUSG00000035901	9062
ENSMUSG00000035910	355
ENSMUSG00000035914	306
ENSMUSG00000035916	9
ENSMUSG00000035919	542
ENSMUSG00000035923	0
ENSMUSG00000035929	113
ENSMUSG00000035930	0
ENSMUSG00000035932	0
ENSMUSG00000035933	757
ENSMUSG00000035934	2041
ENSMUSG00000035936	2701
ENSMUSG00000035941	618
ENSMUSG00000035944	207
ENSMUSG00000035946	0
ENSMUSG00000035948	9
ENSMUSG00000035949	2723
ENSMUSG00000035951	2
ENSMUSG00000035953	1427
ENSMUSG00000035954	3022
ENSMUSG00000035958	511
ENSMUSG00000035960	567
ENSMUSG00000035963	12
ENSMUSG00000035964	3928
ENSMUSG00000035967	1019
ENSMUSG00000035969	3001
ENSMUSG00000035984	341
ENSMUSG00000035992	1357
ENSMUSG00000036002	832
ENSMUSG00000036006	1336
ENSMUSG00000036009	108
ENSMUSG00000036013	0
ENSMUSG00000036019	303
ENSMUSG00000036022	137
ENSMUSG00000036023	499
ENSMUSG00000036026	3779
ENSMUSG00000036027	0
ENSMUSG00000036030	85
ENSMUSG00000036036	174
ENSMUSG00000036040	534
ENSMUSG00000036046	2736
ENSMUSG00000036052	5112
ENSMUSG00000036053	1454
ENSMUSG00000036054	2953
ENSMUSG00000036057	1156
ENSMUSG00000036061	374
ENSMUSG00000036062	11992
ENSMUSG00000036067	707
ENSMUSG00000036073	720
ENSMUSG00000036078	1420
ENSMUSG00000036083	4
ENSMUSG00000036086	280
ENSMUSG00000036087	583
ENSMUSG00000036091	9
ENSMUSG00000036093	1396
ENSMUSG00000036095	4392
ENSMUSG00000036097	1027
ENSMUSG00000036098	644
ENSMUSG00000036099	1891
ENSMUSG00000036103	429
ENSMUSG00000036104	3108
ENSMUSG00000036106	78
ENSMUSG00000036109	4
ENSMUSG00000036110	3
ENSMUSG00000036111	136
ENSMUSG00000036112	1612
ENSMUSG00000036114	269
ENSMUSG00000036117	8
ENSMUSG00000036120	175
ENSMUSG00000036123	37
ENSMUSG00000036131	15
ENSMUSG00000036136	0
ENSMUSG00000036138	363
ENSMUSG00000036139	0
ENSMUSG00000036144	0
ENSMUSG00000036151	19
ENSMUSG00000036155	3739
ENSMUSG00000036158	3182
ENSMUSG00000036160	530
ENSMUSG00000036167	959
ENSMUSG00000036168	12
ENSMUSG00000036169	6
ENSMUSG00000036172	2
ENSMUSG00000036180	712
ENSMUSG00000036181	182
ENSMUSG00000036185	3
ENSMUSG00000036186	562
ENSMUSG00000036188	1488
ENSMUSG00000036192	1380
ENSMUSG00000036196	121
ENSMUSG00000036197	506
ENSMUSG00000036198	29
ENSMUSG00000036199	4177
ENSMUSG00000036202	823
ENSMUSG00000036206	477
ENSMUSG00000036208	130
ENSMUSG00000036211	0
ENSMUSG00000036214	83
ENSMUSG00000036216	2
ENSMUSG00000036218	351
ENSMUSG00000036223	4
ENSMUSG00000036225	2625
ENSMUSG00000036231	1
ENSMUSG00000036241	2549
ENSMUSG00000036242	930
ENSMUSG00000036244	0
ENSMUSG00000036246	211
ENSMUSG00000036249	543
ENSMUSG00000036251	4
ENSMUSG00000036256	767
ENSMUSG00000036257	4012
ENSMUSG00000036264	611
ENSMUSG00000036270	1603
ENSMUSG00000036273	1227
ENSMUSG00000036275	2141
ENSMUSG00000036278	117
ENSMUSG00000036281	818
ENSMUSG00000036282	919
ENSMUSG00000036285	656
ENSMUSG00000036291	366
ENSMUSG00000036292	13
ENSMUSG00000036295	2001
ENSMUSG00000036298	3746
ENSMUSG00000036299	2640
ENSMUSG00000036304	127
ENSMUSG00000036306	2982
ENSMUSG00000036309	9243
ENSMUSG00000036315	366
ENSMUSG00000036323	3267
ENSMUSG00000036327	854
ENSMUSG00000036330	0
ENSMUSG00000036333	10821
ENSMUSG00000036334	101
ENSMUSG00000036339	239
ENSMUSG00000036352	1126
ENSMUSG00000036353	1161
ENSMUSG00000036356	815
ENSMUSG00000036357	10
ENSMUSG00000036362	385
ENSMUSG00000036368	211
ENSMUSG00000036371	6135
ENSMUSG00000036372	674
ENSMUSG00000036376	440
ENSMUSG00000036377	1895
ENSMUSG00000036381	89
ENSMUSG00000036390	234
ENSMUSG00000036391	337
ENSMUSG00000036395	11
ENSMUSG00000036398	2610
ENSMUSG00000036401	0
ENSMUSG00000036402	1958
ENSMUSG00000036403	203
ENSMUSG00000036411	161
ENSMUSG00000036412	23
ENSMUSG00000036422	491
ENSMUSG00000036427	11908
ENSMUSG00000036430	351
ENSMUSG00000036432	537
ENSMUSG00000036435	1528
ENSMUSG00000036437	873
ENSMUSG00000036438	41456
ENSMUSG00000036442	776
ENSMUSG00000036446	53
ENSMUSG00000036449	0
ENSMUSG00000036450	1165
ENSMUSG00000036452	4050
ENSMUSG00000036459	108
ENSMUSG00000036461	153
ENSMUSG00000036463	0
ENSMUSG00000036466	648
ENSMUSG00000036469	746
ENSMUSG00000036473	2686
ENSMUSG00000036478	608
ENSMUSG00000036480	96
ENSMUSG00000036492	184
ENSMUSG00000036499	1501
ENSMUSG00000036500	2
ENSMUSG00000036501	1789
ENSMUSG00000036502	218
ENSMUSG00000036503	2786
ENSMUSG00000036504	164
ENSMUSG00000036510	1365
ENSMUSG00000036513	305
ENSMUSG00000036521	0
ENSMUSG00000036523	74
ENSMUSG00000036526	9
ENSMUSG00000036528	198
ENSMUSG00000036529	4544
ENSMUSG00000036533	518
ENSMUSG00000036534	852
ENSMUSG00000036537	216
ENSMUSG00000036545	142
ENSMUSG00000036550	2634
ENSMUSG00000036551	0
ENSMUSG00000036552	154
ENSMUSG00000036553	49
ENSMUSG00000036555	610
ENSMUSG00000036557	0
ENSMUSG00000036560	225
ENSMUSG00000036561	2165
ENSMUSG00000036564	49011
ENSMUSG00000036565	4820
ENSMUSG00000036568	1254
ENSMUSG00000036570	526
ENSMUSG00000036572	759
ENSMUSG00000036574	0
ENSMUSG00000036578	1783
ENSMUSG00000036580	933
ENSMUSG00000036585	1999
ENSMUSG00000036586	0
ENSMUSG00000036587	1
ENSMUSG00000036591	5008
ENSMUSG00000036594	38
ENSMUSG00000036596	9
ENSMUSG00000036598	98
ENSMUSG00000036599	490
ENSMUSG00000036602	3
ENSMUSG00000036606	1298
ENSMUSG00000036611	598
ENSMUSG00000036613	1096
ENSMUSG00000036615	729
ENSMUSG00000036617	4833
ENSMUSG00000036620	1208
ENSMUSG00000036622	3380
ENSMUSG00000036632	461
ENSMUSG00000036634	2410
ENSMUSG00000036636	1412
ENSMUSG00000036639	77
ENSMUSG00000036641	520
ENSMUSG00000036644	6968
ENSMUSG00000036646	2195
ENSMUSG00000036647	0
ENSMUSG00000036655	1
ENSMUSG00000036658	0
ENSMUSG00000036661	185
ENSMUSG00000036667	12223
ENSMUSG00000036672	330
ENSMUSG00000036676	411
ENSMUSG00000036678	355
ENSMUSG00000036686	1492
ENSMUSG00000036687	0
ENSMUSG00000036693	648
ENSMUSG00000036698	2148
ENSMUSG00000036699	973
ENSMUSG00000036707	6399
ENSMUSG00000036712	3860
ENSMUSG00000036718	63
ENSMUSG00000036721	165
ENSMUSG00000036731	2
ENSMUSG00000036733	902
ENSMUSG00000036737	1440
ENSMUSG00000036743	19
ENSMUSG00000036744	0
ENSMUSG00000036745	8888
ENSMUSG00000036748	3187
ENSMUSG00000036749	0
ENSMUSG00000036751	6975
ENSMUSG00000036752	8616
ENSMUSG00000036760	225
ENSMUSG00000036764	253
ENSMUSG00000036766	3513
ENSMUSG00000036768	26
ENSMUSG00000036769	573
ENSMUSG00000036770	4
ENSMUSG00000036775	930
ENSMUSG00000036777	302
ENSMUSG00000036779	1186
ENSMUSG00000036781	79
ENSMUSG00000036782	557
ENSMUSG00000036790	909
ENSMUSG00000036792	1859
ENSMUSG00000036800	404
ENSMUSG00000036805	0
ENSMUSG00000036810	696
ENSMUSG00000036813	0
ENSMUSG00000036814	510
ENSMUSG00000036815	5822
ENSMUSG00000036816	15
ENSMUSG00000036817	3686
ENSMUSG00000036819	1126
ENSMUSG00000036820	247
ENSMUSG00000036822	807
ENSMUSG00000036825	3096
ENSMUSG00000036826	0
ENSMUSG00000036832	12
ENSMUSG00000036833	280
ENSMUSG00000036834	760
ENSMUSG00000036835	154
ENSMUSG00000036840	595
ENSMUSG00000036845	463
ENSMUSG00000036850	1487
ENSMUSG00000036853	0
ENSMUSG00000036854	115
