gene	exgf3.bam
ENSMUSG00000027855	11
ENSMUSG00000027857	31
ENSMUSG00000027858	1358
ENSMUSG00000027859	53
ENSMUSG00000027860	149
ENSMUSG00000027861	141
ENSMUSG00000027863	3
ENSMUSG00000027864	3036
ENSMUSG00000027865	985
ENSMUSG00000027867	2
ENSMUSG00000027868	43
ENSMUSG00000027869	1
ENSMUSG00000027870	2
ENSMUSG00000027871	6
ENSMUSG00000027875	426
ENSMUSG00000027876	0
ENSMUSG00000027878	513
ENSMUSG00000027879	1930
ENSMUSG00000027880	0
ENSMUSG00000027881	1353
ENSMUSG00000027882	339
ENSMUSG00000027883	475
ENSMUSG00000027884	576
ENSMUSG00000027886	24
ENSMUSG00000027887	84
ENSMUSG00000027889	2063
ENSMUSG00000027890	342
ENSMUSG00000027893	12232
ENSMUSG00000027894	23254
ENSMUSG00000027895	2936
ENSMUSG00000027896	127
ENSMUSG00000027900	329
ENSMUSG00000027901	10
ENSMUSG00000027902	0
ENSMUSG00000027905	316
ENSMUSG00000027907	68
ENSMUSG00000027908	0
ENSMUSG00000027912	0
ENSMUSG00000027913	0
ENSMUSG00000027919	0
ENSMUSG00000027923	0
ENSMUSG00000027925	0
ENSMUSG00000027927	0
ENSMUSG00000027931	95
ENSMUSG00000027932	89
ENSMUSG00000027933	2685
ENSMUSG00000027935	172
ENSMUSG00000027936	818
ENSMUSG00000027937	822
ENSMUSG00000027938	9
ENSMUSG00000027939	26
ENSMUSG00000027940	1532
ENSMUSG00000027942	839
ENSMUSG00000027944	362
ENSMUSG00000027947	172
ENSMUSG00000027950	2052
ENSMUSG00000027951	4664
ENSMUSG00000027952	1559
ENSMUSG00000027953	931
ENSMUSG00000027954	90
ENSMUSG00000027955	448
ENSMUSG00000027956	275
ENSMUSG00000027957	404
ENSMUSG00000027959	125
ENSMUSG00000027961	28
ENSMUSG00000027962	821
ENSMUSG00000027963	2181
ENSMUSG00000027965	427
ENSMUSG00000027966	232
ENSMUSG00000027967	30
ENSMUSG00000027968	602
ENSMUSG00000027971	101
ENSMUSG00000027973	0
ENSMUSG00000027977	1428
ENSMUSG00000027978	1313
ENSMUSG00000027981	400
ENSMUSG00000027983	277
ENSMUSG00000027984	655
ENSMUSG00000027985	306
ENSMUSG00000027993	8030
ENSMUSG00000027994	75
ENSMUSG00000027995	19
ENSMUSG00000027996	58
ENSMUSG00000027997	88
ENSMUSG00000027998	969
ENSMUSG00000027999	392
ENSMUSG00000028001	0
ENSMUSG00000028003	74
ENSMUSG00000028004	84
ENSMUSG00000028005	8274
ENSMUSG00000028007	784
ENSMUSG00000028008	0
ENSMUSG00000028010	368
ENSMUSG00000028011	7
ENSMUSG00000028012	8
ENSMUSG00000028013	1211
ENSMUSG00000028015	829
ENSMUSG00000028016	354
ENSMUSG00000028017	31
ENSMUSG00000028018	106
ENSMUSG00000028019	239
ENSMUSG00000028020	4908
ENSMUSG00000028023	2
ENSMUSG00000028024	128
ENSMUSG00000028028	134
ENSMUSG00000028029	1100
ENSMUSG00000028030	1055
ENSMUSG00000028031	81
ENSMUSG00000028032	1754
ENSMUSG00000028033	4640
ENSMUSG00000028034	2861
ENSMUSG00000028035	1860
ENSMUSG00000028036	36
ENSMUSG00000028037	21
ENSMUSG00000028039	1844
ENSMUSG00000028040	13
ENSMUSG00000028041	2765
ENSMUSG00000028042	428
ENSMUSG00000028044	45
ENSMUSG00000028047	421
ENSMUSG00000028048	1266
ENSMUSG00000028049	1446
ENSMUSG00000028051	591
ENSMUSG00000028053	6629
ENSMUSG00000028057	1036
ENSMUSG00000028059	4634
ENSMUSG00000028060	1268
ENSMUSG00000028062	1119
ENSMUSG00000028063	1568
ENSMUSG00000028064	2449
ENSMUSG00000028066	112
ENSMUSG00000028068	19
ENSMUSG00000028069	759
ENSMUSG00000028070	1281
ENSMUSG00000028071	1
ENSMUSG00000028072	0
ENSMUSG00000028073	251
ENSMUSG00000028076	5
ENSMUSG00000028078	2194
ENSMUSG00000028080	1123
ENSMUSG00000028081	1179
ENSMUSG00000028082	530
ENSMUSG00000028085	659
ENSMUSG00000028086	10983
ENSMUSG00000028088	76
ENSMUSG00000028089	298
ENSMUSG00000028093	465
ENSMUSG00000028096	807
ENSMUSG00000028098	1662
ENSMUSG00000028099	729
ENSMUSG00000028100	171
ENSMUSG00000028101	756
ENSMUSG00000028102	781
ENSMUSG00000028104	652
ENSMUSG00000028106	1608
ENSMUSG00000028107	1018
ENSMUSG00000028108	290
ENSMUSG00000028109	0
ENSMUSG00000028111	135
ENSMUSG00000028114	783
ENSMUSG00000028115	3
ENSMUSG00000028116	0
ENSMUSG00000028121	611
ENSMUSG00000028124	1658
ENSMUSG00000028125	90
ENSMUSG00000028126	1962
ENSMUSG00000028127	1921
ENSMUSG00000028128	1201
ENSMUSG00000028132	1725
ENSMUSG00000028133	190
ENSMUSG00000028134	2394
ENSMUSG00000028136	3978
ENSMUSG00000028137	5731
ENSMUSG00000028138	1263
ENSMUSG00000028139	61
ENSMUSG00000028140	874
ENSMUSG00000028141	18
ENSMUSG00000028145	463
ENSMUSG00000028148	0
ENSMUSG00000028149	12320
ENSMUSG00000028150	17
ENSMUSG00000028152	6626
ENSMUSG00000028156	1879
ENSMUSG00000028158	469
ENSMUSG00000028159	139
ENSMUSG00000028161	34002
ENSMUSG00000028163	565
ENSMUSG00000028164	262
ENSMUSG00000028165	1189
ENSMUSG00000028167	27
ENSMUSG00000028172	16
ENSMUSG00000028173	1753
ENSMUSG00000028174	24
ENSMUSG00000028175	1
ENSMUSG00000028176	2611
ENSMUSG00000028179	90
ENSMUSG00000028180	3837
ENSMUSG00000028182	17
ENSMUSG00000028184	3720
ENSMUSG00000028185	1
ENSMUSG00000028186	25
ENSMUSG00000028187	434
ENSMUSG00000028188	32
ENSMUSG00000028189	199
ENSMUSG00000028191	274
ENSMUSG00000028194	3311
ENSMUSG00000028195	163
ENSMUSG00000028197	150
ENSMUSG00000028199	647
ENSMUSG00000028207	2431
ENSMUSG00000028211	175
ENSMUSG00000028212	102
ENSMUSG00000028214	59
ENSMUSG00000028217	0
ENSMUSG00000028218	1760
ENSMUSG00000028221	938
ENSMUSG00000028222	5152
ENSMUSG00000028223	576
ENSMUSG00000028224	612
ENSMUSG00000028226	557
ENSMUSG00000028228	296
ENSMUSG00000028229	184
ENSMUSG00000028232	959
ENSMUSG00000028233	793
ENSMUSG00000028234	1057
ENSMUSG00000028236	0
ENSMUSG00000028238	0
ENSMUSG00000028240	1
ENSMUSG00000028243	1524
ENSMUSG00000028245	993
ENSMUSG00000028246	1839
ENSMUSG00000028247	496
ENSMUSG00000028248	4633
ENSMUSG00000028249	4366
ENSMUSG00000028251	483
ENSMUSG00000028252	483
ENSMUSG00000028255	4
ENSMUSG00000028256	354
ENSMUSG00000028259	3
ENSMUSG00000028261	592
ENSMUSG00000028262	13
ENSMUSG00000028264	0
ENSMUSG00000028266	9549
ENSMUSG00000028268	150
ENSMUSG00000028270	141
ENSMUSG00000028271	945
ENSMUSG00000028273	669
ENSMUSG00000028274	505
ENSMUSG00000028277	3084
ENSMUSG00000028278	4613
ENSMUSG00000028280	13
ENSMUSG00000028282	407
ENSMUSG00000028284	1633
ENSMUSG00000028287	0
ENSMUSG00000028289	2664
ENSMUSG00000028291	1431
ENSMUSG00000028292	629
ENSMUSG00000028293	432
ENSMUSG00000028294	95
ENSMUSG00000028295	355
ENSMUSG00000028298	0
ENSMUSG00000028300	721
ENSMUSG00000028307	37
ENSMUSG00000028309	2080
ENSMUSG00000028310	10
ENSMUSG00000028312	246
ENSMUSG00000028314	0
ENSMUSG00000028318	217
ENSMUSG00000028322	185
ENSMUSG00000028327	0
ENSMUSG00000028328	1137
ENSMUSG00000028329	216
ENSMUSG00000028330	1790
ENSMUSG00000028331	25
ENSMUSG00000028332	1
ENSMUSG00000028333	1247
ENSMUSG00000028334	512
ENSMUSG00000028337	1458
ENSMUSG00000028339	238
ENSMUSG00000028341	807
ENSMUSG00000028343	952
ENSMUSG00000028344	429
ENSMUSG00000028345	372
ENSMUSG00000028347	2970
ENSMUSG00000028348	29
ENSMUSG00000028351	9345
ENSMUSG00000028354	2753
ENSMUSG00000028356	0
ENSMUSG00000028357	0
ENSMUSG00000028358	110
ENSMUSG00000028359	0
ENSMUSG00000028360	286
ENSMUSG00000028362	0
ENSMUSG00000028364	391
ENSMUSG00000028367	1109
ENSMUSG00000028369	55
ENSMUSG00000028370	10
ENSMUSG00000028373	1465
ENSMUSG00000028378	43
ENSMUSG00000028381	2388
ENSMUSG00000028382	522
ENSMUSG00000028383	880
ENSMUSG00000028385	1853
ENSMUSG00000028386	0
ENSMUSG00000028389	624
ENSMUSG00000028391	223
ENSMUSG00000028392	75
ENSMUSG00000028393	1430
ENSMUSG00000028394	857
ENSMUSG00000028396	0
ENSMUSG00000028397	903
ENSMUSG00000028398	607
ENSMUSG00000028399	7946
ENSMUSG00000028402	2392
ENSMUSG00000028403	1658
ENSMUSG00000028405	1067
ENSMUSG00000028407	33
ENSMUSG00000028409	1921
ENSMUSG00000028410	2207
ENSMUSG00000028411	1174
ENSMUSG00000028412	1702
ENSMUSG00000028413	165
ENSMUSG00000028414	1948
ENSMUSG00000028415	5
ENSMUSG00000028416	3745
ENSMUSG00000028417	1
ENSMUSG00000028419	2268
ENSMUSG00000028420	252
ENSMUSG00000028423	3097
ENSMUSG00000028426	5621
ENSMUSG00000028427	1
ENSMUSG00000028430	4204
ENSMUSG00000028431	2296
ENSMUSG00000028433	1813
ENSMUSG00000028434	1488
ENSMUSG00000028435	0
ENSMUSG00000028436	1405
ENSMUSG00000028437	1600
ENSMUSG00000028438	43
ENSMUSG00000028439	7768
ENSMUSG00000028441	69
ENSMUSG00000028443	618
ENSMUSG00000028444	2458
ENSMUSG00000028445	1390
ENSMUSG00000028447	2592
ENSMUSG00000028451	1
ENSMUSG00000028452	770
ENSMUSG00000028453	309
ENSMUSG00000028454	765
ENSMUSG00000028455	1206
ENSMUSG00000028456	2532
ENSMUSG00000028457	14
ENSMUSG00000028458	1359
ENSMUSG00000028459	11
ENSMUSG00000028460	0
ENSMUSG00000028461	666
ENSMUSG00000028463	13
ENSMUSG00000028464	392
ENSMUSG00000028465	1627
ENSMUSG00000028466	1354
ENSMUSG00000028467	2701
ENSMUSG00000028468	1570
ENSMUSG00000028469	1374
ENSMUSG00000028470	368
ENSMUSG00000028475	38
ENSMUSG00000028476	391
ENSMUSG00000028478	4854
ENSMUSG00000028479	1314
ENSMUSG00000028480	129
ENSMUSG00000028483	856
ENSMUSG00000028484	5641
ENSMUSG00000028487	7
ENSMUSG00000028488	10439
ENSMUSG00000028492	3
ENSMUSG00000028494	213
ENSMUSG00000028495	359
ENSMUSG00000028496	925
ENSMUSG00000028497	94
ENSMUSG00000028514	2888
ENSMUSG00000028517	7503
ENSMUSG00000028518	1645
ENSMUSG00000028519	2833
ENSMUSG00000028520	0
ENSMUSG00000028521	325
ENSMUSG00000028522	747
ENSMUSG00000028523	10
ENSMUSG00000028524	5615
ENSMUSG00000028525	4036
ENSMUSG00000028527	1114
ENSMUSG00000028528	12971
ENSMUSG00000028530	6759
ENSMUSG00000028532	384
ENSMUSG00000028533	0
ENSMUSG00000028536	0
ENSMUSG00000028538	1895
ENSMUSG00000028539	24
ENSMUSG00000028540	261
ENSMUSG00000028541	2870
ENSMUSG00000028542	561
ENSMUSG00000028544	0
ENSMUSG00000028545	326
ENSMUSG00000028546	2745
ENSMUSG00000028549	65
ENSMUSG00000028550	1243
ENSMUSG00000028551	49
ENSMUSG00000028552	7262
ENSMUSG00000028553	10
ENSMUSG00000028555	81
ENSMUSG00000028556	1125
ENSMUSG00000028557	5737
ENSMUSG00000028558	16
ENSMUSG00000028559	1318
ENSMUSG00000028560	628
ENSMUSG00000028563	202
ENSMUSG00000028565	691
ENSMUSG00000028567	856
ENSMUSG00000028568	384
ENSMUSG00000028571	7
ENSMUSG00000028572	1757
ENSMUSG00000028573	380
ENSMUSG00000028575	5
ENSMUSG00000028576	591
ENSMUSG00000028577	1436
ENSMUSG00000028578	181
ENSMUSG00000028580	3187
ENSMUSG00000028581	770
ENSMUSG00000028582	989
ENSMUSG00000028583	299
ENSMUSG00000028584	62
ENSMUSG00000028587	22
ENSMUSG00000028589	0
ENSMUSG00000028591	0
ENSMUSG00000028593	0
ENSMUSG00000028597	136
ENSMUSG00000028599	109
ENSMUSG00000028600	178
ENSMUSG00000028601	370
ENSMUSG00000028602	64
ENSMUSG00000028603	1262
ENSMUSG00000028607	136
ENSMUSG00000028608	1233
ENSMUSG00000028609	522
ENSMUSG00000028610	44
ENSMUSG00000028613	2997
ENSMUSG00000028614	582
ENSMUSG00000028617	534
ENSMUSG00000028618	3537
ENSMUSG00000028619	586
ENSMUSG00000028621	164
ENSMUSG00000028622	1328
ENSMUSG00000028626	315
ENSMUSG00000028629	313
ENSMUSG00000028630	1855
ENSMUSG00000028631	278
ENSMUSG00000028633	1312
ENSMUSG00000028634	3330
ENSMUSG00000028635	3
ENSMUSG00000028636	155
ENSMUSG00000028637	448
ENSMUSG00000028639	2200
ENSMUSG00000028640	1
ENSMUSG00000028641	288
ENSMUSG00000028642	40
ENSMUSG00000028643	190
ENSMUSG00000028644	14
ENSMUSG00000028645	3543
ENSMUSG00000028646	2200
ENSMUSG00000028647	168
ENSMUSG00000028648	103
ENSMUSG00000028649	12340
ENSMUSG00000028651	282
ENSMUSG00000028653	462
ENSMUSG00000028654	367
ENSMUSG00000028655	879
ENSMUSG00000028656	10652
ENSMUSG00000028657	4476
ENSMUSG00000028661	128
ENSMUSG00000028664	687
ENSMUSG00000028668	1148
ENSMUSG00000028669	2213
ENSMUSG00000028670	2164
ENSMUSG00000028671	393
ENSMUSG00000028672	391
ENSMUSG00000028673	865
ENSMUSG00000028675	1010
ENSMUSG00000028676	791
ENSMUSG00000028677	5429
ENSMUSG00000028678	11
ENSMUSG00000028680	512
ENSMUSG00000028681	70
ENSMUSG00000028683	550
ENSMUSG00000028684	1056
ENSMUSG00000028687	42
ENSMUSG00000028688	217
ENSMUSG00000028689	59
ENSMUSG00000028690	500
ENSMUSG00000028691	2067
ENSMUSG00000028692	9235
ENSMUSG00000028693	764
ENSMUSG00000028696	300
ENSMUSG00000028698	1348
ENSMUSG00000028699	4
ENSMUSG00000028700	2543
ENSMUSG00000028701	820
ENSMUSG00000028702	25
ENSMUSG00000028703	731
ENSMUSG00000028706	269
ENSMUSG00000028707	8
ENSMUSG00000028708	827
ENSMUSG00000028709	137
ENSMUSG00000028710	753
ENSMUSG00000028712	0
ENSMUSG00000028713	27
ENSMUSG00000028715	0
ENSMUSG00000028716	14
ENSMUSG00000028717	36
ENSMUSG00000028718	9
ENSMUSG00000028719	1593
ENSMUSG00000028729	1313
ENSMUSG00000028730	53
ENSMUSG00000028736	3
ENSMUSG00000028737	333
ENSMUSG00000028738	12
ENSMUSG00000028741	505
ENSMUSG00000028743	515
ENSMUSG00000028744	332
ENSMUSG00000028745	6422
ENSMUSG00000028747	210
ENSMUSG00000028749	2
ENSMUSG00000028750	5
ENSMUSG00000028751	0
ENSMUSG00000028753	209
ENSMUSG00000028755	24
ENSMUSG00000028756	9231
ENSMUSG00000028757	2728
ENSMUSG00000028758	627
ENSMUSG00000028759	5709
ENSMUSG00000028760	9646
ENSMUSG00000028763	580
ENSMUSG00000028766	382
ENSMUSG00000028771	1152
ENSMUSG00000028772	2133
ENSMUSG00000028773	650
ENSMUSG00000028776	225
ENSMUSG00000028777	0
ENSMUSG00000028778	99
ENSMUSG00000028779	1798
ENSMUSG00000028780	1031
ENSMUSG00000028782	16117
ENSMUSG00000028784	20
ENSMUSG00000028785	20665
ENSMUSG00000028786	0
ENSMUSG00000028788	2636
ENSMUSG00000028789	966
ENSMUSG00000028790	2571
ENSMUSG00000028792	644
ENSMUSG00000028793	1625
ENSMUSG00000028794	4
ENSMUSG00000028795	348
ENSMUSG00000028796	2545
ENSMUSG00000028797	2279
ENSMUSG00000028798	2384
ENSMUSG00000028799	1138
ENSMUSG00000028800	149
ENSMUSG00000028801	24
ENSMUSG00000028803	3232
ENSMUSG00000028804	3085
ENSMUSG00000028807	146
ENSMUSG00000028809	4111
ENSMUSG00000028811	3096
ENSMUSG00000028813	118
ENSMUSG00000028820	3892
ENSMUSG00000028821	1259
ENSMUSG00000028822	2457
ENSMUSG00000028825	5
ENSMUSG00000028826	2182
ENSMUSG00000028830	2681
ENSMUSG00000028832	5056
ENSMUSG00000028833	40862
ENSMUSG00000028834	11
ENSMUSG00000028836	184
ENSMUSG00000028837	2152
ENSMUSG00000028838	3926
ENSMUSG00000028840	24
ENSMUSG00000028841	2
ENSMUSG00000028842	1282
ENSMUSG00000028843	3266
ENSMUSG00000028845	45
ENSMUSG00000028847	1729
ENSMUSG00000028848	184
ENSMUSG00000028849	8914
ENSMUSG00000028850	223
ENSMUSG00000028851	4048
ENSMUSG00000028854	2176
ENSMUSG00000028857	2077
ENSMUSG00000028859	223
ENSMUSG00000028860	98
ENSMUSG00000028861	1011
ENSMUSG00000028862	57
ENSMUSG00000028863	3542
ENSMUSG00000028864	287
ENSMUSG00000028865	105
ENSMUSG00000028868	713
ENSMUSG00000028869	1850
ENSMUSG00000028871	310
ENSMUSG00000028873	68
ENSMUSG00000028874	8
ENSMUSG00000028876	1892
ENSMUSG00000028878	1195
ENSMUSG00000028879	3189
ENSMUSG00000028882	1153
ENSMUSG00000028883	573
ENSMUSG00000028884	300
ENSMUSG00000028885	41
ENSMUSG00000028886	1378
ENSMUSG00000028889	597
ENSMUSG00000028890	897
ENSMUSG00000028893	559
ENSMUSG00000028894	1073
ENSMUSG00000028896	400
ENSMUSG00000028898	415
ENSMUSG00000028899	499
ENSMUSG00000028901	723
ENSMUSG00000028902	1025
ENSMUSG00000028906	1270
ENSMUSG00000028907	521
ENSMUSG00000028909	1463
ENSMUSG00000028910	485
ENSMUSG00000028911	2299
ENSMUSG00000028914	2513
ENSMUSG00000028917	4429
ENSMUSG00000028919	376
ENSMUSG00000028920	1267
ENSMUSG00000028923	773
ENSMUSG00000028926	9954
ENSMUSG00000028927	681
ENSMUSG00000028931	14544
ENSMUSG00000028932	3991
ENSMUSG00000028933	109
ENSMUSG00000028936	2022
ENSMUSG00000028937	8909
ENSMUSG00000028938	0
ENSMUSG00000028940	0
ENSMUSG00000028943	329
ENSMUSG00000028944	2417
ENSMUSG00000028945	2847
ENSMUSG00000028946	4
ENSMUSG00000028948	896
ENSMUSG00000028949	1249
ENSMUSG00000028950	102
ENSMUSG00000028952	311
ENSMUSG00000028953	3657
ENSMUSG00000028954	3652
ENSMUSG00000028955	422
ENSMUSG00000028957	1274
ENSMUSG00000028958	728
ENSMUSG00000028959	3018
ENSMUSG00000028960	3817
ENSMUSG00000028961	1208
ENSMUSG00000028962	642
ENSMUSG00000028963	0
ENSMUSG00000028964	3019
ENSMUSG00000028965	18
ENSMUSG00000028967	927
ENSMUSG00000028969	3539
ENSMUSG00000028970	62
ENSMUSG00000028971	180
ENSMUSG00000028972	1
ENSMUSG00000028973	1295
ENSMUSG00000028974	1144
ENSMUSG00000028975	1625
ENSMUSG00000028976	123
ENSMUSG00000028977	291
ENSMUSG00000028978	340
ENSMUSG00000028979	105
ENSMUSG00000028980	258
ENSMUSG00000028982	534
ENSMUSG00000028986	1349
ENSMUSG00000028988	1459
ENSMUSG00000028989	44
ENSMUSG00000028990	296
ENSMUSG00000028991	4272
ENSMUSG00000028992	175
ENSMUSG00000028995	330
ENSMUSG00000028996	4
ENSMUSG00000028998	1876
ENSMUSG00000028999	468
ENSMUSG00000029001	3018
ENSMUSG00000029003	308
ENSMUSG00000029004	4358
ENSMUSG00000029005	24
ENSMUSG00000029007	297
ENSMUSG00000029009	1014
ENSMUSG00000029012	615
ENSMUSG00000029014	1152
ENSMUSG00000029015	0
ENSMUSG00000029016	3904
ENSMUSG00000029017	1808
ENSMUSG00000029019	0
ENSMUSG00000029020	6584
ENSMUSG00000029022	290
ENSMUSG00000029026	30
ENSMUSG00000029027	215
ENSMUSG00000029028	1010
ENSMUSG00000029029	702
ENSMUSG00000029030	3813
ENSMUSG00000029032	6
ENSMUSG00000029033	5199
ENSMUSG00000029034	622
ENSMUSG00000029036	946
ENSMUSG00000029038	2363
ENSMUSG00000029047	410
ENSMUSG00000029048	1704
ENSMUSG00000029049	131
ENSMUSG00000029050	4272
ENSMUSG00000029053	6484
ENSMUSG00000029054	2238
ENSMUSG00000029055	4236
ENSMUSG00000029056	1126
ENSMUSG00000029059	1848
ENSMUSG00000029060	3734
ENSMUSG00000029061	22
ENSMUSG00000029062	3554
ENSMUSG00000029063	1926
ENSMUSG00000029064	24165
ENSMUSG00000029066	1560
ENSMUSG00000029068	1922
ENSMUSG00000029070	274
ENSMUSG00000029071	3758
ENSMUSG00000029072	26
ENSMUSG00000029073	757
ENSMUSG00000029074	0
ENSMUSG00000029075	24
ENSMUSG00000029076	8475
ENSMUSG00000029082	18
ENSMUSG00000029084	80
ENSMUSG00000029086	647
ENSMUSG00000029088	2037
ENSMUSG00000029089	250
ENSMUSG00000029090	771
ENSMUSG00000029093	1535
ENSMUSG00000029094	703
ENSMUSG00000029095	4808
ENSMUSG00000029096	144
ENSMUSG00000029097	152
ENSMUSG00000029098	1419
ENSMUSG00000029101	1338
ENSMUSG00000029102	0
ENSMUSG00000029103	6310
ENSMUSG00000029104	6696
ENSMUSG00000029106	15226
ENSMUSG00000029108	4096
ENSMUSG00000029110	2697
ENSMUSG00000029111	631
ENSMUSG00000029112	0
ENSMUSG00000029119	991
ENSMUSG00000029120	27685
ENSMUSG00000029121	6708
ENSMUSG00000029122	227
ENSMUSG00000029123	53
ENSMUSG00000029125	850
ENSMUSG00000029126	6966
ENSMUSG00000029127	261
ENSMUSG00000029128	1487
ENSMUSG00000029130	482
ENSMUSG00000029131	543
ENSMUSG00000029134	59
ENSMUSG00000029135	1161
ENSMUSG00000029136	29
ENSMUSG00000029138	0
ENSMUSG00000029141	1145
ENSMUSG00000029145	1026
ENSMUSG00000029146	1974
ENSMUSG00000029147	2470
ENSMUSG00000029148	2884
ENSMUSG00000029149	87
ENSMUSG00000029151	4322
ENSMUSG00000029152	8046
ENSMUSG00000029153	2151
ENSMUSG00000029154	133
ENSMUSG00000029155	1
ENSMUSG00000029156	2118
ENSMUSG00000029158	2
ENSMUSG00000029161	980
ENSMUSG00000029162	263
ENSMUSG00000029163	112
ENSMUSG00000029165	441
ENSMUSG00000029166	6755
ENSMUSG00000029167	1588
ENSMUSG00000029168	877
ENSMUSG00000029169	2356
ENSMUSG00000029171	326
ENSMUSG00000029173	367
ENSMUSG00000029174	860
ENSMUSG00000029175	1206
ENSMUSG00000029176	1519
ENSMUSG00000029177	62
ENSMUSG00000029178	893
ENSMUSG00000029179	283
ENSMUSG00000029182	3
ENSMUSG00000029184	0
ENSMUSG00000029185	202
ENSMUSG00000029186	47
ENSMUSG00000029188	5
ENSMUSG00000029189	3401
ENSMUSG00000029190	4201
ENSMUSG00000029191	1325
ENSMUSG00000029192	2555
ENSMUSG00000029193	2
ENSMUSG00000029195	1
ENSMUSG00000029196	966
ENSMUSG00000029198	1336
ENSMUSG00000029199	1048
ENSMUSG00000029201	680
ENSMUSG00000029202	1971
ENSMUSG00000029203	3555
ENSMUSG00000029204	14
ENSMUSG00000029205	1
ENSMUSG00000029206	117
ENSMUSG00000029207	1509
ENSMUSG00000029208	870
ENSMUSG00000029209	437
ENSMUSG00000029211	2964
ENSMUSG00000029212	4942
ENSMUSG00000029213	1038
ENSMUSG00000029217	115
ENSMUSG00000029219	6
ENSMUSG00000029221	5181
ENSMUSG00000029223	17718
ENSMUSG00000029227	2671
ENSMUSG00000029228	705
ENSMUSG00000029229	298
ENSMUSG00000029231	2020
ENSMUSG00000029233	531
ENSMUSG00000029234	653
ENSMUSG00000029235	0
ENSMUSG00000029236	0
ENSMUSG00000029238	2535
ENSMUSG00000029245	3856
ENSMUSG00000029246	439
ENSMUSG00000029247	2740
ENSMUSG00000029248	15
ENSMUSG00000029249	145
ENSMUSG00000029250	2654
ENSMUSG00000029253	780
ENSMUSG00000029254	26
ENSMUSG00000029255	0
ENSMUSG00000029260	0
ENSMUSG00000029263	547
ENSMUSG00000029265	840
ENSMUSG00000029267	663
ENSMUSG00000029268	0
ENSMUSG00000029269	0
ENSMUSG00000029270	649
ENSMUSG00000029272	0
ENSMUSG00000029273	0
ENSMUSG00000029275	0
ENSMUSG00000029276	200
ENSMUSG00000029279	384
ENSMUSG00000029280	0
ENSMUSG00000029281	0
ENSMUSG00000029282	0
ENSMUSG00000029283	354
ENSMUSG00000029286	2
ENSMUSG00000029287	373
ENSMUSG00000029288	0
ENSMUSG00000029290	653
ENSMUSG00000029291	6611
ENSMUSG00000029298	236
ENSMUSG00000029299	4
ENSMUSG00000029304	71
ENSMUSG00000029306	9
ENSMUSG00000029307	124
ENSMUSG00000029309	80447
ENSMUSG00000029310	1809
ENSMUSG00000029311	929
ENSMUSG00000029312	984
ENSMUSG00000029313	465
ENSMUSG00000029314	91
ENSMUSG00000029319	1434
ENSMUSG00000029320	4
ENSMUSG00000029321	2
ENSMUSG00000029322	0
ENSMUSG00000029326	1179
ENSMUSG00000029328	5460
ENSMUSG00000029330	4456
ENSMUSG00000029334	540
ENSMUSG00000029335	976
ENSMUSG00000029337	106
ENSMUSG00000029338	71
ENSMUSG00000029343	64
ENSMUSG00000029344	812
ENSMUSG00000029345	1963
ENSMUSG00000029346	315
ENSMUSG00000029348	3061
ENSMUSG00000029352	22
ENSMUSG00000029359	1483
ENSMUSG00000029361	1921
ENSMUSG00000029363	502
ENSMUSG00000029364	8110
ENSMUSG00000029366	653
ENSMUSG00000029368	0
ENSMUSG00000029369	0
ENSMUSG00000029370	18
ENSMUSG00000029371	4
ENSMUSG00000029372	2
ENSMUSG00000029373	17
ENSMUSG00000029375	0
ENSMUSG00000029376	137
ENSMUSG00000029377	0
ENSMUSG00000029378	2
ENSMUSG00000029379	0
ENSMUSG00000029380	2
ENSMUSG00000029381	206
ENSMUSG00000029384	7
ENSMUSG00000029385	959
ENSMUSG00000029387	468
ENSMUSG00000029388	748
ENSMUSG00000029389	832
ENSMUSG00000029390	430
ENSMUSG00000029392	2367
ENSMUSG00000029394	625
ENSMUSG00000029397	679
ENSMUSG00000029401	304
ENSMUSG00000029402	471
ENSMUSG00000029403	1112
ENSMUSG00000029404	1054
ENSMUSG00000029405	7968
ENSMUSG00000029406	9232
ENSMUSG00000029407	2953
ENSMUSG00000029408	1889
ENSMUSG00000029409	0
ENSMUSG00000029410	2
ENSMUSG00000029413	567
ENSMUSG00000029414	16
ENSMUSG00000029415	487
ENSMUSG00000029416	460
ENSMUSG00000029417	1
ENSMUSG00000029419	4295
ENSMUSG00000029420	8490
ENSMUSG00000029422	2742
ENSMUSG00000029423	10
ENSMUSG00000029426	4163
ENSMUSG00000029427	709
ENSMUSG00000029428	447
ENSMUSG00000029430	2711
ENSMUSG00000029431	0
ENSMUSG00000029432	2281
ENSMUSG00000029433	671
ENSMUSG00000029434	4986
ENSMUSG00000029436	8645
ENSMUSG00000029437	0
ENSMUSG00000029438	3559
ENSMUSG00000029439	2100
ENSMUSG00000029440	659
ENSMUSG00000029442	412
ENSMUSG00000029445	1
ENSMUSG00000029446	748
ENSMUSG00000029449	1723
ENSMUSG00000029451	0
ENSMUSG00000029452	106
ENSMUSG00000029454	16
ENSMUSG00000029455	3052
ENSMUSG00000029456	105
ENSMUSG00000029458	2545
ENSMUSG00000029461	12056
ENSMUSG00000029462	2987
ENSMUSG00000029463	668
ENSMUSG00000029464	377
ENSMUSG00000029465	4977
ENSMUSG00000029466	1253
ENSMUSG00000029467	28068
ENSMUSG00000029468	309
