gene	con2.bam
ENSMUSG00000034883	1
ENSMUSG00000034889	825
ENSMUSG00000034891	11168
ENSMUSG00000034892	213
ENSMUSG00000034893	747
ENSMUSG00000034898	224
ENSMUSG00000034902	15759
ENSMUSG00000034903	250
ENSMUSG00000034906	33
ENSMUSG00000034908	2295
ENSMUSG00000034910	1010
ENSMUSG00000034911	173
ENSMUSG00000034912	513
ENSMUSG00000034913	0
ENSMUSG00000034917	5
ENSMUSG00000034918	21
ENSMUSG00000034919	44
ENSMUSG00000034923	4
ENSMUSG00000034926	3435
ENSMUSG00000034928	3365
ENSMUSG00000034930	371
ENSMUSG00000034931	1130
ENSMUSG00000034932	685
ENSMUSG00000034936	441
ENSMUSG00000034940	1829
ENSMUSG00000034947	23
ENSMUSG00000034949	1745
ENSMUSG00000034951	1221
ENSMUSG00000034957	139
ENSMUSG00000034958	7859
ENSMUSG00000034959	98
ENSMUSG00000034968	5
ENSMUSG00000034973	1195
ENSMUSG00000034974	1043
ENSMUSG00000034981	1755
ENSMUSG00000034987	528
ENSMUSG00000034990	5
ENSMUSG00000034993	1206
ENSMUSG00000034994	34587
ENSMUSG00000034997	570
ENSMUSG00000034998	203
ENSMUSG00000035000	177
ENSMUSG00000035004	11
ENSMUSG00000035007	1191
ENSMUSG00000035011	2926
ENSMUSG00000035020	5
ENSMUSG00000035021	63
ENSMUSG00000035024	577
ENSMUSG00000035027	2650
ENSMUSG00000035031	0
ENSMUSG00000035032	15
ENSMUSG00000035033	3133
ENSMUSG00000035041	20
ENSMUSG00000035042	10
ENSMUSG00000035045	506
ENSMUSG00000035047	413
ENSMUSG00000035048	921
ENSMUSG00000035049	1111
ENSMUSG00000035051	1450
ENSMUSG00000035057	0
ENSMUSG00000035062	545
ENSMUSG00000035064	739
ENSMUSG00000035067	54
ENSMUSG00000035069	160
ENSMUSG00000035078	1297
ENSMUSG00000035085	16
ENSMUSG00000035086	2225
ENSMUSG00000035093	2866
ENSMUSG00000035095	31
ENSMUSG00000035104	195
ENSMUSG00000035105	498
ENSMUSG00000035107	589
ENSMUSG00000035109	169
ENSMUSG00000035112	122
ENSMUSG00000035121	45
ENSMUSG00000035125	96
ENSMUSG00000035126	328
ENSMUSG00000035131	562
ENSMUSG00000035133	2232
ENSMUSG00000035139	379
ENSMUSG00000035142	101
ENSMUSG00000035148	0
ENSMUSG00000035150	257
ENSMUSG00000035151	273
ENSMUSG00000035152	12564
ENSMUSG00000035158	101
ENSMUSG00000035161	399
ENSMUSG00000035164	246
ENSMUSG00000035165	2
ENSMUSG00000035168	591
ENSMUSG00000035171	476
ENSMUSG00000035172	226
ENSMUSG00000035173	1106
ENSMUSG00000035177	0
ENSMUSG00000035179	31
ENSMUSG00000035181	295
ENSMUSG00000035183	49
ENSMUSG00000035184	1144
ENSMUSG00000035186	0
ENSMUSG00000035187	4
ENSMUSG00000035189	357
ENSMUSG00000035191	0
ENSMUSG00000035198	1476
ENSMUSG00000035199	4360
ENSMUSG00000035200	4
ENSMUSG00000035201	0
ENSMUSG00000035202	2816
ENSMUSG00000035203	12247
ENSMUSG00000035206	1048
ENSMUSG00000035208	24
ENSMUSG00000035211	49
ENSMUSG00000035212	732
ENSMUSG00000035215	231
ENSMUSG00000035226	3230
ENSMUSG00000035227	1789
ENSMUSG00000035228	1014
ENSMUSG00000035232	587
ENSMUSG00000035234	85
ENSMUSG00000035235	197
ENSMUSG00000035236	933
ENSMUSG00000035237	727
ENSMUSG00000035238	5
ENSMUSG00000035239	96
ENSMUSG00000035242	758
ENSMUSG00000035245	793
ENSMUSG00000035246	1711
ENSMUSG00000035247	3140
ENSMUSG00000035248	1537
ENSMUSG00000035258	201
ENSMUSG00000035262	13
ENSMUSG00000035266	251
ENSMUSG00000035268	2495
ENSMUSG00000035270	13
ENSMUSG00000035273	24
ENSMUSG00000035274	510
ENSMUSG00000035275	397
ENSMUSG00000035277	473
ENSMUSG00000035278	638
ENSMUSG00000035279	53
ENSMUSG00000035283	537
ENSMUSG00000035284	1630
ENSMUSG00000035285	2311
ENSMUSG00000035293	242
ENSMUSG00000035295	8
ENSMUSG00000035296	1
ENSMUSG00000035297	1959
ENSMUSG00000035298	11
ENSMUSG00000035299	133
ENSMUSG00000035305	13
ENSMUSG00000035310	240
ENSMUSG00000035311	2138
ENSMUSG00000035314	1012
ENSMUSG00000035325	2724
ENSMUSG00000035329	1038
ENSMUSG00000035337	211
ENSMUSG00000035342	1084
ENSMUSG00000035351	90
ENSMUSG00000035352	8
ENSMUSG00000035354	1010
ENSMUSG00000035355	404
ENSMUSG00000035356	103
ENSMUSG00000035357	1389
ENSMUSG00000035364	5
ENSMUSG00000035365	7
ENSMUSG00000035367	157
ENSMUSG00000035370	3
ENSMUSG00000035371	0
ENSMUSG00000035372	636
ENSMUSG00000035373	1
ENSMUSG00000035376	559
ENSMUSG00000035378	117
ENSMUSG00000035382	491
ENSMUSG00000035383	9
ENSMUSG00000035385	1
ENSMUSG00000035387	0
ENSMUSG00000035390	7900
ENSMUSG00000035392	1737
ENSMUSG00000035394	14
ENSMUSG00000035395	0
ENSMUSG00000035397	1491
ENSMUSG00000035399	147
ENSMUSG00000035401	1877
ENSMUSG00000035403	192
ENSMUSG00000035407	123
ENSMUSG00000035413	207
ENSMUSG00000035420	0
ENSMUSG00000035427	0
ENSMUSG00000035429	26
ENSMUSG00000035431	407
ENSMUSG00000035435	28
ENSMUSG00000035437	2452
ENSMUSG00000035439	142
ENSMUSG00000035441	238
ENSMUSG00000035443	1141
ENSMUSG00000035448	1
ENSMUSG00000035451	0
ENSMUSG00000035454	0
ENSMUSG00000035455	14
ENSMUSG00000035456	846
ENSMUSG00000035458	22
ENSMUSG00000035459	13
ENSMUSG00000035469	713
ENSMUSG00000035472	17
ENSMUSG00000035473	85
ENSMUSG00000035476	575
ENSMUSG00000035478	2958
ENSMUSG00000035486	585
ENSMUSG00000035491	0
ENSMUSG00000035493	111
ENSMUSG00000035495	151
ENSMUSG00000035498	4
ENSMUSG00000035504	352
ENSMUSG00000035505	449
ENSMUSG00000035506	42
ENSMUSG00000035509	54
ENSMUSG00000035513	631
ENSMUSG00000035517	831
ENSMUSG00000035521	1832
ENSMUSG00000035522	0
ENSMUSG00000035523	0
ENSMUSG00000035528	0
ENSMUSG00000035529	1048
ENSMUSG00000035530	4422
ENSMUSG00000035539	8
ENSMUSG00000035540	3
ENSMUSG00000035545	3514
ENSMUSG00000035547	1783
ENSMUSG00000035551	150
ENSMUSG00000035557	4
ENSMUSG00000035559	327
ENSMUSG00000035560	3
ENSMUSG00000035561	325
ENSMUSG00000035566	1772
ENSMUSG00000035569	5777
ENSMUSG00000035572	448
ENSMUSG00000035575	1111
ENSMUSG00000035576	223
ENSMUSG00000035578	49
ENSMUSG00000035580	19
ENSMUSG00000035582	1
ENSMUSG00000035585	1168
ENSMUSG00000035592	0
ENSMUSG00000035594	75
ENSMUSG00000035595	107
ENSMUSG00000035596	4691
ENSMUSG00000035597	860
ENSMUSG00000035601	306
ENSMUSG00000035606	57
ENSMUSG00000035614	1325
ENSMUSG00000035615	384
ENSMUSG00000035620	1195
ENSMUSG00000035621	1561
ENSMUSG00000035623	1336
ENSMUSG00000035626	0
ENSMUSG00000035629	2065
ENSMUSG00000035632	904
ENSMUSG00000035637	678
ENSMUSG00000035638	0
ENSMUSG00000035640	6739
ENSMUSG00000035642	617
ENSMUSG00000035649	965
ENSMUSG00000035651	0
ENSMUSG00000035653	2206
ENSMUSG00000035666	1076
ENSMUSG00000035671	542
ENSMUSG00000035673	415
ENSMUSG00000035674	2604
ENSMUSG00000035678	21
ENSMUSG00000035681	2649
ENSMUSG00000035683	39
ENSMUSG00000035686	697
ENSMUSG00000035692	42
ENSMUSG00000035694	1
ENSMUSG00000035696	1048
ENSMUSG00000035697	275
ENSMUSG00000035699	3
ENSMUSG00000035704	212
ENSMUSG00000035711	201
ENSMUSG00000035713	532
ENSMUSG00000035722	630
ENSMUSG00000035725	246
ENSMUSG00000035726	1486
ENSMUSG00000035735	3308
ENSMUSG00000035745	2
ENSMUSG00000035754	2064
ENSMUSG00000035757	328
ENSMUSG00000035759	90
ENSMUSG00000035762	467
ENSMUSG00000035764	1818
ENSMUSG00000035765	1702
ENSMUSG00000035769	119
ENSMUSG00000035770	5412
ENSMUSG00000035772	1040
ENSMUSG00000035773	97
ENSMUSG00000035775	35
ENSMUSG00000035776	3084
ENSMUSG00000035778	106
ENSMUSG00000035780	0
ENSMUSG00000035781	5176
ENSMUSG00000035783	614
ENSMUSG00000035785	0
ENSMUSG00000035790	1882
ENSMUSG00000035798	2343
ENSMUSG00000035799	13
ENSMUSG00000035804	0
ENSMUSG00000035805	4016
ENSMUSG00000035811	0
ENSMUSG00000035818	40
ENSMUSG00000035824	1243
ENSMUSG00000035828	617
ENSMUSG00000035829	949
ENSMUSG00000035831	4
ENSMUSG00000035834	129
ENSMUSG00000035835	1245
ENSMUSG00000035836	0
ENSMUSG00000035840	135
ENSMUSG00000035842	34
ENSMUSG00000035845	305
ENSMUSG00000035847	11875
ENSMUSG00000035849	895
ENSMUSG00000035851	1546
ENSMUSG00000035852	9
ENSMUSG00000035860	23
ENSMUSG00000035861	0
ENSMUSG00000035863	8677
ENSMUSG00000035864	44843
ENSMUSG00000035868	134
ENSMUSG00000035873	45
ENSMUSG00000035875	5
ENSMUSG00000035877	1329
ENSMUSG00000035878	59
ENSMUSG00000035885	10968
ENSMUSG00000035890	1803
ENSMUSG00000035891	1963
ENSMUSG00000035896	8
ENSMUSG00000035898	540
ENSMUSG00000035900	1595
ENSMUSG00000035901	7997
ENSMUSG00000035910	355
ENSMUSG00000035914	275
ENSMUSG00000035916	2
ENSMUSG00000035919	497
ENSMUSG00000035923	0
ENSMUSG00000035929	146
ENSMUSG00000035930	5
ENSMUSG00000035932	0
ENSMUSG00000035933	654
ENSMUSG00000035934	1998
ENSMUSG00000035936	2289
ENSMUSG00000035941	481
ENSMUSG00000035944	188
ENSMUSG00000035946	1
ENSMUSG00000035948	4
ENSMUSG00000035949	2267
ENSMUSG00000035951	3
ENSMUSG00000035953	1576
ENSMUSG00000035954	2201
ENSMUSG00000035958	423
ENSMUSG00000035960	429
ENSMUSG00000035963	11
ENSMUSG00000035964	4346
ENSMUSG00000035967	1063
ENSMUSG00000035969	3479
ENSMUSG00000035984	261
ENSMUSG00000035992	862
ENSMUSG00000036002	917
ENSMUSG00000036006	1540
ENSMUSG00000036009	112
ENSMUSG00000036013	0
ENSMUSG00000036019	243
ENSMUSG00000036022	77
ENSMUSG00000036023	530
ENSMUSG00000036026	3869
ENSMUSG00000036027	0
ENSMUSG00000036030	64
ENSMUSG00000036036	319
ENSMUSG00000036040	456
ENSMUSG00000036046	3037
ENSMUSG00000036052	5537
ENSMUSG00000036053	1023
ENSMUSG00000036054	3385
ENSMUSG00000036057	1541
ENSMUSG00000036061	420
ENSMUSG00000036062	10714
ENSMUSG00000036067	981
ENSMUSG00000036073	1951
ENSMUSG00000036078	2827
ENSMUSG00000036083	4
ENSMUSG00000036086	268
ENSMUSG00000036087	508
ENSMUSG00000036091	13
ENSMUSG00000036093	1082
ENSMUSG00000036095	3385
ENSMUSG00000036097	907
ENSMUSG00000036098	504
ENSMUSG00000036099	1910
ENSMUSG00000036103	430
ENSMUSG00000036104	2412
ENSMUSG00000036106	112
ENSMUSG00000036109	0
ENSMUSG00000036110	1
ENSMUSG00000036111	183
ENSMUSG00000036112	1401
ENSMUSG00000036114	802
ENSMUSG00000036117	2
ENSMUSG00000036120	258
ENSMUSG00000036123	26
ENSMUSG00000036131	21
ENSMUSG00000036136	4
ENSMUSG00000036138	651
ENSMUSG00000036139	0
ENSMUSG00000036144	0
ENSMUSG00000036151	47
ENSMUSG00000036155	3016
ENSMUSG00000036158	2791
ENSMUSG00000036160	547
ENSMUSG00000036167	742
ENSMUSG00000036168	18
ENSMUSG00000036169	7
ENSMUSG00000036172	0
ENSMUSG00000036180	720
ENSMUSG00000036181	298
ENSMUSG00000036185	2
ENSMUSG00000036186	901
ENSMUSG00000036188	1543
ENSMUSG00000036192	878
ENSMUSG00000036196	76
ENSMUSG00000036197	415
ENSMUSG00000036198	38
ENSMUSG00000036199	5259
ENSMUSG00000036202	610
ENSMUSG00000036206	597
ENSMUSG00000036208	90
ENSMUSG00000036211	0
ENSMUSG00000036214	99
ENSMUSG00000036216	7
ENSMUSG00000036218	261
ENSMUSG00000036223	15
ENSMUSG00000036225	2573
ENSMUSG00000036231	0
ENSMUSG00000036241	2441
ENSMUSG00000036242	667
ENSMUSG00000036244	0
ENSMUSG00000036246	327
ENSMUSG00000036249	436
ENSMUSG00000036251	3
ENSMUSG00000036256	683
ENSMUSG00000036257	2895
ENSMUSG00000036264	478
ENSMUSG00000036270	1967
ENSMUSG00000036273	1149
ENSMUSG00000036275	2299
ENSMUSG00000036278	244
ENSMUSG00000036281	901
ENSMUSG00000036282	676
ENSMUSG00000036285	582
ENSMUSG00000036291	345
ENSMUSG00000036292	21
ENSMUSG00000036295	1801
ENSMUSG00000036298	2882
ENSMUSG00000036299	3012
ENSMUSG00000036304	161
ENSMUSG00000036306	2653
ENSMUSG00000036309	7334
ENSMUSG00000036315	502
ENSMUSG00000036323	2499
ENSMUSG00000036327	743
ENSMUSG00000036330	7
ENSMUSG00000036333	8971
ENSMUSG00000036334	104
ENSMUSG00000036339	293
ENSMUSG00000036352	1178
ENSMUSG00000036353	1015
ENSMUSG00000036356	634
ENSMUSG00000036357	11
ENSMUSG00000036362	523
ENSMUSG00000036368	101
ENSMUSG00000036371	4911
ENSMUSG00000036372	791
ENSMUSG00000036376	398
ENSMUSG00000036377	1601
ENSMUSG00000036381	74
ENSMUSG00000036390	222
ENSMUSG00000036391	310
ENSMUSG00000036395	8
ENSMUSG00000036398	2890
ENSMUSG00000036401	0
ENSMUSG00000036402	1988
ENSMUSG00000036403	146
ENSMUSG00000036411	160
ENSMUSG00000036412	33
ENSMUSG00000036422	840
ENSMUSG00000036427	14835
ENSMUSG00000036430	488
ENSMUSG00000036432	372
ENSMUSG00000036435	1329
ENSMUSG00000036437	739
ENSMUSG00000036438	33069
ENSMUSG00000036442	909
ENSMUSG00000036446	59
ENSMUSG00000036449	0
ENSMUSG00000036450	1082
ENSMUSG00000036452	3431
ENSMUSG00000036459	162
ENSMUSG00000036461	124
ENSMUSG00000036463	0
ENSMUSG00000036466	703
ENSMUSG00000036469	670
ENSMUSG00000036473	2017
ENSMUSG00000036478	707
ENSMUSG00000036480	238
ENSMUSG00000036492	178
ENSMUSG00000036499	1075
ENSMUSG00000036500	0
ENSMUSG00000036501	1322
ENSMUSG00000036502	210
ENSMUSG00000036503	1872
ENSMUSG00000036504	200
ENSMUSG00000036510	1133
ENSMUSG00000036513	410
ENSMUSG00000036521	0
ENSMUSG00000036523	72
ENSMUSG00000036526	1
ENSMUSG00000036528	172
ENSMUSG00000036529	5491
ENSMUSG00000036533	393
ENSMUSG00000036534	864
ENSMUSG00000036537	238
ENSMUSG00000036545	310
ENSMUSG00000036550	2040
ENSMUSG00000036551	1
ENSMUSG00000036552	175
ENSMUSG00000036553	58
ENSMUSG00000036555	649
ENSMUSG00000036557	3
ENSMUSG00000036560	307
ENSMUSG00000036561	1988
ENSMUSG00000036564	43012
ENSMUSG00000036565	6014
ENSMUSG00000036568	1040
ENSMUSG00000036570	822
ENSMUSG00000036572	621
ENSMUSG00000036574	0
ENSMUSG00000036578	2586
ENSMUSG00000036580	845
ENSMUSG00000036585	1883
ENSMUSG00000036586	0
ENSMUSG00000036587	3
ENSMUSG00000036591	4389
ENSMUSG00000036594	55
ENSMUSG00000036596	15
ENSMUSG00000036598	136
ENSMUSG00000036599	592
ENSMUSG00000036602	6
ENSMUSG00000036606	1763
ENSMUSG00000036611	582
ENSMUSG00000036613	1283
ENSMUSG00000036615	783
ENSMUSG00000036617	3345
ENSMUSG00000036620	1529
ENSMUSG00000036622	4716
ENSMUSG00000036632	470
ENSMUSG00000036634	2370
ENSMUSG00000036636	1384
ENSMUSG00000036639	148
ENSMUSG00000036641	401
ENSMUSG00000036644	7717
ENSMUSG00000036646	2271
ENSMUSG00000036647	0
ENSMUSG00000036655	11
ENSMUSG00000036658	0
ENSMUSG00000036661	176
ENSMUSG00000036667	8830
ENSMUSG00000036672	419
ENSMUSG00000036676	241
ENSMUSG00000036678	323
ENSMUSG00000036686	1949
ENSMUSG00000036687	0
ENSMUSG00000036693	554
ENSMUSG00000036698	2093
ENSMUSG00000036699	1502
ENSMUSG00000036707	4336
ENSMUSG00000036712	3256
ENSMUSG00000036718	61
ENSMUSG00000036721	178
ENSMUSG00000036731	4
ENSMUSG00000036733	1426
ENSMUSG00000036737	1011
ENSMUSG00000036743	3
ENSMUSG00000036744	0
ENSMUSG00000036745	5837
ENSMUSG00000036748	4109
ENSMUSG00000036749	0
ENSMUSG00000036751	7936
ENSMUSG00000036752	7906
ENSMUSG00000036760	211
ENSMUSG00000036764	217
ENSMUSG00000036766	3540
ENSMUSG00000036768	17
ENSMUSG00000036769	320
ENSMUSG00000036770	2
ENSMUSG00000036775	867
ENSMUSG00000036777	176
ENSMUSG00000036779	897
ENSMUSG00000036781	143
ENSMUSG00000036782	573
ENSMUSG00000036790	710
ENSMUSG00000036792	1428
ENSMUSG00000036800	322
ENSMUSG00000036805	0
ENSMUSG00000036810	616
ENSMUSG00000036813	0
ENSMUSG00000036814	522
ENSMUSG00000036815	4631
ENSMUSG00000036816	37
ENSMUSG00000036817	2692
ENSMUSG00000036819	954
ENSMUSG00000036820	371
ENSMUSG00000036822	603
ENSMUSG00000036825	2541
ENSMUSG00000036826	0
ENSMUSG00000036832	2
ENSMUSG00000036833	282
ENSMUSG00000036834	440
ENSMUSG00000036835	185
ENSMUSG00000036840	603
ENSMUSG00000036845	665
ENSMUSG00000036850	1891
ENSMUSG00000036853	0
ENSMUSG00000036854	104
ENSMUSG00000036855	3
ENSMUSG00000036856	813
ENSMUSG00000036858	2
ENSMUSG00000036860	442
ENSMUSG00000036862	420
ENSMUSG00000036863	45
ENSMUSG00000036864	62
ENSMUSG00000036867	60
ENSMUSG00000036872	10
ENSMUSG00000036873	523
ENSMUSG00000036875	20
ENSMUSG00000036879	842
ENSMUSG00000036880	550
ENSMUSG00000036882	7036
ENSMUSG00000036885	762
ENSMUSG00000036887	1604
ENSMUSG00000036890	1284
ENSMUSG00000036892	0
ENSMUSG00000036893	1612
ENSMUSG00000036894	1185
ENSMUSG00000036896	798
ENSMUSG00000036898	593
ENSMUSG00000036899	0
ENSMUSG00000036902	1427
ENSMUSG00000036904	89
ENSMUSG00000036905	1108
ENSMUSG00000036907	37
ENSMUSG00000036908	405
ENSMUSG00000036912	0
ENSMUSG00000036913	94
ENSMUSG00000036915	149
ENSMUSG00000036916	306
ENSMUSG00000036918	253
ENSMUSG00000036921	0
ENSMUSG00000036923	72
ENSMUSG00000036924	0
ENSMUSG00000036925	0
ENSMUSG00000036928	19
ENSMUSG00000036931	68
ENSMUSG00000036932	727
ENSMUSG00000036934	201
ENSMUSG00000036938	0
ENSMUSG00000036940	1997
ENSMUSG00000036941	945
ENSMUSG00000036943	672
ENSMUSG00000036944	8
ENSMUSG00000036948	1749
ENSMUSG00000036949	1267
ENSMUSG00000036951	0
ENSMUSG00000036955	4563
ENSMUSG00000036957	638
ENSMUSG00000036958	1
ENSMUSG00000036959	809
ENSMUSG00000036960	0
ENSMUSG00000036961	0
ENSMUSG00000036962	4
ENSMUSG00000036964	95
ENSMUSG00000036966	4837
ENSMUSG00000036968	323
ENSMUSG00000036972	157
ENSMUSG00000036975	367
ENSMUSG00000036977	293
ENSMUSG00000036980	561
ENSMUSG00000036983	132
ENSMUSG00000036985	1403
ENSMUSG00000036986	346
ENSMUSG00000036989	4050
ENSMUSG00000036990	996
ENSMUSG00000036992	187
ENSMUSG00000036995	110
ENSMUSG00000037001	315
ENSMUSG00000037003	470
ENSMUSG00000037005	9
ENSMUSG00000037007	204
ENSMUSG00000037010	676
ENSMUSG00000037012	13436
ENSMUSG00000037013	587
ENSMUSG00000037014	180
ENSMUSG00000037016	77
ENSMUSG00000037017	511
ENSMUSG00000037020	36
ENSMUSG00000037022	643
ENSMUSG00000037025	0
ENSMUSG00000037028	0
ENSMUSG00000037029	874
ENSMUSG00000037031	361
ENSMUSG00000037032	15209
ENSMUSG00000037033	0
ENSMUSG00000037034	0
ENSMUSG00000037035	203
ENSMUSG00000037049	3905
ENSMUSG00000037053	0
ENSMUSG00000037058	3109
ENSMUSG00000037060	581
ENSMUSG00000037062	2273
ENSMUSG00000037070	579
ENSMUSG00000037071	4771
ENSMUSG00000037072	3290
ENSMUSG00000037075	939
ENSMUSG00000037085	327
ENSMUSG00000037086	2
ENSMUSG00000037089	719
ENSMUSG00000037095	23
ENSMUSG00000037098	3549
ENSMUSG00000037101	8
ENSMUSG00000037103	700
ENSMUSG00000037104	2552
ENSMUSG00000037106	4
ENSMUSG00000037108	174
ENSMUSG00000037110	459
ENSMUSG00000037111	5285
ENSMUSG00000037112	394
ENSMUSG00000037119	1496
ENSMUSG00000037124	1
ENSMUSG00000037126	14766
ENSMUSG00000037129	0
ENSMUSG00000037130	0
ENSMUSG00000037134	448
ENSMUSG00000037138	1509
ENSMUSG00000037139	127
ENSMUSG00000037140	0
ENSMUSG00000037143	94
ENSMUSG00000037145	0
ENSMUSG00000037148	861
ENSMUSG00000037149	4270
ENSMUSG00000037151	737
ENSMUSG00000037152	602
ENSMUSG00000037157	1
ENSMUSG00000037159	0
ENSMUSG00000037161	6
ENSMUSG00000037166	138
ENSMUSG00000037167	1
ENSMUSG00000037169	213
ENSMUSG00000037171	11
ENSMUSG00000037172	2313
ENSMUSG00000037174	758
ENSMUSG00000037185	68
ENSMUSG00000037188	17
ENSMUSG00000037190	367
ENSMUSG00000037196	410
ENSMUSG00000037197	1428
ENSMUSG00000037202	0
ENSMUSG00000037204	791
ENSMUSG00000037206	671
ENSMUSG00000037210	1286
ENSMUSG00000037211	126
ENSMUSG00000037214	200
ENSMUSG00000037216	146
ENSMUSG00000037217	23429
ENSMUSG00000037221	324
ENSMUSG00000037224	1007
ENSMUSG00000037225	190
ENSMUSG00000037234	1249
ENSMUSG00000037235	2112
ENSMUSG00000037236	8032
ENSMUSG00000037239	1568
ENSMUSG00000037242	1722
ENSMUSG00000037243	641
ENSMUSG00000037246	0
ENSMUSG00000037251	1114
ENSMUSG00000037253	878
ENSMUSG00000037254	188
ENSMUSG00000037257	1718
ENSMUSG00000037259	6516
ENSMUSG00000037260	1055
ENSMUSG00000037262	231
ENSMUSG00000037263	3
ENSMUSG00000037266	6447
ENSMUSG00000037270	3801
ENSMUSG00000037275	582
ENSMUSG00000037278	313
ENSMUSG00000037279	230
ENSMUSG00000037280	160
ENSMUSG00000037286	745
ENSMUSG00000037287	1116
ENSMUSG00000037295	68
ENSMUSG00000037296	329
ENSMUSG00000037300	905
ENSMUSG00000037306	1111
ENSMUSG00000037307	0
ENSMUSG00000037313	136
ENSMUSG00000037315	184
ENSMUSG00000037316	1312
ENSMUSG00000037318	28
ENSMUSG00000037321	79
ENSMUSG00000037325	631
ENSMUSG00000037326	1025
ENSMUSG00000037331	3669
ENSMUSG00000037334	0
ENSMUSG00000037335	0
ENSMUSG00000037336	9
ENSMUSG00000037337	42
ENSMUSG00000037339	670
ENSMUSG00000037341	291
ENSMUSG00000037343	869
ENSMUSG00000037344	651
ENSMUSG00000037346	0
ENSMUSG00000037347	41
ENSMUSG00000037348	2143
ENSMUSG00000037349	177
ENSMUSG00000037351	9493
ENSMUSG00000037353	1503
ENSMUSG00000037355	200
ENSMUSG00000037358	24
ENSMUSG00000037361	1237
ENSMUSG00000037362	3857
ENSMUSG00000037363	285
ENSMUSG00000037364	3153
ENSMUSG00000037366	280
ENSMUSG00000037369	568
ENSMUSG00000037370	84
ENSMUSG00000037373	5175
ENSMUSG00000037375	24
ENSMUSG00000037376	709
ENSMUSG00000037379	8
ENSMUSG00000037386	2066
ENSMUSG00000037390	0
ENSMUSG00000037393	0
ENSMUSG00000037395	436
ENSMUSG00000037400	2055
ENSMUSG00000037405	93
ENSMUSG00000037406	25
ENSMUSG00000037408	362
ENSMUSG00000037410	327
ENSMUSG00000037411	16
ENSMUSG00000037415	972
ENSMUSG00000037416	1147
ENSMUSG00000037418	45
ENSMUSG00000037419	2370
ENSMUSG00000037424	0
ENSMUSG00000037426	1548
ENSMUSG00000037428	6783
ENSMUSG00000037432	280
ENSMUSG00000037434	870
ENSMUSG00000037437	6
ENSMUSG00000037440	41
ENSMUSG00000037443	289
ENSMUSG00000037446	3
ENSMUSG00000037447	283
ENSMUSG00000037451	0
ENSMUSG00000037455	465
ENSMUSG00000037458	3439
ENSMUSG00000037461	674
ENSMUSG00000037463	256
ENSMUSG00000037465	870
ENSMUSG00000037466	28
ENSMUSG00000037469	29
ENSMUSG00000037470	1927
ENSMUSG00000037474	334
ENSMUSG00000037475	800
ENSMUSG00000037477	0
ENSMUSG00000037482	1
ENSMUSG00000037486	473
ENSMUSG00000037487	3321
ENSMUSG00000037490	121
ENSMUSG00000037492	1184
ENSMUSG00000037493	717
ENSMUSG00000037499	1607
ENSMUSG00000037503	8228
ENSMUSG00000037509	6855
ENSMUSG00000037514	1229
ENSMUSG00000037519	729
ENSMUSG00000037523	224
ENSMUSG00000037525	81
ENSMUSG00000037526	525
ENSMUSG00000037529	0
ENSMUSG00000037531	374
ENSMUSG00000037533	634
ENSMUSG00000037536	1630
ENSMUSG00000037537	0
ENSMUSG00000037541	5690
ENSMUSG00000037542	0
ENSMUSG00000037544	7
ENSMUSG00000037548	25
ENSMUSG00000037552	159
ENSMUSG00000037553	1085
ENSMUSG00000037563	515
ENSMUSG00000037568	74
ENSMUSG00000037570	728
ENSMUSG00000037572	104
ENSMUSG00000037573	697
ENSMUSG00000037577	16
ENSMUSG00000037578	4
ENSMUSG00000037579	5650
ENSMUSG00000037580	26
ENSMUSG00000037583	0
ENSMUSG00000037593	250
ENSMUSG00000037594	412
ENSMUSG00000037600	1
ENSMUSG00000037601	3229
ENSMUSG00000037603	0
ENSMUSG00000037605	2291
ENSMUSG00000037606	771
ENSMUSG00000037608	3176
ENSMUSG00000037610	65
ENSMUSG00000037613	33
ENSMUSG00000037617	225
ENSMUSG00000037621	62
ENSMUSG00000037622	1809
ENSMUSG00000037624	1422
ENSMUSG00000037625	1302
ENSMUSG00000037627	13
ENSMUSG00000037628	31
ENSMUSG00000037636	7
ENSMUSG00000037638	29
ENSMUSG00000037640	799
ENSMUSG00000037643	1700
ENSMUSG00000037646	1514
ENSMUSG00000037649	484
ENSMUSG00000037652	1150
ENSMUSG00000037653	81
ENSMUSG00000037656	1509
ENSMUSG00000037660	0
ENSMUSG00000037661	21
ENSMUSG00000037664	262
ENSMUSG00000037669	901
ENSMUSG00000037674	725
ENSMUSG00000037679	4461
ENSMUSG00000037681	45
ENSMUSG00000037683	28
ENSMUSG00000037685	5458
ENSMUSG00000037686	169
ENSMUSG00000037689	0
ENSMUSG00000037692	1617
ENSMUSG00000037697	1419
ENSMUSG00000037703	7775
ENSMUSG00000037705	9
ENSMUSG00000037706	6881
ENSMUSG00000037708	67
ENSMUSG00000037709	406
ENSMUSG00000037710	1890
ENSMUSG00000037712	2235
ENSMUSG00000037716	17
ENSMUSG00000037720	2007
ENSMUSG00000037722	168
ENSMUSG00000037725	34
ENSMUSG00000037727	19
ENSMUSG00000037730	266
ENSMUSG00000037731	62
ENSMUSG00000037736	2234
ENSMUSG00000037737	15
ENSMUSG00000037738	0
ENSMUSG00000037740	1308
ENSMUSG00000037742	33010
ENSMUSG00000037747	4147
ENSMUSG00000037750	882
ENSMUSG00000037752	137
ENSMUSG00000037754	4117
