gene	con4.bam
ENSMUSG00000019894	1344
ENSMUSG00000019897	610
ENSMUSG00000019899	501
ENSMUSG00000019900	0
ENSMUSG00000019905	0
ENSMUSG00000019906	887
ENSMUSG00000019907	4120
ENSMUSG00000019909	0
ENSMUSG00000019913	0
ENSMUSG00000019916	1746
ENSMUSG00000019917	118
ENSMUSG00000019920	654
ENSMUSG00000019923	30716
ENSMUSG00000019927	1270
ENSMUSG00000019929	339
ENSMUSG00000019932	0
ENSMUSG00000019933	1
ENSMUSG00000019935	72
ENSMUSG00000019936	18
ENSMUSG00000019942	8
ENSMUSG00000019943	21419
ENSMUSG00000019944	208
ENSMUSG00000019945	41
ENSMUSG00000019947	1499
ENSMUSG00000019948	416
ENSMUSG00000019951	3524
ENSMUSG00000019952	190
ENSMUSG00000019960	2316
ENSMUSG00000019961	619
ENSMUSG00000019966	1163
ENSMUSG00000019969	1986
ENSMUSG00000019970	1525
ENSMUSG00000019971	626
ENSMUSG00000019975	273
ENSMUSG00000019977	1218
ENSMUSG00000019978	3642
ENSMUSG00000019979	326
ENSMUSG00000019982	30
ENSMUSG00000019984	1142
ENSMUSG00000019986	6513
ENSMUSG00000019987	0
ENSMUSG00000019988	66
ENSMUSG00000019989	11
ENSMUSG00000019990	748
ENSMUSG00000019992	8
ENSMUSG00000019996	1960
ENSMUSG00000019997	717
ENSMUSG00000019998	3201
ENSMUSG00000020000	286
ENSMUSG00000020003	662
ENSMUSG00000020007	4
ENSMUSG00000020009	494
ENSMUSG00000020010	1
ENSMUSG00000020014	607
ENSMUSG00000020015	5944
ENSMUSG00000020017	12
ENSMUSG00000020018	36
ENSMUSG00000020019	375
ENSMUSG00000020020	0
ENSMUSG00000020021	559
ENSMUSG00000020022	422
ENSMUSG00000020023	829
ENSMUSG00000020024	1523
ENSMUSG00000020027	408
ENSMUSG00000020029	5198
ENSMUSG00000020032	3488
ENSMUSG00000020034	590
ENSMUSG00000020037	402
ENSMUSG00000020038	333
ENSMUSG00000020042	816
ENSMUSG00000020044	1564
ENSMUSG00000020048	14498
ENSMUSG00000020051	2
ENSMUSG00000020052	107
ENSMUSG00000020053	354
ENSMUSG00000020056	366
ENSMUSG00000020057	33
ENSMUSG00000020059	32
ENSMUSG00000020061	137
ENSMUSG00000020062	2
ENSMUSG00000020063	402
ENSMUSG00000020064	1034
ENSMUSG00000020067	233
ENSMUSG00000020069	1084
ENSMUSG00000020070	2451
ENSMUSG00000020072	39
ENSMUSG00000020074	1486
ENSMUSG00000020075	862
ENSMUSG00000020076	1400
ENSMUSG00000020077	160
ENSMUSG00000020078	2016
ENSMUSG00000020079	682
ENSMUSG00000020080	1104
ENSMUSG00000020081	8
ENSMUSG00000020083	706
ENSMUSG00000020085	220
ENSMUSG00000020086	700
ENSMUSG00000020087	375
ENSMUSG00000020088	3492
ENSMUSG00000020089	2015
ENSMUSG00000020090	26
ENSMUSG00000020091	1616
ENSMUSG00000020092	304
ENSMUSG00000020096	147
ENSMUSG00000020097	1016
ENSMUSG00000020098	124
ENSMUSG00000020099	588
ENSMUSG00000020100	500
ENSMUSG00000020101	814
ENSMUSG00000020102	1337
ENSMUSG00000020105	87
ENSMUSG00000020107	1284
ENSMUSG00000020108	605
ENSMUSG00000020109	1466
ENSMUSG00000020111	3035
ENSMUSG00000020114	4500
ENSMUSG00000020115	1553
ENSMUSG00000020116	482
ENSMUSG00000020120	385
ENSMUSG00000020121	501
ENSMUSG00000020122	707
ENSMUSG00000020123	9
ENSMUSG00000020124	2967
ENSMUSG00000020125	2
ENSMUSG00000020128	940
ENSMUSG00000020130	691
ENSMUSG00000020131	76
ENSMUSG00000020132	1794
ENSMUSG00000020133	859
ENSMUSG00000020134	840
ENSMUSG00000020135	4412
ENSMUSG00000020137	533
ENSMUSG00000020140	69
ENSMUSG00000020142	2609
ENSMUSG00000020143	190
ENSMUSG00000020149	6103
ENSMUSG00000020150	201
ENSMUSG00000020151	696
ENSMUSG00000020152	7221
ENSMUSG00000020153	1468
ENSMUSG00000020154	2322
ENSMUSG00000020155	19
ENSMUSG00000020156	829
ENSMUSG00000020159	0
ENSMUSG00000020160	40
ENSMUSG00000020163	1244
ENSMUSG00000020166	1820
ENSMUSG00000020167	572
ENSMUSG00000020168	0
ENSMUSG00000020169	2
ENSMUSG00000020170	1637
ENSMUSG00000020171	1051
ENSMUSG00000020173	4449
ENSMUSG00000020175	918
ENSMUSG00000020176	1783
ENSMUSG00000020177	0
ENSMUSG00000020178	63
ENSMUSG00000020180	1815
ENSMUSG00000020181	4448
ENSMUSG00000020182	90
ENSMUSG00000020183	241
ENSMUSG00000020184	1089
ENSMUSG00000020185	8
ENSMUSG00000020186	118
ENSMUSG00000020189	2396
ENSMUSG00000020190	1108
ENSMUSG00000020191	5
ENSMUSG00000020193	30
ENSMUSG00000020196	3163
ENSMUSG00000020198	6117
ENSMUSG00000020205	358
ENSMUSG00000020211	704
ENSMUSG00000020212	183
ENSMUSG00000020213	0
ENSMUSG00000020214	0
ENSMUSG00000020216	167
ENSMUSG00000020218	52
ENSMUSG00000020219	1091
ENSMUSG00000020220	4159
ENSMUSG00000020224	190
ENSMUSG00000020225	636
ENSMUSG00000020226	2
ENSMUSG00000020227	44
ENSMUSG00000020228	154
ENSMUSG00000020229	1
ENSMUSG00000020230	2368
ENSMUSG00000020231	2163
ENSMUSG00000020232	320
ENSMUSG00000020234	5
ENSMUSG00000020235	1877
ENSMUSG00000020238	1453
ENSMUSG00000020241	587
ENSMUSG00000020246	990
ENSMUSG00000020248	1270
ENSMUSG00000020250	1615
ENSMUSG00000020251	643
ENSMUSG00000020253	320
ENSMUSG00000020255	1060
ENSMUSG00000020256	139
ENSMUSG00000020257	4380
ENSMUSG00000020258	196
ENSMUSG00000020260	850
ENSMUSG00000020261	2848
ENSMUSG00000020262	7007
ENSMUSG00000020263	2185
ENSMUSG00000020264	23
ENSMUSG00000020265	2622
ENSMUSG00000020267	3066
ENSMUSG00000020268	134
ENSMUSG00000020270	0
ENSMUSG00000020271	3361
ENSMUSG00000020272	454
ENSMUSG00000020273	644
ENSMUSG00000020275	214
ENSMUSG00000020277	7870
ENSMUSG00000020279	0
ENSMUSG00000020280	230
ENSMUSG00000020282	295
ENSMUSG00000020283	840
ENSMUSG00000020284	918
ENSMUSG00000020286	1
ENSMUSG00000020287	310
ENSMUSG00000020288	550
ENSMUSG00000020289	673
ENSMUSG00000020290	2190
ENSMUSG00000020295	2
ENSMUSG00000020297	19654
ENSMUSG00000020299	2
ENSMUSG00000020300	2495
ENSMUSG00000020303	35
ENSMUSG00000020305	248
ENSMUSG00000020307	981
ENSMUSG00000020308	554
ENSMUSG00000020309	215
ENSMUSG00000020310	11
ENSMUSG00000020311	1441
ENSMUSG00000020312	1710
ENSMUSG00000020315	40228
ENSMUSG00000020317	36
ENSMUSG00000020319	284
ENSMUSG00000020321	18298
ENSMUSG00000020323	11
ENSMUSG00000020325	9
ENSMUSG00000020326	2073
ENSMUSG00000020327	87
ENSMUSG00000020328	319
ENSMUSG00000020329	788
ENSMUSG00000020330	38
ENSMUSG00000020331	2685
ENSMUSG00000020332	0
ENSMUSG00000020333	7928
ENSMUSG00000020334	195
ENSMUSG00000020335	98
ENSMUSG00000020340	39912
ENSMUSG00000020346	1661
ENSMUSG00000020349	12302
ENSMUSG00000020354	48
ENSMUSG00000020357	127
ENSMUSG00000020358	2376
ENSMUSG00000020359	225
ENSMUSG00000020361	8883
ENSMUSG00000020362	1426
ENSMUSG00000020363	200
ENSMUSG00000020364	249
ENSMUSG00000020366	7641
ENSMUSG00000020368	10465
ENSMUSG00000020372	4414
ENSMUSG00000020374	1649
ENSMUSG00000020375	967
ENSMUSG00000020376	1237
ENSMUSG00000020377	40
ENSMUSG00000020380	704
ENSMUSG00000020381	147
ENSMUSG00000020383	0
ENSMUSG00000020385	1290
ENSMUSG00000020386	871
ENSMUSG00000020387	2047
ENSMUSG00000020388	180
ENSMUSG00000020389	317
ENSMUSG00000020390	3977
ENSMUSG00000020392	1098
ENSMUSG00000020393	736
ENSMUSG00000020395	25
ENSMUSG00000020396	1948
ENSMUSG00000020397	319
ENSMUSG00000020399	120
ENSMUSG00000020400	1045
ENSMUSG00000020401	1
ENSMUSG00000020402	12060
ENSMUSG00000020405	0
ENSMUSG00000020407	52
ENSMUSG00000020409	2475
ENSMUSG00000020411	78
ENSMUSG00000020412	805
ENSMUSG00000020413	430
ENSMUSG00000020415	53
ENSMUSG00000020419	0
ENSMUSG00000020420	17
ENSMUSG00000020422	1885
ENSMUSG00000020423	569
ENSMUSG00000020424	46
ENSMUSG00000020427	428
ENSMUSG00000020428	3
ENSMUSG00000020429	0
ENSMUSG00000020430	962
ENSMUSG00000020431	33498
ENSMUSG00000020432	575
ENSMUSG00000020434	15
ENSMUSG00000020435	3425
ENSMUSG00000020436	5440
ENSMUSG00000020437	23
ENSMUSG00000020439	205
ENSMUSG00000020440	2409
ENSMUSG00000020441	317
ENSMUSG00000020444	2144
ENSMUSG00000020447	47
ENSMUSG00000020448	963
ENSMUSG00000020451	3384
ENSMUSG00000020453	796
ENSMUSG00000020454	2060
ENSMUSG00000020455	527
ENSMUSG00000020456	9533
ENSMUSG00000020457	1808
ENSMUSG00000020458	21029
ENSMUSG00000020459	765
ENSMUSG00000020460	124
ENSMUSG00000020461	3
ENSMUSG00000020462	1976
ENSMUSG00000020463	1329
ENSMUSG00000020464	626
ENSMUSG00000020467	433
ENSMUSG00000020469	0
ENSMUSG00000020471	309
ENSMUSG00000020472	446
ENSMUSG00000020473	686
ENSMUSG00000020474	172
ENSMUSG00000020475	188
ENSMUSG00000020476	2160
ENSMUSG00000020477	381
ENSMUSG00000020481	0
ENSMUSG00000020482	505
ENSMUSG00000020483	13930
ENSMUSG00000020484	2031
ENSMUSG00000020485	374
ENSMUSG00000020486	2972
ENSMUSG00000020490	4
ENSMUSG00000020491	450
ENSMUSG00000020492	297
ENSMUSG00000020493	15
ENSMUSG00000020495	476
ENSMUSG00000020496	8690
ENSMUSG00000020513	144
ENSMUSG00000020514	244
ENSMUSG00000020515	1443
ENSMUSG00000020516	1456
ENSMUSG00000020519	590
ENSMUSG00000020520	225
ENSMUSG00000020521	427
ENSMUSG00000020522	796
ENSMUSG00000020523	843
ENSMUSG00000020524	12526
ENSMUSG00000020525	501
ENSMUSG00000020526	444
ENSMUSG00000020527	347
ENSMUSG00000020528	286
ENSMUSG00000020530	2439
ENSMUSG00000020532	1323
ENSMUSG00000020534	82
ENSMUSG00000020536	1622
ENSMUSG00000020537	1566
ENSMUSG00000020538	1248
ENSMUSG00000020541	873
ENSMUSG00000020542	7
ENSMUSG00000020544	96
ENSMUSG00000020545	0
ENSMUSG00000020546	712
ENSMUSG00000020547	1073
ENSMUSG00000020548	0
ENSMUSG00000020549	989
ENSMUSG00000020553	17
ENSMUSG00000020561	269
ENSMUSG00000020562	27
ENSMUSG00000020564	840
ENSMUSG00000020566	54
ENSMUSG00000020570	731
ENSMUSG00000020571	3938
ENSMUSG00000020572	1858
ENSMUSG00000020573	129
ENSMUSG00000020576	1200
ENSMUSG00000020577	3990
ENSMUSG00000020580	7567
ENSMUSG00000020581	11
ENSMUSG00000020583	0
ENSMUSG00000020585	4072
ENSMUSG00000020589	9209
ENSMUSG00000020590	2957
ENSMUSG00000020591	1965
ENSMUSG00000020592	53
ENSMUSG00000020593	744
ENSMUSG00000020594	5486
ENSMUSG00000020598	14177
ENSMUSG00000020599	426
ENSMUSG00000020600	1
ENSMUSG00000020601	1620
ENSMUSG00000020604	296
ENSMUSG00000020605	405
ENSMUSG00000020607	2084
ENSMUSG00000020608	1365
ENSMUSG00000020609	0
ENSMUSG00000020610	1557
ENSMUSG00000020611	1551
ENSMUSG00000020612	20040
ENSMUSG00000020614	269
ENSMUSG00000020617	0
ENSMUSG00000020620	839
ENSMUSG00000020621	720
ENSMUSG00000020622	3
ENSMUSG00000020623	270
ENSMUSG00000020627	1868
ENSMUSG00000020628	2240
ENSMUSG00000020629	754
ENSMUSG00000020630	231
ENSMUSG00000020633	1
ENSMUSG00000020634	1508
ENSMUSG00000020635	978
ENSMUSG00000020636	20
ENSMUSG00000020638	1047
ENSMUSG00000020639	264
ENSMUSG00000020640	2166
ENSMUSG00000020641	31
ENSMUSG00000020642	1157
ENSMUSG00000020644	2790
ENSMUSG00000020646	1165
ENSMUSG00000020647	4469
ENSMUSG00000020648	150
ENSMUSG00000020649	38
ENSMUSG00000020650	1076
ENSMUSG00000020651	158
ENSMUSG00000020652	118
ENSMUSG00000020653	175
ENSMUSG00000020654	1507
ENSMUSG00000020656	499
ENSMUSG00000020657	4039
ENSMUSG00000020658	6844
ENSMUSG00000020659	523
ENSMUSG00000020660	30
ENSMUSG00000020661	2432
ENSMUSG00000020664	3156
ENSMUSG00000020668	10509
ENSMUSG00000020669	255
ENSMUSG00000020671	4112
ENSMUSG00000020672	106
ENSMUSG00000020673	13
ENSMUSG00000020674	1218
ENSMUSG00000020676	0
ENSMUSG00000020677	625
ENSMUSG00000020679	2
ENSMUSG00000020680	1177
ENSMUSG00000020681	626
ENSMUSG00000020682	71
ENSMUSG00000020684	7733
ENSMUSG00000020686	22
ENSMUSG00000020687	2463
ENSMUSG00000020689	209
ENSMUSG00000020690	0
ENSMUSG00000020691	436
ENSMUSG00000020692	251
ENSMUSG00000020694	2044
ENSMUSG00000020695	310
ENSMUSG00000020696	286
ENSMUSG00000020697	570
ENSMUSG00000020698	2
ENSMUSG00000020700	691
ENSMUSG00000020701	280
ENSMUSG00000020702	1
ENSMUSG00000020703	0
ENSMUSG00000020704	2244
ENSMUSG00000020705	3137
ENSMUSG00000020706	1335
ENSMUSG00000020707	96
ENSMUSG00000020708	4383
ENSMUSG00000020709	137
ENSMUSG00000020712	13
ENSMUSG00000020713	1
ENSMUSG00000020715	366
ENSMUSG00000020716	3160
ENSMUSG00000020717	755
ENSMUSG00000020718	38
ENSMUSG00000020719	17992
ENSMUSG00000020720	2179
ENSMUSG00000020721	1913
ENSMUSG00000020722	4
ENSMUSG00000020723	1122
ENSMUSG00000020728	77
ENSMUSG00000020732	25
ENSMUSG00000020733	1000
ENSMUSG00000020734	1190
ENSMUSG00000020736	859
ENSMUSG00000020737	1831
ENSMUSG00000020738	45
ENSMUSG00000020739	962
ENSMUSG00000020740	1974
ENSMUSG00000020741	2914
ENSMUSG00000020743	290
ENSMUSG00000020744	1070
ENSMUSG00000020745	16798
ENSMUSG00000020747	2216
ENSMUSG00000020752	630
ENSMUSG00000020755	1868
ENSMUSG00000020758	223
ENSMUSG00000020766	155
ENSMUSG00000020770	582
ENSMUSG00000020773	105
ENSMUSG00000020774	165
ENSMUSG00000020775	1171
ENSMUSG00000020776	2537
ENSMUSG00000020777	6403
ENSMUSG00000020778	386
ENSMUSG00000020780	2143
ENSMUSG00000020781	143
ENSMUSG00000020782	47
ENSMUSG00000020783	686
ENSMUSG00000020785	3417
ENSMUSG00000020787	21
ENSMUSG00000020788	212
ENSMUSG00000020790	1849
ENSMUSG00000020792	2506
ENSMUSG00000020793	17
ENSMUSG00000020794	1328
ENSMUSG00000020798	15
ENSMUSG00000020799	37
ENSMUSG00000020801	255
ENSMUSG00000020802	4931
ENSMUSG00000020803	818
ENSMUSG00000020804	11
ENSMUSG00000020805	430
ENSMUSG00000020806	36
ENSMUSG00000020807	1200
ENSMUSG00000020808	8
ENSMUSG00000020810	1586
ENSMUSG00000020811	1751
ENSMUSG00000020812	42
ENSMUSG00000020814	305
ENSMUSG00000020817	5135
ENSMUSG00000020818	779
ENSMUSG00000020821	2995
ENSMUSG00000020823	7124
ENSMUSG00000020826	13
ENSMUSG00000020827	12204
ENSMUSG00000020828	589
ENSMUSG00000020829	535
ENSMUSG00000020830	4
ENSMUSG00000020831	19
ENSMUSG00000020832	457
ENSMUSG00000020834	135
ENSMUSG00000020836	703
ENSMUSG00000020838	5
ENSMUSG00000020839	0
ENSMUSG00000020840	1452
ENSMUSG00000020841	3439
ENSMUSG00000020843	727
ENSMUSG00000020844	330
ENSMUSG00000020846	499
ENSMUSG00000020847	23
ENSMUSG00000020848	651
ENSMUSG00000020849	21486
ENSMUSG00000020850	9373
ENSMUSG00000020857	115
ENSMUSG00000020859	13228
ENSMUSG00000020863	4192
ENSMUSG00000020864	4194
ENSMUSG00000020865	82
ENSMUSG00000020866	3616
ENSMUSG00000020867	7
ENSMUSG00000020868	855
ENSMUSG00000020869	3086
ENSMUSG00000020870	76
ENSMUSG00000020871	0
ENSMUSG00000020872	0
ENSMUSG00000020873	1147
ENSMUSG00000020875	0
ENSMUSG00000020876	1035
ENSMUSG00000020877	63
ENSMUSG00000020878	9
ENSMUSG00000020882	5253
ENSMUSG00000020883	1829
ENSMUSG00000020884	53
ENSMUSG00000020886	29063
ENSMUSG00000020888	572
ENSMUSG00000020889	2880
ENSMUSG00000020890	121
ENSMUSG00000020891	20
ENSMUSG00000020892	157
ENSMUSG00000020893	2851
ENSMUSG00000020894	33421
ENSMUSG00000020895	161
ENSMUSG00000020897	7
ENSMUSG00000020898	1469
ENSMUSG00000020899	552
ENSMUSG00000020900	14509
ENSMUSG00000020901	154
ENSMUSG00000020902	306
ENSMUSG00000020903	662
ENSMUSG00000020904	36
ENSMUSG00000020905	220
ENSMUSG00000020907	11
ENSMUSG00000020908	122
ENSMUSG00000020910	294
ENSMUSG00000020911	3
ENSMUSG00000020912	506
ENSMUSG00000020913	0
ENSMUSG00000020914	54
ENSMUSG00000020916	0
ENSMUSG00000020917	6206
ENSMUSG00000020918	2163
ENSMUSG00000020919	993
ENSMUSG00000020921	469
ENSMUSG00000020922	699
ENSMUSG00000020923	4628
ENSMUSG00000020925	509
ENSMUSG00000020926	4846
ENSMUSG00000020928	64
ENSMUSG00000020929	2989
ENSMUSG00000020930	74
ENSMUSG00000020932	3427
ENSMUSG00000020935	964
ENSMUSG00000020936	6196
ENSMUSG00000020937	405
ENSMUSG00000020940	39
ENSMUSG00000020941	171
ENSMUSG00000020945	2
ENSMUSG00000020946	3012
ENSMUSG00000020948	605
ENSMUSG00000020949	2854
ENSMUSG00000020950	1376
ENSMUSG00000020952	930
ENSMUSG00000020953	680
ENSMUSG00000020954	1967
ENSMUSG00000020955	717
ENSMUSG00000020956	223
ENSMUSG00000020961	522
ENSMUSG00000020962	708
ENSMUSG00000020963	39
ENSMUSG00000020964	6644
ENSMUSG00000020973	175
ENSMUSG00000020974	11
ENSMUSG00000020978	3233
ENSMUSG00000020982	2763
ENSMUSG00000020986	3523
ENSMUSG00000020988	475
ENSMUSG00000020990	578
ENSMUSG00000020993	1928
ENSMUSG00000020994	2125
ENSMUSG00000021000	1372
ENSMUSG00000021003	607
ENSMUSG00000021007	703
ENSMUSG00000021009	337
ENSMUSG00000021010	413
ENSMUSG00000021012	2268
ENSMUSG00000021013	546
ENSMUSG00000021018	291
ENSMUSG00000021022	455
ENSMUSG00000021023	214
ENSMUSG00000021024	1879
ENSMUSG00000021025	366
ENSMUSG00000021027	5388
ENSMUSG00000021028	329
ENSMUSG00000021032	113
ENSMUSG00000021033	1049
ENSMUSG00000021036	1051
ENSMUSG00000021037	4016
ENSMUSG00000021038	1723
ENSMUSG00000021039	1200
ENSMUSG00000021040	176
ENSMUSG00000021044	1138
ENSMUSG00000021047	1917
ENSMUSG00000021048	1225
ENSMUSG00000021051	2590
ENSMUSG00000021054	978
ENSMUSG00000021055	2
ENSMUSG00000021056	1
ENSMUSG00000021057	3325
ENSMUSG00000021061	6681
ENSMUSG00000021062	10115
ENSMUSG00000021065	2044
ENSMUSG00000021066	3948
ENSMUSG00000021067	332
ENSMUSG00000021068	1907
ENSMUSG00000021069	99
ENSMUSG00000021070	13
ENSMUSG00000021071	9207
ENSMUSG00000021072	767
ENSMUSG00000021076	3001
ENSMUSG00000021078	5
ENSMUSG00000021079	897
ENSMUSG00000021081	0
ENSMUSG00000021086	3
ENSMUSG00000021087	29176
ENSMUSG00000021090	65
ENSMUSG00000021091	1360
ENSMUSG00000021094	569
ENSMUSG00000021095	0
ENSMUSG00000021096	7343
ENSMUSG00000021097	1962
ENSMUSG00000021098	218
ENSMUSG00000021099	0
ENSMUSG00000021102	458
ENSMUSG00000021103	336
ENSMUSG00000021108	162
ENSMUSG00000021109	1938
ENSMUSG00000021111	2477
ENSMUSG00000021112	1195
ENSMUSG00000021113	739
ENSMUSG00000021114	9138
ENSMUSG00000021115	336
ENSMUSG00000021116	1188
ENSMUSG00000021118	10
ENSMUSG00000021120	216
ENSMUSG00000021123	37
ENSMUSG00000021124	3772
ENSMUSG00000021125	77
ENSMUSG00000021127	637
ENSMUSG00000021130	5129
ENSMUSG00000021131	209
ENSMUSG00000021133	1508
ENSMUSG00000021134	4291
ENSMUSG00000021135	5
ENSMUSG00000021136	168
ENSMUSG00000021139	17
ENSMUSG00000021140	5622
ENSMUSG00000021143	2852
ENSMUSG00000021144	1659
ENSMUSG00000021147	1767
ENSMUSG00000021148	0
ENSMUSG00000021149	1203
ENSMUSG00000021156	6458
ENSMUSG00000021171	1456
ENSMUSG00000021175	21
ENSMUSG00000021176	10
ENSMUSG00000021177	447
ENSMUSG00000021178	3400
ENSMUSG00000021179	438
ENSMUSG00000021180	560
ENSMUSG00000021182	980
ENSMUSG00000021185	353
ENSMUSG00000021186	223
ENSMUSG00000021187	0
ENSMUSG00000021188	1442
ENSMUSG00000021189	721
ENSMUSG00000021190	3992
ENSMUSG00000021192	939
ENSMUSG00000021193	1215
ENSMUSG00000021194	5810
ENSMUSG00000021196	14345
ENSMUSG00000021198	2421
ENSMUSG00000021200	90
ENSMUSG00000021203	1239
ENSMUSG00000021207	0
ENSMUSG00000021208	0
ENSMUSG00000021209	1141
ENSMUSG00000021210	0
ENSMUSG00000021211	0
ENSMUSG00000021213	13
ENSMUSG00000021214	12
ENSMUSG00000021215	872
ENSMUSG00000021216	0
ENSMUSG00000021217	1491
ENSMUSG00000021218	6865
ENSMUSG00000021219	2363
ENSMUSG00000021221	102
ENSMUSG00000021222	645
ENSMUSG00000021223	71
ENSMUSG00000021224	1821
ENSMUSG00000021226	119
ENSMUSG00000021228	116
ENSMUSG00000021234	529
ENSMUSG00000021235	387
ENSMUSG00000021236	1080
ENSMUSG00000021238	1550
ENSMUSG00000021239	3
ENSMUSG00000021240	286
ENSMUSG00000021241	653
ENSMUSG00000021242	1360
ENSMUSG00000021243	194
ENSMUSG00000021244	3682
ENSMUSG00000021245	839
ENSMUSG00000021248	3161
ENSMUSG00000021250	995
ENSMUSG00000021252	920
ENSMUSG00000021253	527
ENSMUSG00000021254	1158
ENSMUSG00000021255	69
ENSMUSG00000021256	687
ENSMUSG00000021257	443
ENSMUSG00000021258	660
ENSMUSG00000021259	5668
ENSMUSG00000021260	764
ENSMUSG00000021262	4050
ENSMUSG00000021263	83
ENSMUSG00000021264	1929
ENSMUSG00000021265	228
ENSMUSG00000021266	2200
ENSMUSG00000021270	12929
ENSMUSG00000021271	317
ENSMUSG00000021273	2614
ENSMUSG00000021275	3641
ENSMUSG00000021276	1407
ENSMUSG00000021277	2315
ENSMUSG00000021278	63
ENSMUSG00000021279	6210
ENSMUSG00000021280	42
ENSMUSG00000021281	47
ENSMUSG00000021282	6200
ENSMUSG00000021285	2525
ENSMUSG00000021286	248
ENSMUSG00000021287	116
ENSMUSG00000021288	25304
ENSMUSG00000021290	1325
ENSMUSG00000021294	332
ENSMUSG00000021298	1
ENSMUSG00000021301	3019
ENSMUSG00000021302	1135
ENSMUSG00000021303	1718
ENSMUSG00000021306	241
ENSMUSG00000021311	700
ENSMUSG00000021313	9079
ENSMUSG00000021314	7318
ENSMUSG00000021318	318
ENSMUSG00000021319	99
ENSMUSG00000021322	5
ENSMUSG00000021326	619
ENSMUSG00000021327	758
ENSMUSG00000021335	0
ENSMUSG00000021336	0
ENSMUSG00000021337	3
ENSMUSG00000021338	708
ENSMUSG00000021339	667
ENSMUSG00000021340	1530
ENSMUSG00000021342	4
ENSMUSG00000021345	0
ENSMUSG00000021346	0
ENSMUSG00000021347	0
ENSMUSG00000021348	0
ENSMUSG00000021356	8
ENSMUSG00000021357	1442
ENSMUSG00000021359	10
ENSMUSG00000021360	1201
ENSMUSG00000021361	896
ENSMUSG00000021362	0
ENSMUSG00000021363	135
ENSMUSG00000021364	507
ENSMUSG00000021365	410
ENSMUSG00000021366	4240
ENSMUSG00000021367	100
ENSMUSG00000021368	388
ENSMUSG00000021371	553
ENSMUSG00000021373	9084
ENSMUSG00000021374	1631
ENSMUSG00000021375	980
ENSMUSG00000021376	147
ENSMUSG00000021377	1251
ENSMUSG00000021379	790
ENSMUSG00000021381	0
ENSMUSG00000021384	30
ENSMUSG00000021385	554
ENSMUSG00000021388	69
ENSMUSG00000021390	268
ENSMUSG00000021391	14
ENSMUSG00000021392	850
ENSMUSG00000021395	4577
ENSMUSG00000021396	2
ENSMUSG00000021400	1444
ENSMUSG00000021403	9
ENSMUSG00000021404	0
ENSMUSG00000021408	204
ENSMUSG00000021411	89
ENSMUSG00000021413	2899
ENSMUSG00000021414	7
ENSMUSG00000021415	0
ENSMUSG00000021416	6
ENSMUSG00000021417	764
ENSMUSG00000021418	137
ENSMUSG00000021420	450
ENSMUSG00000021423	262
ENSMUSG00000021427	4159
ENSMUSG00000021428	425
ENSMUSG00000021431	295
ENSMUSG00000021432	203
ENSMUSG00000021439	0
ENSMUSG00000021440	0
ENSMUSG00000021441	0
ENSMUSG00000021448	1578
ENSMUSG00000021451	1203
ENSMUSG00000021453	238
ENSMUSG00000021456	3
ENSMUSG00000021457	128
ENSMUSG00000021458	660
ENSMUSG00000021460	1347
ENSMUSG00000021461	109
ENSMUSG00000021464	22
ENSMUSG00000021466	1850
ENSMUSG00000021468	741
ENSMUSG00000021469	10
ENSMUSG00000021470	545
ENSMUSG00000021474	1919
ENSMUSG00000021476	6948
ENSMUSG00000021477	2968
ENSMUSG00000021478	450
ENSMUSG00000021481	859
ENSMUSG00000021482	415
ENSMUSG00000021483	264
ENSMUSG00000021484	2326
ENSMUSG00000021485	20
ENSMUSG00000021486	2909
ENSMUSG00000021488	5210
ENSMUSG00000021490	0
ENSMUSG00000021492	18
ENSMUSG00000021493	1165
ENSMUSG00000021494	1380
ENSMUSG00000021495	1891
ENSMUSG00000021496	119
ENSMUSG00000021497	1252
ENSMUSG00000021499	6
ENSMUSG00000021500	2650
ENSMUSG00000021501	798
ENSMUSG00000021504	605
ENSMUSG00000021506	1
ENSMUSG00000021508	1978
ENSMUSG00000021509	0
ENSMUSG00000021510	602
ENSMUSG00000021514	596
ENSMUSG00000021518	2484
ENSMUSG00000021519	344
ENSMUSG00000021520	776
ENSMUSG00000021532	280
ENSMUSG00000021534	517
ENSMUSG00000021536	7623
ENSMUSG00000021537	1157
ENSMUSG00000021538	0
ENSMUSG00000021539	2
ENSMUSG00000021540	827
ENSMUSG00000021541	69
ENSMUSG00000021545	0
ENSMUSG00000021546	4226
ENSMUSG00000021548	1215
ENSMUSG00000021549	1453
ENSMUSG00000021550	284
ENSMUSG00000021552	147
ENSMUSG00000021553	3
ENSMUSG00000021555	1300
ENSMUSG00000021556	1176
ENSMUSG00000021557	8731
ENSMUSG00000021559	3959
ENSMUSG00000021565	7
ENSMUSG00000021567	98
ENSMUSG00000021569	16
ENSMUSG00000021572	37
ENSMUSG00000021573	28852
ENSMUSG00000021575	40
ENSMUSG00000021576	1318
ENSMUSG00000021577	12028
ENSMUSG00000021578	2102
ENSMUSG00000021579	0
ENSMUSG00000021583	347
ENSMUSG00000021585	175
ENSMUSG00000021587	1600
ENSMUSG00000021589	549
ENSMUSG00000021590	49
ENSMUSG00000021591	688
ENSMUSG00000021592	215
ENSMUSG00000021594	140
ENSMUSG00000021595	2105
ENSMUSG00000021596	1135
