gene	exgf2.bam
ENSMUSG00000027305	391
ENSMUSG00000027306	65
ENSMUSG00000027309	3044
ENSMUSG00000027312	6834
ENSMUSG00000027313	138
ENSMUSG00000027314	94
ENSMUSG00000027315	5
ENSMUSG00000027316	1498
ENSMUSG00000027317	0
ENSMUSG00000027318	297
ENSMUSG00000027322	6
ENSMUSG00000027323	29
ENSMUSG00000027324	150
ENSMUSG00000027326	13
ENSMUSG00000027327	853
ENSMUSG00000027329	269
ENSMUSG00000027330	501
ENSMUSG00000027331	20
ENSMUSG00000027332	848
ENSMUSG00000027333	876
ENSMUSG00000027335	656
ENSMUSG00000027338	0
ENSMUSG00000027339	1459
ENSMUSG00000027340	4914
ENSMUSG00000027341	258
ENSMUSG00000027342	314
ENSMUSG00000027344	7
ENSMUSG00000027346	2511
ENSMUSG00000027347	16352
ENSMUSG00000027349	957
ENSMUSG00000027350	16819
ENSMUSG00000027351	4237
ENSMUSG00000027353	102
ENSMUSG00000027355	38
ENSMUSG00000027356	3
ENSMUSG00000027357	706
ENSMUSG00000027358	95
ENSMUSG00000027359	78
ENSMUSG00000027360	7
ENSMUSG00000027361	431
ENSMUSG00000027363	1902
ENSMUSG00000027364	280
ENSMUSG00000027365	1076
ENSMUSG00000027366	1037
ENSMUSG00000027367	2520
ENSMUSG00000027368	28
ENSMUSG00000027371	398
ENSMUSG00000027374	767
ENSMUSG00000027375	2848
ENSMUSG00000027376	5
ENSMUSG00000027377	7
ENSMUSG00000027378	368
ENSMUSG00000027379	3
ENSMUSG00000027380	6
ENSMUSG00000027381	118
ENSMUSG00000027384	728
ENSMUSG00000027386	48
ENSMUSG00000027387	199
ENSMUSG00000027394	3397
ENSMUSG00000027395	370
ENSMUSG00000027397	4159
ENSMUSG00000027398	10
ENSMUSG00000027399	17
ENSMUSG00000027400	826
ENSMUSG00000027401	151
ENSMUSG00000027403	15
ENSMUSG00000027404	1202
ENSMUSG00000027405	1437
ENSMUSG00000027406	5950
ENSMUSG00000027408	185
ENSMUSG00000027409	1
ENSMUSG00000027411	1402
ENSMUSG00000027412	13
ENSMUSG00000027416	0
ENSMUSG00000027419	13784
ENSMUSG00000027420	17
ENSMUSG00000027422	1794
ENSMUSG00000027423	1959
ENSMUSG00000027424	163
ENSMUSG00000027425	1028
ENSMUSG00000027427	563
ENSMUSG00000027428	716
ENSMUSG00000027429	915
ENSMUSG00000027430	971
ENSMUSG00000027431	0
ENSMUSG00000027433	1643
ENSMUSG00000027434	51
ENSMUSG00000027435	269
ENSMUSG00000027438	15322
ENSMUSG00000027439	1014
ENSMUSG00000027442	0
ENSMUSG00000027443	0
ENSMUSG00000027444	0
ENSMUSG00000027445	0
ENSMUSG00000027446	0
ENSMUSG00000027447	17902
ENSMUSG00000027452	666
ENSMUSG00000027454	36
ENSMUSG00000027455	1610
ENSMUSG00000027456	44
ENSMUSG00000027457	10202
ENSMUSG00000027459	137
ENSMUSG00000027460	1
ENSMUSG00000027463	62
ENSMUSG00000027465	1703
ENSMUSG00000027466	2086
ENSMUSG00000027468	0
ENSMUSG00000027469	84
ENSMUSG00000027470	0
ENSMUSG00000027472	672
ENSMUSG00000027474	112
ENSMUSG00000027475	2698
ENSMUSG00000027478	19
ENSMUSG00000027479	2291
ENSMUSG00000027480	0
ENSMUSG00000027481	0
ENSMUSG00000027482	0
ENSMUSG00000027483	0
ENSMUSG00000027484	0
ENSMUSG00000027485	9
ENSMUSG00000027487	174
ENSMUSG00000027488	554
ENSMUSG00000027489	1721
ENSMUSG00000027490	495
ENSMUSG00000027495	508
ENSMUSG00000027496	29
ENSMUSG00000027498	711
ENSMUSG00000027499	3428
ENSMUSG00000027500	12539
ENSMUSG00000027502	2154
ENSMUSG00000027505	0
ENSMUSG00000027506	1427
ENSMUSG00000027508	815
ENSMUSG00000027509	1116
ENSMUSG00000027510	34
ENSMUSG00000027513	0
ENSMUSG00000027514	4
ENSMUSG00000027517	0
ENSMUSG00000027518	0
ENSMUSG00000027519	1941
ENSMUSG00000027520	658
ENSMUSG00000027522	2007
ENSMUSG00000027523	980
ENSMUSG00000027524	184
ENSMUSG00000027525	4783
ENSMUSG00000027528	0
ENSMUSG00000027530	0
ENSMUSG00000027531	1332
ENSMUSG00000027533	1041
ENSMUSG00000027534	542
ENSMUSG00000027536	21
ENSMUSG00000027540	1470
ENSMUSG00000027544	301
ENSMUSG00000027546	13726
ENSMUSG00000027547	0
ENSMUSG00000027550	595
ENSMUSG00000027551	381
ENSMUSG00000027552	189
ENSMUSG00000027555	36
ENSMUSG00000027556	0
ENSMUSG00000027559	10
ENSMUSG00000027560	664
ENSMUSG00000027562	3563
ENSMUSG00000027564	0
ENSMUSG00000027566	1742
ENSMUSG00000027568	206
ENSMUSG00000027569	445
ENSMUSG00000027570	291
ENSMUSG00000027573	1101
ENSMUSG00000027574	338
ENSMUSG00000027575	2892
ENSMUSG00000027577	1320
ENSMUSG00000027579	4
ENSMUSG00000027580	214
ENSMUSG00000027581	10053
ENSMUSG00000027582	1393
ENSMUSG00000027583	434
ENSMUSG00000027584	1197
ENSMUSG00000027589	1521
ENSMUSG00000027593	1775
ENSMUSG00000027596	0
ENSMUSG00000027597	69
ENSMUSG00000027598	1496
ENSMUSG00000027599	1430
ENSMUSG00000027601	146
ENSMUSG00000027602	2857
ENSMUSG00000027603	3439
ENSMUSG00000027605	1595
ENSMUSG00000027606	0
ENSMUSG00000027610	352
ENSMUSG00000027611	22
ENSMUSG00000027612	1103
ENSMUSG00000027613	859
ENSMUSG00000027615	378
ENSMUSG00000027618	731
ENSMUSG00000027620	4018
ENSMUSG00000027624	17084
ENSMUSG00000027628	801
ENSMUSG00000027630	2036
ENSMUSG00000027634	15912
ENSMUSG00000027635	108
ENSMUSG00000027636	17
ENSMUSG00000027637	307
ENSMUSG00000027639	421
ENSMUSG00000027641	41
ENSMUSG00000027642	2769
ENSMUSG00000027643	1
ENSMUSG00000027646	3339
ENSMUSG00000027649	809
ENSMUSG00000027650	572
ENSMUSG00000027651	752
ENSMUSG00000027652	4512
ENSMUSG00000027654	18
ENSMUSG00000027655	505
ENSMUSG00000027656	4
ENSMUSG00000027660	1725
ENSMUSG00000027661	41
ENSMUSG00000027663	2783
ENSMUSG00000027665	2235
ENSMUSG00000027667	805
ENSMUSG00000027668	1572
ENSMUSG00000027669	990
ENSMUSG00000027670	1
ENSMUSG00000027671	227
ENSMUSG00000027673	1671
ENSMUSG00000027674	4138
ENSMUSG00000027676	492
ENSMUSG00000027677	3132
ENSMUSG00000027678	960
ENSMUSG00000027679	214
ENSMUSG00000027680	1451
ENSMUSG00000027684	98
ENSMUSG00000027690	1
ENSMUSG00000027692	6129
ENSMUSG00000027695	219
ENSMUSG00000027698	3690
ENSMUSG00000027699	5
ENSMUSG00000027702	3
ENSMUSG00000027703	0
ENSMUSG00000027706	4576
ENSMUSG00000027708	622
ENSMUSG00000027709	426
ENSMUSG00000027710	1050
ENSMUSG00000027712	1147
ENSMUSG00000027713	4
ENSMUSG00000027714	440
ENSMUSG00000027715	17
ENSMUSG00000027716	444
ENSMUSG00000027718	4
ENSMUSG00000027719	0
ENSMUSG00000027720	1
ENSMUSG00000027722	264
ENSMUSG00000027737	949
ENSMUSG00000027739	491
ENSMUSG00000027742	1419
ENSMUSG00000027744	0
ENSMUSG00000027746	1509
ENSMUSG00000027748	349
ENSMUSG00000027750	63
ENSMUSG00000027751	891
ENSMUSG00000027752	331
ENSMUSG00000027761	0
ENSMUSG00000027762	0
ENSMUSG00000027763	1667
ENSMUSG00000027765	52
ENSMUSG00000027770	2209
ENSMUSG00000027774	1293
ENSMUSG00000027775	587
ENSMUSG00000027776	70
ENSMUSG00000027777	303
ENSMUSG00000027778	685
ENSMUSG00000027782	1924
ENSMUSG00000027784	5618
ENSMUSG00000027787	635
ENSMUSG00000027788	0
ENSMUSG00000027790	2
ENSMUSG00000027792	107
ENSMUSG00000027793	40
ENSMUSG00000027794	1
ENSMUSG00000027796	377
ENSMUSG00000027797	26039
ENSMUSG00000027799	7506
ENSMUSG00000027800	146
ENSMUSG00000027801	0
ENSMUSG00000027803	456
ENSMUSG00000027804	1337
ENSMUSG00000027805	11632
ENSMUSG00000027806	911
ENSMUSG00000027808	848
ENSMUSG00000027809	700
ENSMUSG00000027810	975
ENSMUSG00000027811	18
ENSMUSG00000027820	173
ENSMUSG00000027822	593
ENSMUSG00000027823	1498
ENSMUSG00000027824	0
ENSMUSG00000027827	1902
ENSMUSG00000027828	3086
ENSMUSG00000027829	882
ENSMUSG00000027831	1
ENSMUSG00000027832	6
ENSMUSG00000027833	0
ENSMUSG00000027834	7109
ENSMUSG00000027835	240
ENSMUSG00000027840	63
ENSMUSG00000027843	36
ENSMUSG00000027845	198
ENSMUSG00000027848	324
ENSMUSG00000027849	637
ENSMUSG00000027852	932
ENSMUSG00000027854	1167
ENSMUSG00000027855	10
ENSMUSG00000027857	22
ENSMUSG00000027858	1341
ENSMUSG00000027859	39
ENSMUSG00000027860	98
ENSMUSG00000027861	110
ENSMUSG00000027863	3
ENSMUSG00000027864	2243
ENSMUSG00000027865	899
ENSMUSG00000027867	4
ENSMUSG00000027868	29
ENSMUSG00000027869	1
ENSMUSG00000027870	1
ENSMUSG00000027871	6
ENSMUSG00000027875	328
ENSMUSG00000027876	0
ENSMUSG00000027878	474
ENSMUSG00000027879	1491
ENSMUSG00000027880	0
ENSMUSG00000027881	1291
ENSMUSG00000027882	287
ENSMUSG00000027883	404
ENSMUSG00000027884	477
ENSMUSG00000027886	19
ENSMUSG00000027887	90
ENSMUSG00000027889	1874
ENSMUSG00000027890	233
ENSMUSG00000027893	10314
ENSMUSG00000027894	17816
ENSMUSG00000027895	2289
ENSMUSG00000027896	134
ENSMUSG00000027900	362
ENSMUSG00000027901	6
ENSMUSG00000027902	1
ENSMUSG00000027905	262
ENSMUSG00000027907	22
ENSMUSG00000027908	0
ENSMUSG00000027912	0
ENSMUSG00000027913	0
ENSMUSG00000027919	0
ENSMUSG00000027923	0
ENSMUSG00000027925	0
ENSMUSG00000027927	0
ENSMUSG00000027931	76
ENSMUSG00000027932	96
ENSMUSG00000027933	2071
ENSMUSG00000027935	115
ENSMUSG00000027936	695
ENSMUSG00000027937	583
ENSMUSG00000027938	2
ENSMUSG00000027939	19
ENSMUSG00000027940	883
ENSMUSG00000027942	737
ENSMUSG00000027944	277
ENSMUSG00000027947	136
ENSMUSG00000027950	1543
ENSMUSG00000027951	3750
ENSMUSG00000027952	1160
ENSMUSG00000027953	815
ENSMUSG00000027954	72
ENSMUSG00000027955	327
ENSMUSG00000027956	284
ENSMUSG00000027957	482
ENSMUSG00000027959	114
ENSMUSG00000027961	24
ENSMUSG00000027962	576
ENSMUSG00000027963	1765
ENSMUSG00000027965	509
ENSMUSG00000027966	254
ENSMUSG00000027967	15
ENSMUSG00000027968	391
ENSMUSG00000027971	41
ENSMUSG00000027973	0
ENSMUSG00000027977	1248
ENSMUSG00000027978	928
ENSMUSG00000027981	562
ENSMUSG00000027983	215
ENSMUSG00000027984	523
ENSMUSG00000027985	229
ENSMUSG00000027993	7710
ENSMUSG00000027994	77
ENSMUSG00000027995	26
ENSMUSG00000027996	41
ENSMUSG00000027997	88
ENSMUSG00000027998	677
ENSMUSG00000027999	346
ENSMUSG00000028001	0
ENSMUSG00000028003	46
ENSMUSG00000028004	84
ENSMUSG00000028005	5953
ENSMUSG00000028007	515
ENSMUSG00000028008	0
ENSMUSG00000028010	267
ENSMUSG00000028011	17
ENSMUSG00000028012	1
ENSMUSG00000028013	958
ENSMUSG00000028015	809
ENSMUSG00000028016	255
ENSMUSG00000028017	41
ENSMUSG00000028018	92
ENSMUSG00000028019	216
ENSMUSG00000028020	4721
ENSMUSG00000028023	0
ENSMUSG00000028024	109
ENSMUSG00000028028	108
ENSMUSG00000028029	840
ENSMUSG00000028030	899
ENSMUSG00000028031	62
ENSMUSG00000028032	1260
ENSMUSG00000028033	3687
ENSMUSG00000028034	2629
ENSMUSG00000028035	1669
ENSMUSG00000028036	34
ENSMUSG00000028037	22
ENSMUSG00000028039	1380
ENSMUSG00000028040	15
ENSMUSG00000028041	2121
ENSMUSG00000028042	381
ENSMUSG00000028044	18
ENSMUSG00000028047	367
ENSMUSG00000028048	1078
ENSMUSG00000028049	1023
ENSMUSG00000028051	515
ENSMUSG00000028053	4999
ENSMUSG00000028057	762
ENSMUSG00000028059	4215
ENSMUSG00000028060	1312
ENSMUSG00000028062	786
ENSMUSG00000028063	1337
ENSMUSG00000028064	2351
ENSMUSG00000028066	90
ENSMUSG00000028068	12
ENSMUSG00000028069	598
ENSMUSG00000028070	827
ENSMUSG00000028071	1
ENSMUSG00000028072	1
ENSMUSG00000028073	169
ENSMUSG00000028076	8
ENSMUSG00000028078	1845
ENSMUSG00000028080	948
ENSMUSG00000028081	838
ENSMUSG00000028082	444
ENSMUSG00000028085	442
ENSMUSG00000028086	8745
ENSMUSG00000028088	55
ENSMUSG00000028089	260
ENSMUSG00000028093	429
ENSMUSG00000028096	771
ENSMUSG00000028098	1497
ENSMUSG00000028099	537
ENSMUSG00000028100	146
ENSMUSG00000028101	604
ENSMUSG00000028102	556
ENSMUSG00000028104	433
ENSMUSG00000028106	1445
ENSMUSG00000028107	829
ENSMUSG00000028108	207
ENSMUSG00000028109	0
ENSMUSG00000028111	83
ENSMUSG00000028114	625
ENSMUSG00000028115	5
ENSMUSG00000028116	2
ENSMUSG00000028121	514
ENSMUSG00000028124	1333
ENSMUSG00000028125	84
ENSMUSG00000028126	1484
ENSMUSG00000028127	1655
ENSMUSG00000028128	870
ENSMUSG00000028132	1721
ENSMUSG00000028133	161
ENSMUSG00000028134	2121
ENSMUSG00000028136	3348
ENSMUSG00000028137	4513
ENSMUSG00000028138	803
ENSMUSG00000028139	23
ENSMUSG00000028140	751
ENSMUSG00000028141	19
ENSMUSG00000028145	423
ENSMUSG00000028148	0
ENSMUSG00000028149	10269
ENSMUSG00000028150	6
ENSMUSG00000028152	5495
ENSMUSG00000028156	1549
ENSMUSG00000028158	367
ENSMUSG00000028159	65
ENSMUSG00000028161	32152
ENSMUSG00000028163	453
ENSMUSG00000028164	202
ENSMUSG00000028165	950
ENSMUSG00000028167	11
ENSMUSG00000028172	20
ENSMUSG00000028173	1230
ENSMUSG00000028174	11
ENSMUSG00000028175	0
ENSMUSG00000028176	1926
ENSMUSG00000028179	82
ENSMUSG00000028180	3799
ENSMUSG00000028182	10
ENSMUSG00000028184	3308
ENSMUSG00000028185	1
ENSMUSG00000028186	11
ENSMUSG00000028187	323
ENSMUSG00000028188	31
ENSMUSG00000028189	142
ENSMUSG00000028191	229
ENSMUSG00000028194	2783
ENSMUSG00000028195	164
ENSMUSG00000028197	170
ENSMUSG00000028199	419
ENSMUSG00000028207	2021
ENSMUSG00000028211	225
ENSMUSG00000028212	120
ENSMUSG00000028214	48
ENSMUSG00000028217	0
ENSMUSG00000028218	1545
ENSMUSG00000028221	891
ENSMUSG00000028222	4050
ENSMUSG00000028223	364
ENSMUSG00000028224	479
ENSMUSG00000028226	559
ENSMUSG00000028228	245
ENSMUSG00000028229	182
ENSMUSG00000028232	841
ENSMUSG00000028233	716
ENSMUSG00000028234	609
ENSMUSG00000028236	0
ENSMUSG00000028238	0
ENSMUSG00000028240	1
ENSMUSG00000028243	1433
ENSMUSG00000028245	1133
ENSMUSG00000028246	1392
ENSMUSG00000028247	365
ENSMUSG00000028248	4812
ENSMUSG00000028249	3499
ENSMUSG00000028251	360
ENSMUSG00000028252	599
ENSMUSG00000028255	0
ENSMUSG00000028256	323
ENSMUSG00000028259	1
ENSMUSG00000028261	665
ENSMUSG00000028262	11
ENSMUSG00000028264	4
ENSMUSG00000028266	7542
ENSMUSG00000028268	130
ENSMUSG00000028270	122
ENSMUSG00000028271	713
ENSMUSG00000028273	601
ENSMUSG00000028274	495
ENSMUSG00000028277	2644
ENSMUSG00000028278	3891
ENSMUSG00000028280	2
ENSMUSG00000028282	387
ENSMUSG00000028284	1549
ENSMUSG00000028287	0
ENSMUSG00000028289	2113
ENSMUSG00000028291	1327
ENSMUSG00000028292	483
ENSMUSG00000028293	329
ENSMUSG00000028294	69
ENSMUSG00000028295	223
ENSMUSG00000028298	0
ENSMUSG00000028300	620
ENSMUSG00000028307	39
ENSMUSG00000028309	1841
ENSMUSG00000028310	6
ENSMUSG00000028312	203
ENSMUSG00000028314	0
ENSMUSG00000028318	155
ENSMUSG00000028322	151
ENSMUSG00000028327	1
ENSMUSG00000028328	777
ENSMUSG00000028329	162
ENSMUSG00000028330	1437
ENSMUSG00000028331	17
ENSMUSG00000028332	1
ENSMUSG00000028333	886
ENSMUSG00000028334	350
ENSMUSG00000028337	1087
ENSMUSG00000028339	202
ENSMUSG00000028341	739
ENSMUSG00000028343	862
ENSMUSG00000028344	361
ENSMUSG00000028345	434
ENSMUSG00000028347	2634
ENSMUSG00000028348	14
ENSMUSG00000028351	6624
ENSMUSG00000028354	2395
ENSMUSG00000028356	0
ENSMUSG00000028357	0
ENSMUSG00000028358	97
ENSMUSG00000028359	0
ENSMUSG00000028360	251
ENSMUSG00000028362	0
ENSMUSG00000028364	251
ENSMUSG00000028367	748
ENSMUSG00000028369	39
ENSMUSG00000028370	2
ENSMUSG00000028373	1143
ENSMUSG00000028378	17
ENSMUSG00000028381	2542
ENSMUSG00000028382	528
ENSMUSG00000028383	776
ENSMUSG00000028385	1536
ENSMUSG00000028386	0
ENSMUSG00000028389	466
ENSMUSG00000028391	146
ENSMUSG00000028392	60
ENSMUSG00000028393	1000
ENSMUSG00000028394	595
ENSMUSG00000028396	0
ENSMUSG00000028397	721
ENSMUSG00000028398	464
ENSMUSG00000028399	6862
ENSMUSG00000028402	2011
ENSMUSG00000028403	1604
ENSMUSG00000028405	822
ENSMUSG00000028407	18
ENSMUSG00000028409	1319
ENSMUSG00000028410	2177
ENSMUSG00000028411	815
ENSMUSG00000028412	1512
ENSMUSG00000028413	140
ENSMUSG00000028414	1666
ENSMUSG00000028415	2
ENSMUSG00000028416	2791
ENSMUSG00000028417	1
ENSMUSG00000028419	1913
ENSMUSG00000028420	191
ENSMUSG00000028423	2411
ENSMUSG00000028426	4858
ENSMUSG00000028427	0
ENSMUSG00000028430	3374
ENSMUSG00000028431	1831
ENSMUSG00000028433	1570
ENSMUSG00000028434	1419
ENSMUSG00000028435	0
ENSMUSG00000028436	1171
ENSMUSG00000028437	1275
ENSMUSG00000028438	41
ENSMUSG00000028439	5965
ENSMUSG00000028441	54
ENSMUSG00000028443	395
ENSMUSG00000028444	1865
ENSMUSG00000028445	993
ENSMUSG00000028447	1978
ENSMUSG00000028451	1
ENSMUSG00000028452	863
ENSMUSG00000028453	256
ENSMUSG00000028454	608
ENSMUSG00000028455	946
ENSMUSG00000028456	2175
ENSMUSG00000028457	8
ENSMUSG00000028458	1075
ENSMUSG00000028459	12
ENSMUSG00000028460	0
ENSMUSG00000028461	453
ENSMUSG00000028463	3
ENSMUSG00000028464	199
ENSMUSG00000028465	1312
ENSMUSG00000028466	932
ENSMUSG00000028467	2355
ENSMUSG00000028468	1297
ENSMUSG00000028469	1219
ENSMUSG00000028470	218
ENSMUSG00000028475	46
ENSMUSG00000028476	322
ENSMUSG00000028478	3639
ENSMUSG00000028479	1120
ENSMUSG00000028480	86
ENSMUSG00000028483	754
ENSMUSG00000028484	5015
ENSMUSG00000028487	9
ENSMUSG00000028488	8749
ENSMUSG00000028492	6
ENSMUSG00000028494	123
ENSMUSG00000028495	222
ENSMUSG00000028496	801
ENSMUSG00000028497	63
ENSMUSG00000028514	2496
ENSMUSG00000028517	5508
ENSMUSG00000028518	1588
ENSMUSG00000028519	2484
ENSMUSG00000028520	1
ENSMUSG00000028521	289
ENSMUSG00000028522	694
ENSMUSG00000028523	7
ENSMUSG00000028524	4474
ENSMUSG00000028525	3204
ENSMUSG00000028527	870
ENSMUSG00000028528	10201
ENSMUSG00000028530	5655
ENSMUSG00000028532	340
ENSMUSG00000028533	0
ENSMUSG00000028536	0
ENSMUSG00000028538	1465
ENSMUSG00000028539	18
ENSMUSG00000028540	258
ENSMUSG00000028541	2139
ENSMUSG00000028542	471
ENSMUSG00000028544	0
ENSMUSG00000028545	219
ENSMUSG00000028546	2463
ENSMUSG00000028549	63
ENSMUSG00000028550	1277
ENSMUSG00000028551	42
ENSMUSG00000028552	6639
ENSMUSG00000028553	2
ENSMUSG00000028555	60
ENSMUSG00000028556	1037
ENSMUSG00000028557	5042
ENSMUSG00000028558	9
ENSMUSG00000028559	1135
ENSMUSG00000028560	539
ENSMUSG00000028563	193
ENSMUSG00000028565	848
ENSMUSG00000028567	610
ENSMUSG00000028568	417
ENSMUSG00000028571	21
ENSMUSG00000028572	1933
ENSMUSG00000028573	307
ENSMUSG00000028575	8
ENSMUSG00000028576	456
ENSMUSG00000028577	1184
ENSMUSG00000028578	132
ENSMUSG00000028580	2664
ENSMUSG00000028581	664
ENSMUSG00000028582	774
ENSMUSG00000028583	285
ENSMUSG00000028584	41
ENSMUSG00000028587	14
ENSMUSG00000028589	0
ENSMUSG00000028591	0
ENSMUSG00000028593	0
ENSMUSG00000028597	97
ENSMUSG00000028599	76
ENSMUSG00000028600	168
ENSMUSG00000028601	362
ENSMUSG00000028602	63
ENSMUSG00000028603	1020
ENSMUSG00000028607	143
ENSMUSG00000028608	1095
ENSMUSG00000028609	364
ENSMUSG00000028610	31
ENSMUSG00000028613	2640
ENSMUSG00000028614	537
ENSMUSG00000028617	481
ENSMUSG00000028618	2789
ENSMUSG00000028619	432
ENSMUSG00000028621	119
ENSMUSG00000028622	1040
ENSMUSG00000028626	216
ENSMUSG00000028629	226
ENSMUSG00000028630	1555
ENSMUSG00000028631	261
ENSMUSG00000028633	1053
ENSMUSG00000028634	2689
ENSMUSG00000028635	1
ENSMUSG00000028636	122
ENSMUSG00000028637	332
ENSMUSG00000028639	1565
ENSMUSG00000028640	3
ENSMUSG00000028641	219
ENSMUSG00000028642	18
ENSMUSG00000028643	149
ENSMUSG00000028644	15
ENSMUSG00000028645	2489
ENSMUSG00000028646	1938
ENSMUSG00000028647	160
ENSMUSG00000028648	40
ENSMUSG00000028649	10149
ENSMUSG00000028651	218
ENSMUSG00000028653	326
ENSMUSG00000028654	247
ENSMUSG00000028655	728
ENSMUSG00000028656	8056
ENSMUSG00000028657	3504
ENSMUSG00000028661	108
ENSMUSG00000028664	656
ENSMUSG00000028668	981
ENSMUSG00000028669	1723
ENSMUSG00000028670	1649
ENSMUSG00000028671	357
ENSMUSG00000028672	339
ENSMUSG00000028673	632
ENSMUSG00000028675	773
ENSMUSG00000028676	968
ENSMUSG00000028677	4432
ENSMUSG00000028678	5
ENSMUSG00000028680	499
ENSMUSG00000028681	64
ENSMUSG00000028683	362
ENSMUSG00000028684	775
ENSMUSG00000028687	45
ENSMUSG00000028688	140
ENSMUSG00000028689	56
ENSMUSG00000028690	415
ENSMUSG00000028691	1476
ENSMUSG00000028692	6804
ENSMUSG00000028693	560
ENSMUSG00000028696	233
ENSMUSG00000028698	1200
ENSMUSG00000028699	8
ENSMUSG00000028700	2060
ENSMUSG00000028701	701
ENSMUSG00000028702	31
ENSMUSG00000028703	585
ENSMUSG00000028706	240
ENSMUSG00000028707	5
ENSMUSG00000028708	619
ENSMUSG00000028709	103
ENSMUSG00000028710	563
ENSMUSG00000028712	0
ENSMUSG00000028713	25
ENSMUSG00000028715	1
ENSMUSG00000028716	16
ENSMUSG00000028717	33
ENSMUSG00000028718	6
ENSMUSG00000028719	1663
ENSMUSG00000028729	1161
ENSMUSG00000028730	44
ENSMUSG00000028736	1
ENSMUSG00000028737	257
ENSMUSG00000028738	8
ENSMUSG00000028741	299
ENSMUSG00000028743	424
ENSMUSG00000028744	298
ENSMUSG00000028745	4636
ENSMUSG00000028747	129
ENSMUSG00000028749	2
ENSMUSG00000028750	2
ENSMUSG00000028751	0
ENSMUSG00000028753	195
ENSMUSG00000028755	25
ENSMUSG00000028756	7082
ENSMUSG00000028757	1959
ENSMUSG00000028758	588
ENSMUSG00000028759	4484
ENSMUSG00000028760	7649
ENSMUSG00000028763	381
ENSMUSG00000028766	288
ENSMUSG00000028771	968
ENSMUSG00000028772	1566
ENSMUSG00000028773	359
ENSMUSG00000028776	153
ENSMUSG00000028777	0
ENSMUSG00000028778	80
ENSMUSG00000028779	1413
ENSMUSG00000028780	939
ENSMUSG00000028782	13139
ENSMUSG00000028784	22
ENSMUSG00000028785	15128
ENSMUSG00000028786	0
ENSMUSG00000028788	2342
ENSMUSG00000028789	788
ENSMUSG00000028790	2057
ENSMUSG00000028792	536
ENSMUSG00000028793	1265
ENSMUSG00000028794	8
ENSMUSG00000028795	272
ENSMUSG00000028796	2152
ENSMUSG00000028797	1664
ENSMUSG00000028798	1564
ENSMUSG00000028799	899
ENSMUSG00000028800	102
ENSMUSG00000028801	7
ENSMUSG00000028803	2543
ENSMUSG00000028804	2344
ENSMUSG00000028807	136
ENSMUSG00000028809	3794
ENSMUSG00000028811	2318
ENSMUSG00000028813	96
ENSMUSG00000028820	3448
ENSMUSG00000028821	904
ENSMUSG00000028822	1862
ENSMUSG00000028825	7
ENSMUSG00000028826	1931
ENSMUSG00000028830	2119
ENSMUSG00000028832	3314
ENSMUSG00000028833	30541
ENSMUSG00000028834	4
ENSMUSG00000028836	191
ENSMUSG00000028837	1485
ENSMUSG00000028838	3251
ENSMUSG00000028840	9
ENSMUSG00000028841	4
ENSMUSG00000028842	1182
ENSMUSG00000028843	2276
ENSMUSG00000028845	35
ENSMUSG00000028847	1220
ENSMUSG00000028848	171
ENSMUSG00000028849	6677
ENSMUSG00000028850	146
ENSMUSG00000028851	2688
ENSMUSG00000028854	1679
ENSMUSG00000028857	1563
ENSMUSG00000028859	172
ENSMUSG00000028860	93
ENSMUSG00000028861	715
ENSMUSG00000028862	41
ENSMUSG00000028863	2814
ENSMUSG00000028864	212
ENSMUSG00000028865	61
ENSMUSG00000028868	578
ENSMUSG00000028869	1446
ENSMUSG00000028871	245
ENSMUSG00000028873	67
ENSMUSG00000028874	4
ENSMUSG00000028876	1486
ENSMUSG00000028878	1071
ENSMUSG00000028879	2787
ENSMUSG00000028882	802
ENSMUSG00000028883	565
ENSMUSG00000028884	237
ENSMUSG00000028885	35
ENSMUSG00000028886	1195
ENSMUSG00000028889	448
ENSMUSG00000028890	792
ENSMUSG00000028893	476
ENSMUSG00000028894	911
ENSMUSG00000028896	331
ENSMUSG00000028898	320
ENSMUSG00000028899	364
ENSMUSG00000028901	613
ENSMUSG00000028902	779
ENSMUSG00000028906	1130
ENSMUSG00000028907	428
ENSMUSG00000028909	1478
ENSMUSG00000028910	379
ENSMUSG00000028911	1800
ENSMUSG00000028914	1881
ENSMUSG00000028917	3626
ENSMUSG00000028919	333
ENSMUSG00000028920	1100
ENSMUSG00000028923	597
ENSMUSG00000028926	8296
ENSMUSG00000028927	612
ENSMUSG00000028931	11319
ENSMUSG00000028932	2765
ENSMUSG00000028933	112
ENSMUSG00000028936	1479
ENSMUSG00000028937	6463
ENSMUSG00000028938	0
ENSMUSG00000028940	0
ENSMUSG00000028943	237
ENSMUSG00000028944	2178
ENSMUSG00000028945	2545
ENSMUSG00000028946	4
ENSMUSG00000028948	623
ENSMUSG00000028949	898
ENSMUSG00000028950	81
ENSMUSG00000028952	279
ENSMUSG00000028953	2829
ENSMUSG00000028954	2849
ENSMUSG00000028955	378
ENSMUSG00000028957	1185
ENSMUSG00000028958	536
ENSMUSG00000028959	2417
ENSMUSG00000028960	3120
ENSMUSG00000028961	937
ENSMUSG00000028962	586
ENSMUSG00000028963	1
ENSMUSG00000028964	2041
ENSMUSG00000028965	14
ENSMUSG00000028967	783
ENSMUSG00000028969	2729
ENSMUSG00000028970	69
