gene	exgf4.bam
ENSMUSG00000019923	37528
ENSMUSG00000019927	1417
ENSMUSG00000019929	388
ENSMUSG00000019932	0
ENSMUSG00000019933	3
ENSMUSG00000019935	97
ENSMUSG00000019936	34
ENSMUSG00000019942	14
ENSMUSG00000019943	19022
ENSMUSG00000019944	226
ENSMUSG00000019945	65
ENSMUSG00000019947	1243
ENSMUSG00000019948	470
ENSMUSG00000019951	3118
ENSMUSG00000019952	174
ENSMUSG00000019960	3105
ENSMUSG00000019961	661
ENSMUSG00000019966	840
ENSMUSG00000019969	2238
ENSMUSG00000019970	1461
ENSMUSG00000019971	613
ENSMUSG00000019975	301
ENSMUSG00000019977	1458
ENSMUSG00000019978	3698
ENSMUSG00000019979	378
ENSMUSG00000019982	22
ENSMUSG00000019984	1137
ENSMUSG00000019986	5842
ENSMUSG00000019987	2
ENSMUSG00000019988	84
ENSMUSG00000019989	10
ENSMUSG00000019990	825
ENSMUSG00000019992	13
ENSMUSG00000019996	2184
ENSMUSG00000019997	948
ENSMUSG00000019998	3238
ENSMUSG00000020000	299
ENSMUSG00000020003	817
ENSMUSG00000020007	2
ENSMUSG00000020009	585
ENSMUSG00000020010	2
ENSMUSG00000020014	523
ENSMUSG00000020015	6396
ENSMUSG00000020017	5
ENSMUSG00000020018	72
ENSMUSG00000020019	379
ENSMUSG00000020020	0
ENSMUSG00000020021	508
ENSMUSG00000020022	605
ENSMUSG00000020023	823
ENSMUSG00000020024	1747
ENSMUSG00000020027	542
ENSMUSG00000020029	5797
ENSMUSG00000020032	3810
ENSMUSG00000020034	662
ENSMUSG00000020037	456
ENSMUSG00000020038	479
ENSMUSG00000020042	848
ENSMUSG00000020044	1455
ENSMUSG00000020048	14404
ENSMUSG00000020051	9
ENSMUSG00000020052	174
ENSMUSG00000020053	210
ENSMUSG00000020056	536
ENSMUSG00000020057	50
ENSMUSG00000020059	14
ENSMUSG00000020061	187
ENSMUSG00000020062	0
ENSMUSG00000020063	377
ENSMUSG00000020064	1056
ENSMUSG00000020067	301
ENSMUSG00000020069	1184
ENSMUSG00000020070	2285
ENSMUSG00000020072	52
ENSMUSG00000020074	1576
ENSMUSG00000020075	916
ENSMUSG00000020076	1813
ENSMUSG00000020077	166
ENSMUSG00000020078	2068
ENSMUSG00000020079	695
ENSMUSG00000020080	1099
ENSMUSG00000020081	24
ENSMUSG00000020083	816
ENSMUSG00000020085	277
ENSMUSG00000020086	761
ENSMUSG00000020087	597
ENSMUSG00000020088	3969
ENSMUSG00000020089	2657
ENSMUSG00000020090	22
ENSMUSG00000020091	1995
ENSMUSG00000020092	382
ENSMUSG00000020096	177
ENSMUSG00000020097	1104
ENSMUSG00000020098	149
ENSMUSG00000020099	747
ENSMUSG00000020100	423
ENSMUSG00000020101	778
ENSMUSG00000020102	981
ENSMUSG00000020105	51
ENSMUSG00000020107	1748
ENSMUSG00000020108	711
ENSMUSG00000020109	1934
ENSMUSG00000020111	3729
ENSMUSG00000020114	4201
ENSMUSG00000020115	1733
ENSMUSG00000020116	564
ENSMUSG00000020120	336
ENSMUSG00000020121	499
ENSMUSG00000020122	659
ENSMUSG00000020123	18
ENSMUSG00000020124	2969
ENSMUSG00000020125	0
ENSMUSG00000020128	909
ENSMUSG00000020130	886
ENSMUSG00000020131	128
ENSMUSG00000020132	2005
ENSMUSG00000020133	1088
ENSMUSG00000020134	871
ENSMUSG00000020135	4228
ENSMUSG00000020137	547
ENSMUSG00000020140	111
ENSMUSG00000020142	2743
ENSMUSG00000020143	145
ENSMUSG00000020149	6836
ENSMUSG00000020150	324
ENSMUSG00000020151	756
ENSMUSG00000020152	7614
ENSMUSG00000020153	2337
ENSMUSG00000020154	1691
ENSMUSG00000020155	15
ENSMUSG00000020156	881
ENSMUSG00000020159	0
ENSMUSG00000020160	66
ENSMUSG00000020163	2019
ENSMUSG00000020166	1932
ENSMUSG00000020167	654
ENSMUSG00000020168	0
ENSMUSG00000020169	1
ENSMUSG00000020170	1521
ENSMUSG00000020171	1127
ENSMUSG00000020173	4319
ENSMUSG00000020175	1128
ENSMUSG00000020176	1644
ENSMUSG00000020177	2
ENSMUSG00000020178	314
ENSMUSG00000020180	2119
ENSMUSG00000020181	3818
ENSMUSG00000020182	165
ENSMUSG00000020183	325
ENSMUSG00000020184	1218
ENSMUSG00000020185	13
ENSMUSG00000020186	222
ENSMUSG00000020189	1884
ENSMUSG00000020190	1500
ENSMUSG00000020191	6
ENSMUSG00000020193	37
ENSMUSG00000020196	3256
ENSMUSG00000020198	6542
ENSMUSG00000020205	513
ENSMUSG00000020211	1198
ENSMUSG00000020212	150
ENSMUSG00000020213	0
ENSMUSG00000020214	0
ENSMUSG00000020216	203
ENSMUSG00000020218	56
ENSMUSG00000020219	1533
ENSMUSG00000020220	3462
ENSMUSG00000020224	229
ENSMUSG00000020225	784
ENSMUSG00000020226	0
ENSMUSG00000020227	23
ENSMUSG00000020228	130
ENSMUSG00000020229	0
ENSMUSG00000020230	2560
ENSMUSG00000020231	2255
ENSMUSG00000020232	373
ENSMUSG00000020234	1
ENSMUSG00000020235	2474
ENSMUSG00000020238	1703
ENSMUSG00000020241	608
ENSMUSG00000020246	1114
ENSMUSG00000020248	1410
ENSMUSG00000020250	1876
ENSMUSG00000020251	673
ENSMUSG00000020253	367
ENSMUSG00000020255	1245
ENSMUSG00000020256	97
ENSMUSG00000020257	4755
ENSMUSG00000020258	266
ENSMUSG00000020260	1108
ENSMUSG00000020261	3266
ENSMUSG00000020262	6824
ENSMUSG00000020263	2443
ENSMUSG00000020264	29
ENSMUSG00000020265	3330
ENSMUSG00000020267	4426
ENSMUSG00000020268	135
ENSMUSG00000020270	0
ENSMUSG00000020271	3532
ENSMUSG00000020272	431
ENSMUSG00000020273	596
ENSMUSG00000020275	207
ENSMUSG00000020277	8894
ENSMUSG00000020279	0
ENSMUSG00000020280	225
ENSMUSG00000020282	389
ENSMUSG00000020283	846
ENSMUSG00000020284	1195
ENSMUSG00000020286	2
ENSMUSG00000020287	282
ENSMUSG00000020288	597
ENSMUSG00000020289	823
ENSMUSG00000020290	1649
ENSMUSG00000020295	13
ENSMUSG00000020297	23119
ENSMUSG00000020299	0
ENSMUSG00000020300	1758
ENSMUSG00000020303	42
ENSMUSG00000020305	254
ENSMUSG00000020307	1532
ENSMUSG00000020308	896
ENSMUSG00000020309	196
ENSMUSG00000020310	10
ENSMUSG00000020311	1443
ENSMUSG00000020312	1895
ENSMUSG00000020315	34465
ENSMUSG00000020317	59
ENSMUSG00000020319	373
ENSMUSG00000020321	26739
ENSMUSG00000020323	24
ENSMUSG00000020325	8
ENSMUSG00000020326	1943
ENSMUSG00000020327	113
ENSMUSG00000020328	303
ENSMUSG00000020329	1032
ENSMUSG00000020330	34
ENSMUSG00000020331	3315
ENSMUSG00000020332	3
ENSMUSG00000020333	8237
ENSMUSG00000020334	274
ENSMUSG00000020335	121
ENSMUSG00000020340	41844
ENSMUSG00000020346	1731
ENSMUSG00000020349	14382
ENSMUSG00000020354	34
ENSMUSG00000020357	176
ENSMUSG00000020358	3038
ENSMUSG00000020359	251
ENSMUSG00000020361	8606
ENSMUSG00000020362	1265
ENSMUSG00000020363	266
ENSMUSG00000020364	294
ENSMUSG00000020366	8064
ENSMUSG00000020368	9578
ENSMUSG00000020372	6205
ENSMUSG00000020374	2136
ENSMUSG00000020375	1199
ENSMUSG00000020376	1110
ENSMUSG00000020377	44
ENSMUSG00000020380	652
ENSMUSG00000020381	157
ENSMUSG00000020383	0
ENSMUSG00000020385	1668
ENSMUSG00000020386	1147
ENSMUSG00000020387	2763
ENSMUSG00000020388	208
ENSMUSG00000020389	402
ENSMUSG00000020390	5106
ENSMUSG00000020392	1282
ENSMUSG00000020393	720
ENSMUSG00000020395	36
ENSMUSG00000020396	2978
ENSMUSG00000020397	446
ENSMUSG00000020399	96
ENSMUSG00000020400	1306
ENSMUSG00000020401	0
ENSMUSG00000020402	15724
ENSMUSG00000020405	0
ENSMUSG00000020407	75
ENSMUSG00000020409	2769
ENSMUSG00000020411	129
ENSMUSG00000020412	798
ENSMUSG00000020413	383
ENSMUSG00000020415	76
ENSMUSG00000020419	0
ENSMUSG00000020420	25
ENSMUSG00000020422	1992
ENSMUSG00000020423	748
ENSMUSG00000020424	70
ENSMUSG00000020427	562
ENSMUSG00000020428	0
ENSMUSG00000020429	0
ENSMUSG00000020430	1189
ENSMUSG00000020431	24878
ENSMUSG00000020432	681
ENSMUSG00000020434	11
ENSMUSG00000020435	4217
ENSMUSG00000020436	5482
ENSMUSG00000020437	31
ENSMUSG00000020439	224
ENSMUSG00000020440	3053
ENSMUSG00000020441	469
ENSMUSG00000020444	3082
ENSMUSG00000020447	53
ENSMUSG00000020448	1148
ENSMUSG00000020451	3894
ENSMUSG00000020453	952
ENSMUSG00000020454	2174
ENSMUSG00000020455	666
ENSMUSG00000020456	10696
ENSMUSG00000020457	2387
ENSMUSG00000020458	22688
ENSMUSG00000020459	852
ENSMUSG00000020460	182
ENSMUSG00000020461	0
ENSMUSG00000020462	2442
ENSMUSG00000020463	1112
ENSMUSG00000020464	654
ENSMUSG00000020467	426
ENSMUSG00000020469	0
ENSMUSG00000020471	394
ENSMUSG00000020472	519
ENSMUSG00000020473	891
ENSMUSG00000020474	184
ENSMUSG00000020475	331
ENSMUSG00000020476	2612
ENSMUSG00000020477	580
ENSMUSG00000020481	0
ENSMUSG00000020482	504
ENSMUSG00000020483	15705
ENSMUSG00000020484	2726
ENSMUSG00000020485	553
ENSMUSG00000020486	4974
ENSMUSG00000020490	0
ENSMUSG00000020491	455
ENSMUSG00000020492	305
ENSMUSG00000020493	19
ENSMUSG00000020495	607
ENSMUSG00000020496	11052
ENSMUSG00000020513	165
ENSMUSG00000020514	456
ENSMUSG00000020515	1522
ENSMUSG00000020516	1210
ENSMUSG00000020519	730
ENSMUSG00000020520	261
ENSMUSG00000020521	480
ENSMUSG00000020522	878
ENSMUSG00000020523	910
ENSMUSG00000020524	12452
ENSMUSG00000020525	487
ENSMUSG00000020526	643
ENSMUSG00000020527	406
ENSMUSG00000020528	447
ENSMUSG00000020530	2812
ENSMUSG00000020532	1730
ENSMUSG00000020534	78
ENSMUSG00000020536	1806
ENSMUSG00000020537	2017
ENSMUSG00000020538	1230
ENSMUSG00000020541	877
ENSMUSG00000020542	10
ENSMUSG00000020544	92
ENSMUSG00000020545	0
ENSMUSG00000020546	610
ENSMUSG00000020547	1387
ENSMUSG00000020548	0
ENSMUSG00000020549	1380
ENSMUSG00000020553	41
ENSMUSG00000020561	272
ENSMUSG00000020562	88
ENSMUSG00000020564	755
ENSMUSG00000020566	70
ENSMUSG00000020570	870
ENSMUSG00000020571	4594
ENSMUSG00000020572	1688
ENSMUSG00000020573	97
ENSMUSG00000020576	1154
ENSMUSG00000020577	4118
ENSMUSG00000020580	6857
ENSMUSG00000020581	3
ENSMUSG00000020583	6
ENSMUSG00000020585	4865
ENSMUSG00000020589	8751
ENSMUSG00000020590	2456
ENSMUSG00000020591	2932
ENSMUSG00000020592	51
ENSMUSG00000020593	850
ENSMUSG00000020594	4784
ENSMUSG00000020598	13219
ENSMUSG00000020599	982
ENSMUSG00000020600	5
ENSMUSG00000020601	2140
ENSMUSG00000020604	473
ENSMUSG00000020605	487
ENSMUSG00000020607	2197
ENSMUSG00000020608	1264
ENSMUSG00000020609	0
ENSMUSG00000020610	1844
ENSMUSG00000020611	1497
ENSMUSG00000020612	20392
ENSMUSG00000020614	371
ENSMUSG00000020617	0
ENSMUSG00000020620	957
ENSMUSG00000020621	787
ENSMUSG00000020622	1
ENSMUSG00000020623	244
ENSMUSG00000020627	2011
ENSMUSG00000020628	2706
ENSMUSG00000020629	991
ENSMUSG00000020630	353
ENSMUSG00000020633	2
ENSMUSG00000020634	1233
ENSMUSG00000020635	1234
ENSMUSG00000020636	68
ENSMUSG00000020638	1154
ENSMUSG00000020639	292
ENSMUSG00000020640	1941
ENSMUSG00000020641	24
ENSMUSG00000020642	1135
ENSMUSG00000020644	3111
ENSMUSG00000020646	1234
ENSMUSG00000020647	4070
ENSMUSG00000020648	176
ENSMUSG00000020649	43
ENSMUSG00000020650	1136
ENSMUSG00000020651	127
ENSMUSG00000020652	110
ENSMUSG00000020653	198
ENSMUSG00000020654	1425
ENSMUSG00000020656	404
ENSMUSG00000020657	4810
ENSMUSG00000020658	6544
ENSMUSG00000020659	524
ENSMUSG00000020660	48
ENSMUSG00000020661	2378
ENSMUSG00000020664	3334
ENSMUSG00000020668	10976
ENSMUSG00000020669	307
ENSMUSG00000020671	4111
ENSMUSG00000020672	101
ENSMUSG00000020673	21
ENSMUSG00000020674	1309
ENSMUSG00000020676	0
ENSMUSG00000020677	791
ENSMUSG00000020679	30
ENSMUSG00000020680	1335
ENSMUSG00000020681	542
ENSMUSG00000020682	31
ENSMUSG00000020684	9194
ENSMUSG00000020686	49
ENSMUSG00000020687	1896
ENSMUSG00000020689	173
ENSMUSG00000020690	0
ENSMUSG00000020691	411
ENSMUSG00000020692	247
ENSMUSG00000020694	2041
ENSMUSG00000020695	305
ENSMUSG00000020696	272
ENSMUSG00000020697	678
ENSMUSG00000020698	5
ENSMUSG00000020700	784
ENSMUSG00000020701	328
ENSMUSG00000020702	0
ENSMUSG00000020703	0
ENSMUSG00000020704	2718
ENSMUSG00000020705	3159
ENSMUSG00000020706	1524
ENSMUSG00000020707	96
ENSMUSG00000020708	5696
ENSMUSG00000020709	115
ENSMUSG00000020712	15
ENSMUSG00000020713	62
ENSMUSG00000020715	311
ENSMUSG00000020716	2715
ENSMUSG00000020717	875
ENSMUSG00000020718	29
ENSMUSG00000020719	18112
ENSMUSG00000020720	2635
ENSMUSG00000020721	1597
ENSMUSG00000020722	0
ENSMUSG00000020723	1482
ENSMUSG00000020728	52
ENSMUSG00000020732	35
ENSMUSG00000020733	1343
ENSMUSG00000020734	1367
ENSMUSG00000020736	1185
ENSMUSG00000020737	2686
ENSMUSG00000020738	69
ENSMUSG00000020739	1081
ENSMUSG00000020740	2306
ENSMUSG00000020741	3000
ENSMUSG00000020743	371
ENSMUSG00000020744	1314
ENSMUSG00000020745	17396
ENSMUSG00000020747	2637
ENSMUSG00000020752	677
ENSMUSG00000020755	2164
ENSMUSG00000020758	347
ENSMUSG00000020766	228
ENSMUSG00000020770	594
ENSMUSG00000020773	138
ENSMUSG00000020774	277
ENSMUSG00000020775	1447
ENSMUSG00000020776	2564
ENSMUSG00000020777	7070
ENSMUSG00000020778	563
ENSMUSG00000020780	2583
ENSMUSG00000020781	234
ENSMUSG00000020782	47
ENSMUSG00000020783	755
ENSMUSG00000020785	4239
ENSMUSG00000020787	27
ENSMUSG00000020788	237
ENSMUSG00000020790	1615
ENSMUSG00000020792	2829
ENSMUSG00000020793	24
ENSMUSG00000020794	1368
ENSMUSG00000020798	11
ENSMUSG00000020799	48
ENSMUSG00000020801	379
ENSMUSG00000020802	5360
ENSMUSG00000020803	1061
ENSMUSG00000020804	15
ENSMUSG00000020805	537
ENSMUSG00000020806	49
ENSMUSG00000020807	1149
ENSMUSG00000020808	10
ENSMUSG00000020810	1937
ENSMUSG00000020811	2091
ENSMUSG00000020812	33
ENSMUSG00000020814	412
ENSMUSG00000020817	5141
ENSMUSG00000020818	914
ENSMUSG00000020821	3119
ENSMUSG00000020823	8850
ENSMUSG00000020826	15
ENSMUSG00000020827	12704
ENSMUSG00000020828	669
ENSMUSG00000020829	622
ENSMUSG00000020830	7
ENSMUSG00000020831	34
ENSMUSG00000020832	539
ENSMUSG00000020834	169
ENSMUSG00000020836	1100
ENSMUSG00000020838	4
ENSMUSG00000020839	2
ENSMUSG00000020840	1881
ENSMUSG00000020841	3219
ENSMUSG00000020843	1000
ENSMUSG00000020844	468
ENSMUSG00000020846	547
ENSMUSG00000020847	50
ENSMUSG00000020848	935
ENSMUSG00000020849	25913
ENSMUSG00000020850	9227
ENSMUSG00000020857	143
ENSMUSG00000020859	11584
ENSMUSG00000020863	3967
ENSMUSG00000020864	4568
ENSMUSG00000020865	90
ENSMUSG00000020866	3543
ENSMUSG00000020867	2
ENSMUSG00000020868	872
ENSMUSG00000020869	3505
ENSMUSG00000020870	52
ENSMUSG00000020871	7
ENSMUSG00000020872	0
ENSMUSG00000020873	1443
ENSMUSG00000020875	0
ENSMUSG00000020876	1068
ENSMUSG00000020877	86
ENSMUSG00000020878	24
ENSMUSG00000020882	6484
ENSMUSG00000020883	1732
ENSMUSG00000020884	48
ENSMUSG00000020886	34281
ENSMUSG00000020888	669
ENSMUSG00000020889	4618
ENSMUSG00000020890	133
ENSMUSG00000020891	26
ENSMUSG00000020892	155
ENSMUSG00000020893	4151
ENSMUSG00000020894	44779
ENSMUSG00000020895	227
ENSMUSG00000020897	24
ENSMUSG00000020898	1689
ENSMUSG00000020899	544
ENSMUSG00000020900	12045
ENSMUSG00000020901	185
ENSMUSG00000020902	370
ENSMUSG00000020903	925
ENSMUSG00000020904	62
ENSMUSG00000020905	163
ENSMUSG00000020907	7
ENSMUSG00000020908	181
ENSMUSG00000020910	351
ENSMUSG00000020911	1
ENSMUSG00000020912	533
ENSMUSG00000020913	1
ENSMUSG00000020914	80
ENSMUSG00000020916	0
ENSMUSG00000020917	6291
ENSMUSG00000020918	2972
ENSMUSG00000020919	948
ENSMUSG00000020921	640
ENSMUSG00000020922	928
ENSMUSG00000020923	5278
ENSMUSG00000020925	524
ENSMUSG00000020926	4591
ENSMUSG00000020928	81
ENSMUSG00000020929	3862
ENSMUSG00000020930	107
ENSMUSG00000020932	4085
ENSMUSG00000020935	1311
ENSMUSG00000020936	7111
ENSMUSG00000020937	586
ENSMUSG00000020940	57
ENSMUSG00000020941	280
ENSMUSG00000020945	0
ENSMUSG00000020946	3082
ENSMUSG00000020948	412
ENSMUSG00000020949	4155
ENSMUSG00000020950	1496
ENSMUSG00000020952	1139
ENSMUSG00000020953	400
ENSMUSG00000020954	1954
ENSMUSG00000020955	945
ENSMUSG00000020956	298
ENSMUSG00000020961	578
ENSMUSG00000020962	629
ENSMUSG00000020963	18
ENSMUSG00000020964	5841
ENSMUSG00000020973	137
ENSMUSG00000020974	7
ENSMUSG00000020978	3599
ENSMUSG00000020982	2917
ENSMUSG00000020986	3190
ENSMUSG00000020988	414
ENSMUSG00000020990	652
ENSMUSG00000020993	2149
ENSMUSG00000020994	2189
ENSMUSG00000021000	1426
ENSMUSG00000021003	560
ENSMUSG00000021007	837
ENSMUSG00000021009	282
ENSMUSG00000021010	299
ENSMUSG00000021012	2476
ENSMUSG00000021013	591
ENSMUSG00000021018	458
ENSMUSG00000021022	623
ENSMUSG00000021023	178
ENSMUSG00000021024	2658
ENSMUSG00000021025	565
ENSMUSG00000021027	4363
ENSMUSG00000021028	361
ENSMUSG00000021032	110
ENSMUSG00000021033	1396
ENSMUSG00000021036	1181
ENSMUSG00000021037	4520
ENSMUSG00000021038	2078
ENSMUSG00000021039	1336
ENSMUSG00000021040	240
ENSMUSG00000021044	1325
ENSMUSG00000021047	2069
ENSMUSG00000021048	1502
ENSMUSG00000021051	2358
ENSMUSG00000021054	816
ENSMUSG00000021055	10
ENSMUSG00000021056	0
ENSMUSG00000021057	2763
ENSMUSG00000021061	5976
ENSMUSG00000021062	11452
ENSMUSG00000021065	2154
ENSMUSG00000021066	4178
ENSMUSG00000021067	402
ENSMUSG00000021068	1657
ENSMUSG00000021069	125
ENSMUSG00000021070	48
ENSMUSG00000021071	9492
ENSMUSG00000021072	797
ENSMUSG00000021076	3568
ENSMUSG00000021078	0
ENSMUSG00000021079	1108
ENSMUSG00000021081	0
ENSMUSG00000021086	4
ENSMUSG00000021087	35715
ENSMUSG00000021090	64
ENSMUSG00000021091	1513
ENSMUSG00000021094	815
ENSMUSG00000021095	0
ENSMUSG00000021096	7697
ENSMUSG00000021097	1736
ENSMUSG00000021098	43
ENSMUSG00000021099	0
ENSMUSG00000021102	724
ENSMUSG00000021103	348
ENSMUSG00000021108	210
ENSMUSG00000021109	1973
ENSMUSG00000021111	2784
ENSMUSG00000021112	974
ENSMUSG00000021113	644
ENSMUSG00000021114	10699
ENSMUSG00000021115	266
ENSMUSG00000021116	1447
ENSMUSG00000021118	7
ENSMUSG00000021120	230
ENSMUSG00000021123	76
ENSMUSG00000021124	4634
ENSMUSG00000021125	100
ENSMUSG00000021127	754
ENSMUSG00000021130	5190
ENSMUSG00000021131	357
ENSMUSG00000021133	1511
ENSMUSG00000021134	4522
ENSMUSG00000021135	5
ENSMUSG00000021136	226
ENSMUSG00000021139	38
ENSMUSG00000021140	4029
ENSMUSG00000021143	3130
ENSMUSG00000021144	2201
ENSMUSG00000021147	1885
ENSMUSG00000021148	0
ENSMUSG00000021149	1327
ENSMUSG00000021156	6549
ENSMUSG00000021171	1233
ENSMUSG00000021175	20
ENSMUSG00000021176	0
ENSMUSG00000021177	452
ENSMUSG00000021178	4532
ENSMUSG00000021179	447
ENSMUSG00000021180	508
ENSMUSG00000021182	981
ENSMUSG00000021185	347
ENSMUSG00000021186	251
ENSMUSG00000021187	0
ENSMUSG00000021188	1201
ENSMUSG00000021189	675
ENSMUSG00000021190	4402
ENSMUSG00000021192	940
ENSMUSG00000021193	1400
ENSMUSG00000021194	7753
ENSMUSG00000021196	14768
ENSMUSG00000021198	2327
ENSMUSG00000021200	143
ENSMUSG00000021203	1459
ENSMUSG00000021207	0
ENSMUSG00000021208	2
ENSMUSG00000021209	1274
ENSMUSG00000021210	0
ENSMUSG00000021211	1
ENSMUSG00000021213	3
ENSMUSG00000021214	28
ENSMUSG00000021215	955
ENSMUSG00000021216	0
ENSMUSG00000021217	1377
ENSMUSG00000021218	8006
ENSMUSG00000021219	2499
ENSMUSG00000021221	109
ENSMUSG00000021222	719
ENSMUSG00000021223	73
ENSMUSG00000021224	2343
ENSMUSG00000021226	145
ENSMUSG00000021228	105
ENSMUSG00000021234	582
ENSMUSG00000021235	545
ENSMUSG00000021236	970
ENSMUSG00000021238	1385
ENSMUSG00000021239	5
ENSMUSG00000021240	334
ENSMUSG00000021241	846
ENSMUSG00000021242	1910
ENSMUSG00000021243	326
ENSMUSG00000021244	3880
ENSMUSG00000021245	713
ENSMUSG00000021248	3143
ENSMUSG00000021250	1744
ENSMUSG00000021252	1143
ENSMUSG00000021253	606
ENSMUSG00000021254	1282
ENSMUSG00000021255	84
ENSMUSG00000021256	418
ENSMUSG00000021257	468
ENSMUSG00000021258	758
ENSMUSG00000021259	8633
ENSMUSG00000021260	541
ENSMUSG00000021262	4928
ENSMUSG00000021263	89
ENSMUSG00000021264	2240
ENSMUSG00000021265	324
ENSMUSG00000021266	3682
ENSMUSG00000021270	13554
ENSMUSG00000021271	272
ENSMUSG00000021273	3054
ENSMUSG00000021275	3239
ENSMUSG00000021276	2095
ENSMUSG00000021277	2160
ENSMUSG00000021278	86
ENSMUSG00000021279	6763
ENSMUSG00000021280	30
ENSMUSG00000021281	31
ENSMUSG00000021282	5551
ENSMUSG00000021285	2885
ENSMUSG00000021286	342
ENSMUSG00000021287	193
ENSMUSG00000021288	29125
ENSMUSG00000021290	2122
ENSMUSG00000021294	365
ENSMUSG00000021298	1
ENSMUSG00000021301	2038
ENSMUSG00000021302	1282
ENSMUSG00000021303	2095
ENSMUSG00000021306	299
ENSMUSG00000021311	593
ENSMUSG00000021313	6214
ENSMUSG00000021314	8029
ENSMUSG00000021318	285
ENSMUSG00000021319	55
ENSMUSG00000021322	15
ENSMUSG00000021326	833
ENSMUSG00000021327	886
ENSMUSG00000021335	0
ENSMUSG00000021336	0
ENSMUSG00000021337	13
ENSMUSG00000021338	761
ENSMUSG00000021339	441
ENSMUSG00000021340	1587
ENSMUSG00000021342	0
ENSMUSG00000021345	0
ENSMUSG00000021346	0
ENSMUSG00000021347	0
ENSMUSG00000021348	0
ENSMUSG00000021356	8
ENSMUSG00000021357	1501
ENSMUSG00000021359	7
ENSMUSG00000021360	1390
ENSMUSG00000021361	1239
ENSMUSG00000021362	0
ENSMUSG00000021363	105
ENSMUSG00000021364	493
ENSMUSG00000021365	473
ENSMUSG00000021366	3203
ENSMUSG00000021367	95
ENSMUSG00000021368	606
ENSMUSG00000021371	580
ENSMUSG00000021373	9582
ENSMUSG00000021374	1432
ENSMUSG00000021375	836
ENSMUSG00000021376	179
ENSMUSG00000021377	1212
ENSMUSG00000021379	939
ENSMUSG00000021381	0
ENSMUSG00000021384	36
ENSMUSG00000021385	648
ENSMUSG00000021388	55
ENSMUSG00000021390	190
ENSMUSG00000021391	16
ENSMUSG00000021392	833
ENSMUSG00000021395	4602
ENSMUSG00000021396	1
ENSMUSG00000021400	1661
ENSMUSG00000021403	6
ENSMUSG00000021404	0
ENSMUSG00000021408	206
ENSMUSG00000021411	157
ENSMUSG00000021413	2391
ENSMUSG00000021414	18
ENSMUSG00000021415	0
ENSMUSG00000021416	0
ENSMUSG00000021417	962
ENSMUSG00000021418	176
ENSMUSG00000021420	505
ENSMUSG00000021423	238
ENSMUSG00000021427	4283
ENSMUSG00000021428	457
ENSMUSG00000021431	345
ENSMUSG00000021432	215
ENSMUSG00000021439	0
ENSMUSG00000021440	0
ENSMUSG00000021441	0
ENSMUSG00000021448	867
ENSMUSG00000021451	1391
ENSMUSG00000021453	338
ENSMUSG00000021456	7
ENSMUSG00000021457	148
ENSMUSG00000021458	1016
ENSMUSG00000021460	1759
ENSMUSG00000021461	146
ENSMUSG00000021464	20
ENSMUSG00000021466	1716
ENSMUSG00000021468	799
ENSMUSG00000021469	7
ENSMUSG00000021470	555
ENSMUSG00000021474	1930
ENSMUSG00000021476	8433
ENSMUSG00000021477	3906
ENSMUSG00000021478	727
ENSMUSG00000021481	1005
ENSMUSG00000021482	498
ENSMUSG00000021483	332
ENSMUSG00000021484	2673
ENSMUSG00000021485	54
ENSMUSG00000021486	3648
ENSMUSG00000021488	4542
ENSMUSG00000021490	5
ENSMUSG00000021492	15
ENSMUSG00000021493	1716
ENSMUSG00000021494	1464
ENSMUSG00000021495	1931
ENSMUSG00000021496	178
ENSMUSG00000021497	1520
ENSMUSG00000021499	2
ENSMUSG00000021500	2481
ENSMUSG00000021501	993
ENSMUSG00000021504	691
ENSMUSG00000021506	0
ENSMUSG00000021508	2598
ENSMUSG00000021509	9
ENSMUSG00000021510	563
ENSMUSG00000021514	454
ENSMUSG00000021518	2635
ENSMUSG00000021519	383
ENSMUSG00000021520	1063
ENSMUSG00000021532	360
ENSMUSG00000021534	685
ENSMUSG00000021536	8677
ENSMUSG00000021537	1478
ENSMUSG00000021538	0
ENSMUSG00000021539	1
ENSMUSG00000021540	865
ENSMUSG00000021541	136
ENSMUSG00000021545	0
ENSMUSG00000021546	4856
ENSMUSG00000021548	1221
ENSMUSG00000021549	1290
ENSMUSG00000021550	379
ENSMUSG00000021552	209
ENSMUSG00000021553	4
ENSMUSG00000021555	1509
ENSMUSG00000021556	1477
ENSMUSG00000021557	7991
ENSMUSG00000021559	3713
ENSMUSG00000021565	7
ENSMUSG00000021567	116
ENSMUSG00000021569	17
ENSMUSG00000021572	50
ENSMUSG00000021573	27178
ENSMUSG00000021575	18
ENSMUSG00000021576	1828
ENSMUSG00000021577	13997
ENSMUSG00000021578	2269
ENSMUSG00000021579	0
ENSMUSG00000021583	316
ENSMUSG00000021585	167
ENSMUSG00000021587	1539
ENSMUSG00000021589	446
ENSMUSG00000021590	51
ENSMUSG00000021591	951
ENSMUSG00000021592	247
ENSMUSG00000021594	205
ENSMUSG00000021595	2382
ENSMUSG00000021596	1086
ENSMUSG00000021597	455
ENSMUSG00000021598	1079
ENSMUSG00000021600	1
ENSMUSG00000021604	0
ENSMUSG00000021606	1657
ENSMUSG00000021607	622
ENSMUSG00000021608	1397
ENSMUSG00000021609	16
ENSMUSG00000021610	3819
ENSMUSG00000021611	46
