gene	gf2.bam
ENSMUSG00000024622	961
ENSMUSG00000024639	6160
ENSMUSG00000024640	2843
ENSMUSG00000024642	895
ENSMUSG00000024644	1059
ENSMUSG00000024645	193
ENSMUSG00000024646	1888
ENSMUSG00000024647	1733
ENSMUSG00000024650	261
ENSMUSG00000024653	0
ENSMUSG00000024654	4085
ENSMUSG00000024659	68
ENSMUSG00000024660	499
ENSMUSG00000024661	43800
ENSMUSG00000024663	228
ENSMUSG00000024664	928
ENSMUSG00000024665	2740
ENSMUSG00000024666	173
ENSMUSG00000024667	100
ENSMUSG00000024668	1216
ENSMUSG00000024669	10
ENSMUSG00000024670	29
ENSMUSG00000024672	22
ENSMUSG00000024673	3
ENSMUSG00000024675	1
ENSMUSG00000024677	23
ENSMUSG00000024678	0
ENSMUSG00000024679	29
ENSMUSG00000024680	2
ENSMUSG00000024681	0
ENSMUSG00000024682	0
ENSMUSG00000024683	796
ENSMUSG00000024687	2024
ENSMUSG00000024691	100
ENSMUSG00000024694	0
ENSMUSG00000024695	3907
ENSMUSG00000024696	47
ENSMUSG00000024697	6
ENSMUSG00000024712	1528
ENSMUSG00000024713	329
ENSMUSG00000024725	290
ENSMUSG00000024726	14
ENSMUSG00000024727	27
ENSMUSG00000024728	0
ENSMUSG00000024729	0
ENSMUSG00000024730	0
ENSMUSG00000024731	0
ENSMUSG00000024732	203
ENSMUSG00000024734	0
ENSMUSG00000024735	4011
ENSMUSG00000024736	3526
ENSMUSG00000024737	46
ENSMUSG00000024738	0
ENSMUSG00000024740	6381
ENSMUSG00000024742	344
ENSMUSG00000024743	8498
ENSMUSG00000024747	61
ENSMUSG00000024749	0
ENSMUSG00000024750	3736
ENSMUSG00000024754	377
ENSMUSG00000024757	0
ENSMUSG00000024758	34256
ENSMUSG00000024759	813
ENSMUSG00000024764	570
ENSMUSG00000024766	116
ENSMUSG00000024767	4649
ENSMUSG00000024768	0
ENSMUSG00000024769	97
ENSMUSG00000024770	0
ENSMUSG00000024771	0
ENSMUSG00000024772	1059
ENSMUSG00000024773	1088
ENSMUSG00000024774	0
ENSMUSG00000024776	496
ENSMUSG00000024777	3364
ENSMUSG00000024778	19
ENSMUSG00000024780	1353
ENSMUSG00000024781	906
ENSMUSG00000024782	2092
ENSMUSG00000024784	3
ENSMUSG00000024785	279
ENSMUSG00000024786	5
ENSMUSG00000024787	580
ENSMUSG00000024789	1459
ENSMUSG00000024790	265
ENSMUSG00000024791	2
ENSMUSG00000024792	438
ENSMUSG00000024793	91
ENSMUSG00000024795	26
ENSMUSG00000024797	905
ENSMUSG00000024798	197
ENSMUSG00000024799	314
ENSMUSG00000024800	349
ENSMUSG00000024803	3
ENSMUSG00000024805	181
ENSMUSG00000024806	4
ENSMUSG00000024807	1190
ENSMUSG00000024810	313
ENSMUSG00000024811	4185
ENSMUSG00000024812	862
ENSMUSG00000024815	0
ENSMUSG00000024816	278
ENSMUSG00000024817	1308
ENSMUSG00000024818	80
ENSMUSG00000024824	177
ENSMUSG00000024826	977
ENSMUSG00000024827	791
ENSMUSG00000024829	644
ENSMUSG00000024830	461
ENSMUSG00000024831	223
ENSMUSG00000024833	139
ENSMUSG00000024835	1557
ENSMUSG00000024837	0
ENSMUSG00000024841	605
ENSMUSG00000024842	14
ENSMUSG00000024843	890
ENSMUSG00000024844	1205
ENSMUSG00000024846	154
ENSMUSG00000024847	2102
ENSMUSG00000024851	4587
ENSMUSG00000024853	6678
ENSMUSG00000024854	294
ENSMUSG00000024855	2705
ENSMUSG00000024856	313
ENSMUSG00000024857	0
ENSMUSG00000024858	7214
ENSMUSG00000024862	6208
ENSMUSG00000024863	2
ENSMUSG00000024866	78
ENSMUSG00000024867	505
ENSMUSG00000024868	0
ENSMUSG00000024869	7
ENSMUSG00000024870	3342
ENSMUSG00000024871	20
ENSMUSG00000024873	4467
ENSMUSG00000024875	311
ENSMUSG00000024878	194
ENSMUSG00000024883	2203
ENSMUSG00000024885	79
ENSMUSG00000024887	372
ENSMUSG00000024889	382
ENSMUSG00000024891	314
ENSMUSG00000024892	1748
ENSMUSG00000024896	1615
ENSMUSG00000024897	6564
ENSMUSG00000024899	389
ENSMUSG00000024900	765
ENSMUSG00000024901	594
ENSMUSG00000024902	1060
ENSMUSG00000024903	0
ENSMUSG00000024905	2
ENSMUSG00000024906	426
ENSMUSG00000024907	1
ENSMUSG00000024908	1754
ENSMUSG00000024909	208
ENSMUSG00000024910	6
ENSMUSG00000024911	745
ENSMUSG00000024912	81
ENSMUSG00000024913	324
ENSMUSG00000024914	3187
ENSMUSG00000024921	10839
ENSMUSG00000024922	35
ENSMUSG00000024924	2338
ENSMUSG00000024925	131
ENSMUSG00000024926	1318
ENSMUSG00000024927	459
ENSMUSG00000024935	2374
ENSMUSG00000024936	5
ENSMUSG00000024937	1011
ENSMUSG00000024939	0
ENSMUSG00000024940	546
ENSMUSG00000024941	2002
ENSMUSG00000024942	549
ENSMUSG00000024943	655
ENSMUSG00000024944	1006
ENSMUSG00000024947	1643
ENSMUSG00000024948	1643
ENSMUSG00000024949	3314
ENSMUSG00000024952	976
ENSMUSG00000024953	4770
ENSMUSG00000024955	916
ENSMUSG00000024957	277
ENSMUSG00000024958	1811
ENSMUSG00000024959	609
ENSMUSG00000024960	519
ENSMUSG00000024962	1405
ENSMUSG00000024963	276
ENSMUSG00000024965	105
ENSMUSG00000024966	4293
ENSMUSG00000024968	408
ENSMUSG00000024969	2932
ENSMUSG00000024970	571
ENSMUSG00000024972	4
ENSMUSG00000024973	0
ENSMUSG00000024974	1650
ENSMUSG00000024975	1699
ENSMUSG00000024976	1804
ENSMUSG00000024978	1181
ENSMUSG00000024979	9
ENSMUSG00000024981	3004
ENSMUSG00000024982	603
ENSMUSG00000024983	1822
ENSMUSG00000024985	125
ENSMUSG00000024986	56
ENSMUSG00000024987	1
ENSMUSG00000024989	9
ENSMUSG00000024990	554
ENSMUSG00000024991	4670
ENSMUSG00000024992	11
ENSMUSG00000024993	1148
ENSMUSG00000024997	1301
ENSMUSG00000024998	247
ENSMUSG00000024999	462
ENSMUSG00000025001	83
ENSMUSG00000025002	1
ENSMUSG00000025003	0
ENSMUSG00000025004	0
ENSMUSG00000025006	1098
ENSMUSG00000025007	528
ENSMUSG00000025008	534
ENSMUSG00000025010	186
ENSMUSG00000025013	24
ENSMUSG00000025014	0
ENSMUSG00000025016	5481
ENSMUSG00000025017	50
ENSMUSG00000025019	180
ENSMUSG00000025020	1519
ENSMUSG00000025024	637
ENSMUSG00000025025	2165
ENSMUSG00000025026	2951
ENSMUSG00000025027	1241
ENSMUSG00000025034	1866
ENSMUSG00000025035	2694
ENSMUSG00000025036	33
ENSMUSG00000025037	1098
ENSMUSG00000025038	34
ENSMUSG00000025040	997
ENSMUSG00000025041	1284
ENSMUSG00000025043	0
ENSMUSG00000025044	6
ENSMUSG00000025047	520
ENSMUSG00000025049	198
ENSMUSG00000025050	204
ENSMUSG00000025051	0
ENSMUSG00000025056	1
ENSMUSG00000025058	14
ENSMUSG00000025059	779
ENSMUSG00000025060	2603
ENSMUSG00000025064	6
ENSMUSG00000025066	2708
ENSMUSG00000025068	669
ENSMUSG00000025069	14
ENSMUSG00000025075	0
ENSMUSG00000025076	82
ENSMUSG00000025077	256
ENSMUSG00000025078	240
ENSMUSG00000025081	3
ENSMUSG00000025082	0
ENSMUSG00000025083	301
ENSMUSG00000025085	3801
ENSMUSG00000025086	521
ENSMUSG00000025089	714
ENSMUSG00000025090	2
ENSMUSG00000025091	0
ENSMUSG00000025092	5422
ENSMUSG00000025094	162
ENSMUSG00000025102	186
ENSMUSG00000025103	2804
ENSMUSG00000025104	3874
ENSMUSG00000025105	0
ENSMUSG00000025127	0
ENSMUSG00000025128	1039
ENSMUSG00000025129	0
ENSMUSG00000025130	3014
ENSMUSG00000025132	8506
ENSMUSG00000025133	735
ENSMUSG00000025134	422
ENSMUSG00000025135	972
ENSMUSG00000025137	1513
ENSMUSG00000025138	610
ENSMUSG00000025139	4203
ENSMUSG00000025140	54
ENSMUSG00000025141	116
ENSMUSG00000025142	672
ENSMUSG00000025144	238
ENSMUSG00000025145	687
ENSMUSG00000025147	611
ENSMUSG00000025150	19
ENSMUSG00000025151	14585
ENSMUSG00000025153	7478
ENSMUSG00000025154	79
ENSMUSG00000025155	635
ENSMUSG00000025156	493
ENSMUSG00000025157	374
ENSMUSG00000025158	1213
ENSMUSG00000025159	801
ENSMUSG00000025161	70
ENSMUSG00000025162	3024
ENSMUSG00000025163	23
ENSMUSG00000025165	0
ENSMUSG00000025169	125
ENSMUSG00000025170	714
ENSMUSG00000025171	198
ENSMUSG00000025172	3
ENSMUSG00000025173	1860
ENSMUSG00000025175	616
ENSMUSG00000025176	28
ENSMUSG00000025178	1650
ENSMUSG00000025184	352
ENSMUSG00000025185	3
ENSMUSG00000025188	149
ENSMUSG00000025189	3393
ENSMUSG00000025190	7701
ENSMUSG00000025192	208
ENSMUSG00000025193	138
ENSMUSG00000025194	3
ENSMUSG00000025195	346
ENSMUSG00000025196	2
ENSMUSG00000025197	7
ENSMUSG00000025198	764
ENSMUSG00000025199	611
ENSMUSG00000025200	294
ENSMUSG00000025202	182
ENSMUSG00000025203	35353
ENSMUSG00000025204	2641
ENSMUSG00000025207	545
ENSMUSG00000025208	926
ENSMUSG00000025209	356
ENSMUSG00000025212	2670
ENSMUSG00000025213	43
ENSMUSG00000025215	0
ENSMUSG00000025216	0
ENSMUSG00000025217	3186
ENSMUSG00000025218	233
ENSMUSG00000025219	0
ENSMUSG00000025220	5841
ENSMUSG00000025221	2571
ENSMUSG00000025223	2228
ENSMUSG00000025224	2256
ENSMUSG00000025225	83
ENSMUSG00000025226	162
ENSMUSG00000025227	572
ENSMUSG00000025228	4809
ENSMUSG00000025229	1
ENSMUSG00000025231	415
ENSMUSG00000025232	1569
ENSMUSG00000025234	2893
ENSMUSG00000025235	1496
ENSMUSG00000025236	292
ENSMUSG00000025237	3641
ENSMUSG00000025239	210
ENSMUSG00000025240	1190
ENSMUSG00000025241	829
ENSMUSG00000025243	0
ENSMUSG00000025245	1101
ENSMUSG00000025246	1846
ENSMUSG00000025255	443
ENSMUSG00000025257	7
ENSMUSG00000025260	722
ENSMUSG00000025261	9512
ENSMUSG00000025262	1230
ENSMUSG00000025264	2282
ENSMUSG00000025265	303
ENSMUSG00000025266	6003
ENSMUSG00000025268	1097
ENSMUSG00000025269	75
ENSMUSG00000025270	75
ENSMUSG00000025271	19
ENSMUSG00000025272	3791
ENSMUSG00000025277	1650
ENSMUSG00000025278	957
ENSMUSG00000025279	1
ENSMUSG00000025280	807
ENSMUSG00000025283	957
ENSMUSG00000025287	424
ENSMUSG00000025288	0
ENSMUSG00000025289	361
ENSMUSG00000025290	3058
ENSMUSG00000025314	2096
ENSMUSG00000025316	554
ENSMUSG00000025317	6
ENSMUSG00000025318	5019
ENSMUSG00000025321	1770
ENSMUSG00000025323	652
ENSMUSG00000025324	337
ENSMUSG00000025326	3473
ENSMUSG00000025328	2
ENSMUSG00000025329	0
ENSMUSG00000025330	0
ENSMUSG00000025332	1519
ENSMUSG00000025333	4
ENSMUSG00000025337	1865
ENSMUSG00000025340	1007
ENSMUSG00000025347	0
ENSMUSG00000025348	208
ENSMUSG00000025350	54
ENSMUSG00000025351	313
ENSMUSG00000025352	414
ENSMUSG00000025353	68
ENSMUSG00000025354	1636
ENSMUSG00000025355	13
ENSMUSG00000025357	246
ENSMUSG00000025358	56
ENSMUSG00000025359	15
ENSMUSG00000025362	1908
ENSMUSG00000025364	2163
ENSMUSG00000025366	208
ENSMUSG00000025369	8932
ENSMUSG00000025370	533
ENSMUSG00000025371	758
ENSMUSG00000025372	7525
ENSMUSG00000025373	1550
ENSMUSG00000025374	1307
ENSMUSG00000025375	5346
ENSMUSG00000025377	307
ENSMUSG00000025380	12
ENSMUSG00000025381	644
ENSMUSG00000025383	5
ENSMUSG00000025384	201
ENSMUSG00000025386	2
ENSMUSG00000025389	14
ENSMUSG00000025393	25257
ENSMUSG00000025395	94
ENSMUSG00000025396	0
ENSMUSG00000025400	359
ENSMUSG00000025401	13
ENSMUSG00000025402	1061
ENSMUSG00000025403	474
ENSMUSG00000025404	8805
ENSMUSG00000025405	0
ENSMUSG00000025407	84
ENSMUSG00000025408	651
ENSMUSG00000025409	617
ENSMUSG00000025410	6756
ENSMUSG00000025413	1113
ENSMUSG00000025417	4166
ENSMUSG00000025418	0
ENSMUSG00000025420	139
ENSMUSG00000025421	2264
ENSMUSG00000025422	25916
ENSMUSG00000025423	1765
ENSMUSG00000025425	1398
ENSMUSG00000025427	2051
ENSMUSG00000025428	21598
ENSMUSG00000025429	143
ENSMUSG00000025431	0
ENSMUSG00000025432	6
ENSMUSG00000025433	0
ENSMUSG00000025436	159
ENSMUSG00000025437	4403
ENSMUSG00000025439	1604
ENSMUSG00000025451	1769
ENSMUSG00000025453	3
ENSMUSG00000025461	2
ENSMUSG00000025464	64
ENSMUSG00000025465	927
ENSMUSG00000025466	663
ENSMUSG00000025467	2
ENSMUSG00000025468	4501
ENSMUSG00000025469	2
ENSMUSG00000025470	325
ENSMUSG00000025473	63
ENSMUSG00000025474	1069
ENSMUSG00000025475	1680
ENSMUSG00000025477	1026
ENSMUSG00000025478	1081
ENSMUSG00000025479	0
ENSMUSG00000025480	4
ENSMUSG00000025481	20
ENSMUSG00000025482	2
ENSMUSG00000025484	491
ENSMUSG00000025485	1432
ENSMUSG00000025486	1176
ENSMUSG00000025487	1554
ENSMUSG00000025488	6
ENSMUSG00000025489	0
ENSMUSG00000025491	73
ENSMUSG00000025492	221
ENSMUSG00000025494	26
ENSMUSG00000025495	1105
ENSMUSG00000025496	11
ENSMUSG00000025497	0
ENSMUSG00000025498	48
ENSMUSG00000025499	3655
ENSMUSG00000025500	0
ENSMUSG00000025503	1897
ENSMUSG00000025504	143
ENSMUSG00000025505	477
ENSMUSG00000025507	30
ENSMUSG00000025508	783
ENSMUSG00000025509	404
ENSMUSG00000025510	662
ENSMUSG00000025511	183
ENSMUSG00000025512	1389
ENSMUSG00000025515	0
ENSMUSG00000025519	5
ENSMUSG00000025521	390
ENSMUSG00000025525	137
ENSMUSG00000025527	0
ENSMUSG00000025528	0
ENSMUSG00000025529	405
ENSMUSG00000025531	1715
ENSMUSG00000025532	773
ENSMUSG00000025533	244
ENSMUSG00000025534	331
ENSMUSG00000025537	385
ENSMUSG00000025538	418
ENSMUSG00000025544	3913
ENSMUSG00000025545	349
ENSMUSG00000025551	1162
ENSMUSG00000025555	1491
ENSMUSG00000025557	0
ENSMUSG00000025558	3446
ENSMUSG00000025571	2218
ENSMUSG00000025572	33
ENSMUSG00000025573	4
ENSMUSG00000025574	7
ENSMUSG00000025575	1000
ENSMUSG00000025576	8218
ENSMUSG00000025577	39
ENSMUSG00000025578	174
ENSMUSG00000025579	5259
ENSMUSG00000025580	732
ENSMUSG00000025582	10454
ENSMUSG00000025583	1825
ENSMUSG00000025584	342
ENSMUSG00000025586	1494
ENSMUSG00000025588	46
ENSMUSG00000025591	324
ENSMUSG00000025592	21
ENSMUSG00000025597	326
ENSMUSG00000025602	90
ENSMUSG00000025607	1857
ENSMUSG00000025608	1004
ENSMUSG00000025609	2563
ENSMUSG00000025610	20
ENSMUSG00000025612	262
ENSMUSG00000025613	4738
ENSMUSG00000025616	808
ENSMUSG00000025626	815
ENSMUSG00000025630	3533
ENSMUSG00000025645	94
ENSMUSG00000025646	8
ENSMUSG00000025647	1761
ENSMUSG00000025648	315
ENSMUSG00000025650	65
ENSMUSG00000025651	4618
ENSMUSG00000025652	0
ENSMUSG00000025656	13184
ENSMUSG00000025658	9410
ENSMUSG00000025665	108
ENSMUSG00000025666	2670
ENSMUSG00000025701	26
ENSMUSG00000025702	1328
ENSMUSG00000025716	4
ENSMUSG00000025722	699
ENSMUSG00000025723	18
ENSMUSG00000025724	498
ENSMUSG00000025726	8
ENSMUSG00000025727	4
ENSMUSG00000025728	2411
ENSMUSG00000025730	860
ENSMUSG00000025731	460
ENSMUSG00000025732	152
ENSMUSG00000025733	895
ENSMUSG00000025735	41
ENSMUSG00000025736	574
ENSMUSG00000025737	581
ENSMUSG00000025738	28256
ENSMUSG00000025739	616
ENSMUSG00000025742	942
ENSMUSG00000025743	6429
ENSMUSG00000025745	1676
ENSMUSG00000025746	0
ENSMUSG00000025747	13
ENSMUSG00000025754	7
ENSMUSG00000025757	5068
ENSMUSG00000025758	173
ENSMUSG00000025759	426
ENSMUSG00000025762	501
ENSMUSG00000025764	1112
ENSMUSG00000025766	478
ENSMUSG00000025774	0
ENSMUSG00000025776	87
ENSMUSG00000025777	3630
ENSMUSG00000025779	8
ENSMUSG00000025780	926
ENSMUSG00000025781	6572
ENSMUSG00000025782	458
ENSMUSG00000025783	0
ENSMUSG00000025784	30
ENSMUSG00000025785	363
ENSMUSG00000025786	1885
ENSMUSG00000025787	24
ENSMUSG00000025789	160
ENSMUSG00000025790	632
ENSMUSG00000025791	1541
ENSMUSG00000025792	293
ENSMUSG00000025793	2074
ENSMUSG00000025794	1088
ENSMUSG00000025795	1281
ENSMUSG00000025804	42
ENSMUSG00000025808	0
ENSMUSG00000025809	2184
ENSMUSG00000025810	539
ENSMUSG00000025812	348
ENSMUSG00000025813	1467
ENSMUSG00000025815	122
ENSMUSG00000025816	1068
ENSMUSG00000025817	457
ENSMUSG00000025821	332
ENSMUSG00000025823	1009
ENSMUSG00000025825	1126
ENSMUSG00000025838	0
ENSMUSG00000025839	0
ENSMUSG00000025854	819
ENSMUSG00000025855	30698
ENSMUSG00000025856	1019
ENSMUSG00000025857	163
ENSMUSG00000025858	595
ENSMUSG00000025860	2504
ENSMUSG00000025862	1897
ENSMUSG00000025867	36200
ENSMUSG00000025868	2204
ENSMUSG00000025869	485
ENSMUSG00000025870	180
ENSMUSG00000025871	3512
ENSMUSG00000025872	753
ENSMUSG00000025873	1391
ENSMUSG00000025875	902
ENSMUSG00000025876	2305
ENSMUSG00000025877	28
ENSMUSG00000025878	425
ENSMUSG00000025880	542
ENSMUSG00000025885	962
ENSMUSG00000025887	19
ENSMUSG00000025888	86
ENSMUSG00000025889	10341
ENSMUSG00000025892	3273
ENSMUSG00000025893	164
ENSMUSG00000025894	743
ENSMUSG00000025898	248
ENSMUSG00000025899	1052
ENSMUSG00000025900	2
ENSMUSG00000025902	131
ENSMUSG00000025903	726
ENSMUSG00000025905	176
ENSMUSG00000025907	2799
ENSMUSG00000025909	845
ENSMUSG00000025911	275
ENSMUSG00000025912	124
ENSMUSG00000025915	358
ENSMUSG00000025916	25
ENSMUSG00000025917	1773
ENSMUSG00000025920	5871
ENSMUSG00000025921	167
ENSMUSG00000025925	261
ENSMUSG00000025927	47
ENSMUSG00000025929	0
ENSMUSG00000025930	54
ENSMUSG00000025931	2811
ENSMUSG00000025932	312
ENSMUSG00000025933	1094
ENSMUSG00000025934	25
ENSMUSG00000025935	973
ENSMUSG00000025937	492
ENSMUSG00000025938	31
ENSMUSG00000025939	2105
ENSMUSG00000025940	838
ENSMUSG00000025945	0
ENSMUSG00000025946	58
ENSMUSG00000025949	1542
ENSMUSG00000025950	1296
ENSMUSG00000025952	0
ENSMUSG00000025955	1
ENSMUSG00000025956	224
ENSMUSG00000025958	1601
ENSMUSG00000025959	1353
ENSMUSG00000025961	35
ENSMUSG00000025962	404
ENSMUSG00000025963	41
ENSMUSG00000025964	4830
ENSMUSG00000025967	3293
ENSMUSG00000025968	3628
ENSMUSG00000025969	992
ENSMUSG00000025971	416
ENSMUSG00000025977	0
ENSMUSG00000025978	935
ENSMUSG00000025979	1691
ENSMUSG00000025980	2655
ENSMUSG00000025981	911
ENSMUSG00000025982	5608
ENSMUSG00000025983	0
ENSMUSG00000025986	9461
ENSMUSG00000025991	3
ENSMUSG00000025993	302
ENSMUSG00000025995	781
ENSMUSG00000025997	75
ENSMUSG00000026000	3651
ENSMUSG00000026003	912
ENSMUSG00000026004	205
ENSMUSG00000026005	553
ENSMUSG00000026009	6
ENSMUSG00000026011	10
ENSMUSG00000026012	13
ENSMUSG00000026014	2322
ENSMUSG00000026017	397
ENSMUSG00000026018	1246
ENSMUSG00000026019	684
ENSMUSG00000026020	1182
ENSMUSG00000026021	1614
ENSMUSG00000026023	10
ENSMUSG00000026024	1188
ENSMUSG00000026027	950
ENSMUSG00000026028	5668
ENSMUSG00000026029	84
ENSMUSG00000026031	481
ENSMUSG00000026032	2217
ENSMUSG00000026034	1749
ENSMUSG00000026035	423
ENSMUSG00000026036	583
ENSMUSG00000026037	808
ENSMUSG00000026039	6
ENSMUSG00000026042	79
ENSMUSG00000026043	249
ENSMUSG00000026047	201
ENSMUSG00000026048	435
ENSMUSG00000026049	106
ENSMUSG00000026051	14
ENSMUSG00000026058	195
ENSMUSG00000026062	75
ENSMUSG00000026063	0
ENSMUSG00000026064	452
ENSMUSG00000026065	15
ENSMUSG00000026068	0
ENSMUSG00000026069	1
ENSMUSG00000026070	0
ENSMUSG00000026072	90
ENSMUSG00000026073	5
ENSMUSG00000026074	2968
ENSMUSG00000026077	1670
ENSMUSG00000026078	566
ENSMUSG00000026080	1742
ENSMUSG00000026082	392
ENSMUSG00000026083	2529
ENSMUSG00000026085	1
ENSMUSG00000026087	1006
ENSMUSG00000026088	251
ENSMUSG00000026090	5449
ENSMUSG00000026094	272
ENSMUSG00000026095	126
ENSMUSG00000026096	338
ENSMUSG00000026097	195
ENSMUSG00000026098	116
ENSMUSG00000026100	1
ENSMUSG00000026102	834
ENSMUSG00000026103	9444
ENSMUSG00000026104	530
ENSMUSG00000026107	409
ENSMUSG00000026109	2277
ENSMUSG00000026110	986
ENSMUSG00000026111	696
ENSMUSG00000026112	2987
ENSMUSG00000026113	3707
ENSMUSG00000026114	1
ENSMUSG00000026116	2767
ENSMUSG00000026117	35
ENSMUSG00000026121	426
ENSMUSG00000026123	6336
ENSMUSG00000026124	0
ENSMUSG00000026125	0
ENSMUSG00000026126	32
ENSMUSG00000026127	659
ENSMUSG00000026131	10357
ENSMUSG00000026134	254
ENSMUSG00000026135	725
ENSMUSG00000026141	427
ENSMUSG00000026142	203
ENSMUSG00000026147	25
ENSMUSG00000026149	0
ENSMUSG00000026150	5488
ENSMUSG00000026153	802
ENSMUSG00000026154	343
ENSMUSG00000026155	1375
ENSMUSG00000026156	159
ENSMUSG00000026158	3805
ENSMUSG00000026159	3146
ENSMUSG00000026162	27
ENSMUSG00000026163	6154
ENSMUSG00000026166	0
ENSMUSG00000026167	256
ENSMUSG00000026170	72
ENSMUSG00000026171	895
ENSMUSG00000026172	532
ENSMUSG00000026173	294
ENSMUSG00000026174	821
ENSMUSG00000026175	16
ENSMUSG00000026176	520
ENSMUSG00000026177	36
ENSMUSG00000026179	4284
ENSMUSG00000026180	1
ENSMUSG00000026181	1847
ENSMUSG00000026182	0
ENSMUSG00000026185	3668
ENSMUSG00000026187	458
ENSMUSG00000026188	687
ENSMUSG00000026189	87
ENSMUSG00000026192	830
ENSMUSG00000026193	1718
ENSMUSG00000026196	8
ENSMUSG00000026197	421
ENSMUSG00000026198	490
ENSMUSG00000026199	436
ENSMUSG00000026200	120
ENSMUSG00000026201	1024
ENSMUSG00000026202	13253
ENSMUSG00000026203	1997
ENSMUSG00000026204	15797
ENSMUSG00000026205	21
ENSMUSG00000026207	2839
ENSMUSG00000026208	62
ENSMUSG00000026209	649
ENSMUSG00000026211	367
ENSMUSG00000026213	990
ENSMUSG00000026219	4912
ENSMUSG00000026220	129
ENSMUSG00000026222	102
ENSMUSG00000026223	19590
ENSMUSG00000026224	27
ENSMUSG00000026226	13
ENSMUSG00000026227	255
ENSMUSG00000026228	1
ENSMUSG00000026229	3420
ENSMUSG00000026234	6579
ENSMUSG00000026235	5546
ENSMUSG00000026237	2
ENSMUSG00000026238	1067
ENSMUSG00000026239	982
ENSMUSG00000026240	552
ENSMUSG00000026241	158
ENSMUSG00000026245	1360
ENSMUSG00000026246	0
ENSMUSG00000026247	120
ENSMUSG00000026248	448
ENSMUSG00000026249	3328
ENSMUSG00000026251	0
ENSMUSG00000026253	0
ENSMUSG00000026254	1718
ENSMUSG00000026255	514
ENSMUSG00000026258	4
ENSMUSG00000026259	7918
ENSMUSG00000026260	3686
ENSMUSG00000026269	560
ENSMUSG00000026270	509
ENSMUSG00000026271	3
ENSMUSG00000026272	0
ENSMUSG00000026273	352
ENSMUSG00000026274	50
ENSMUSG00000026275	3173
ENSMUSG00000026276	26
ENSMUSG00000026277	6011
ENSMUSG00000026278	740
ENSMUSG00000026279	419
ENSMUSG00000026280	1425
ENSMUSG00000026281	470
ENSMUSG00000026283	322
ENSMUSG00000026285	3
ENSMUSG00000026288	419
ENSMUSG00000026289	1353
ENSMUSG00000026295	9
ENSMUSG00000026301	20
ENSMUSG00000026303	40
ENSMUSG00000026304	0
ENSMUSG00000026305	1191
ENSMUSG00000026307	415
ENSMUSG00000026308	9
ENSMUSG00000026309	1004
ENSMUSG00000026311	960
ENSMUSG00000026312	572
ENSMUSG00000026313	1354
ENSMUSG00000026315	386
ENSMUSG00000026317	623
ENSMUSG00000026319	1612
ENSMUSG00000026321	98
ENSMUSG00000026322	19
ENSMUSG00000026327	0
ENSMUSG00000026331	0
ENSMUSG00000026333	164
ENSMUSG00000026335	6684
ENSMUSG00000026336	0
ENSMUSG00000026339	765
ENSMUSG00000026341	2784
ENSMUSG00000026342	480
ENSMUSG00000026343	0
ENSMUSG00000026344	1170
ENSMUSG00000026347	268
ENSMUSG00000026348	23
ENSMUSG00000026349	1474
ENSMUSG00000026353	1901
ENSMUSG00000026354	56
ENSMUSG00000026355	176
ENSMUSG00000026356	1393
ENSMUSG00000026357	4
ENSMUSG00000026358	0
ENSMUSG00000026360	1545
ENSMUSG00000026361	1128
ENSMUSG00000026365	611
ENSMUSG00000026368	0
ENSMUSG00000026374	1875
ENSMUSG00000026377	802
ENSMUSG00000026380	348
ENSMUSG00000026383	262
ENSMUSG00000026384	3429
ENSMUSG00000026385	2832
ENSMUSG00000026387	7
ENSMUSG00000026388	42
ENSMUSG00000026389	219
ENSMUSG00000026390	0
ENSMUSG00000026393	1623
ENSMUSG00000026394	0
ENSMUSG00000026395	55
ENSMUSG00000026398	0
ENSMUSG00000026399	197
ENSMUSG00000026401	1
ENSMUSG00000026404	183
ENSMUSG00000026405	2
ENSMUSG00000026407	34
ENSMUSG00000026409	434
ENSMUSG00000026411	1136
ENSMUSG00000026413	15
ENSMUSG00000026414	215
ENSMUSG00000026415	2
ENSMUSG00000026416	0
ENSMUSG00000026417	4
ENSMUSG00000026418	14
ENSMUSG00000026420	0
ENSMUSG00000026421	4433
ENSMUSG00000026424	4003
ENSMUSG00000026425	2128
ENSMUSG00000026426	6016
ENSMUSG00000026427	821
ENSMUSG00000026429	39
ENSMUSG00000026430	692
ENSMUSG00000026432	2
ENSMUSG00000026433	104
ENSMUSG00000026434	3031
ENSMUSG00000026435	28
ENSMUSG00000026436	614
ENSMUSG00000026437	1450
ENSMUSG00000026439	1214
ENSMUSG00000026442	6152
ENSMUSG00000026443	2689
ENSMUSG00000026447	249
ENSMUSG00000026450	0
ENSMUSG00000026452	743
ENSMUSG00000026455	893
ENSMUSG00000026456	472
ENSMUSG00000026457	2186
ENSMUSG00000026458	1240
ENSMUSG00000026459	0
ENSMUSG00000026463	10099
ENSMUSG00000026466	655
ENSMUSG00000026468	0
ENSMUSG00000026469	3063
ENSMUSG00000026470	1952
ENSMUSG00000026471	172
ENSMUSG00000026473	34520
ENSMUSG00000026475	313
ENSMUSG00000026478	788
ENSMUSG00000026479	189
ENSMUSG00000026480	27
ENSMUSG00000026482	3625
ENSMUSG00000026483	107
ENSMUSG00000026484	970
ENSMUSG00000026489	757
ENSMUSG00000026490	8309
