gene	gf1.bam
ENSMUSG00000026700	0
ENSMUSG00000026701	2862
ENSMUSG00000026705	292
ENSMUSG00000026707	90
ENSMUSG00000026708	28
ENSMUSG00000026709	355
ENSMUSG00000026712	85
ENSMUSG00000026715	3
ENSMUSG00000026718	756
ENSMUSG00000026721	1375
ENSMUSG00000026723	59
ENSMUSG00000026725	8
ENSMUSG00000026726	9
ENSMUSG00000026727	376
ENSMUSG00000026728	419
ENSMUSG00000026730	1442
ENSMUSG00000026734	2
ENSMUSG00000026735	0
ENSMUSG00000026736	15
ENSMUSG00000026737	1495
ENSMUSG00000026739	350
ENSMUSG00000026740	244
ENSMUSG00000026743	360
ENSMUSG00000026748	604
ENSMUSG00000026749	308
ENSMUSG00000026750	1174
ENSMUSG00000026751	3
ENSMUSG00000026753	718
ENSMUSG00000026754	411
ENSMUSG00000026755	1511
ENSMUSG00000026761	370
ENSMUSG00000026764	17833
ENSMUSG00000026765	229
ENSMUSG00000026766	413
ENSMUSG00000026767	551
ENSMUSG00000026768	58
ENSMUSG00000026770	1
ENSMUSG00000026771	461
ENSMUSG00000026773	506
ENSMUSG00000026774	0
ENSMUSG00000026775	809
ENSMUSG00000026778	140
ENSMUSG00000026779	38
ENSMUSG00000026781	993
ENSMUSG00000026782	2731
ENSMUSG00000026784	117
ENSMUSG00000026785	14
ENSMUSG00000026786	54
ENSMUSG00000026787	2278
ENSMUSG00000026788	410
ENSMUSG00000026790	1019
ENSMUSG00000026791	326
ENSMUSG00000026792	649
ENSMUSG00000026796	515
ENSMUSG00000026797	17740
ENSMUSG00000026798	405
ENSMUSG00000026799	346
ENSMUSG00000026803	110
ENSMUSG00000026805	0
ENSMUSG00000026806	90
ENSMUSG00000026807	27
ENSMUSG00000026809	0
ENSMUSG00000026810	708
ENSMUSG00000026811	2174
ENSMUSG00000026812	1212
ENSMUSG00000026814	507
ENSMUSG00000026815	0
ENSMUSG00000026816	278
ENSMUSG00000026817	2020
ENSMUSG00000026818	0
ENSMUSG00000026819	934
ENSMUSG00000026820	722
ENSMUSG00000026821	1491
ENSMUSG00000026822	0
ENSMUSG00000026824	2795
ENSMUSG00000026825	24831
ENSMUSG00000026826	481
ENSMUSG00000026827	2192
ENSMUSG00000026828	0
ENSMUSG00000026829	10
ENSMUSG00000026830	511
ENSMUSG00000026831	33
ENSMUSG00000026832	0
ENSMUSG00000026833	20328
ENSMUSG00000026834	256
ENSMUSG00000026835	0
ENSMUSG00000026836	533
ENSMUSG00000026837	152
ENSMUSG00000026839	361
ENSMUSG00000026840	81
ENSMUSG00000026841	43
ENSMUSG00000026842	749
ENSMUSG00000026843	455
ENSMUSG00000026848	500
ENSMUSG00000026849	511
ENSMUSG00000026851	1378
ENSMUSG00000026853	933
ENSMUSG00000026854	1336
ENSMUSG00000026856	255
ENSMUSG00000026857	356
ENSMUSG00000026858	1276
ENSMUSG00000026860	3209
ENSMUSG00000026864	4517
ENSMUSG00000026866	0
ENSMUSG00000026867	1361
ENSMUSG00000026869	616
ENSMUSG00000026870	14
ENSMUSG00000026872	2312
ENSMUSG00000026873	22
ENSMUSG00000026874	4
ENSMUSG00000026875	3
ENSMUSG00000026878	2957
ENSMUSG00000026879	967
ENSMUSG00000026880	143
ENSMUSG00000026882	0
ENSMUSG00000026883	2773
ENSMUSG00000026885	749
ENSMUSG00000026887	291
ENSMUSG00000026888	320
ENSMUSG00000026889	588
ENSMUSG00000026890	309
ENSMUSG00000026893	152
ENSMUSG00000026894	7
ENSMUSG00000026895	1695
ENSMUSG00000026896	72
ENSMUSG00000026904	2978
ENSMUSG00000026914	1007
ENSMUSG00000026915	2729
ENSMUSG00000026917	478
ENSMUSG00000026918	676
ENSMUSG00000026919	0
ENSMUSG00000026921	615
ENSMUSG00000026922	17
ENSMUSG00000026923	422
ENSMUSG00000026924	994
ENSMUSG00000026925	415
ENSMUSG00000026926	1200
ENSMUSG00000026927	1416
ENSMUSG00000026928	19
ENSMUSG00000026930	586
ENSMUSG00000026931	0
ENSMUSG00000026932	1687
ENSMUSG00000026933	1952
ENSMUSG00000026934	0
ENSMUSG00000026936	0
ENSMUSG00000026937	0
ENSMUSG00000026938	10
ENSMUSG00000026939	378
ENSMUSG00000026940	47
ENSMUSG00000026941	36
ENSMUSG00000026942	201
ENSMUSG00000026943	0
ENSMUSG00000026944	3962
ENSMUSG00000026946	34
ENSMUSG00000026950	32
ENSMUSG00000026955	24
ENSMUSG00000026956	208
ENSMUSG00000026958	286
ENSMUSG00000026959	8706
ENSMUSG00000026960	85
ENSMUSG00000026961	13
ENSMUSG00000026963	13
ENSMUSG00000026965	1220
ENSMUSG00000026966	380
ENSMUSG00000026969	12
ENSMUSG00000026970	283
ENSMUSG00000026971	0
ENSMUSG00000026972	109
ENSMUSG00000026974	515
ENSMUSG00000026975	316
ENSMUSG00000026976	0
ENSMUSG00000026977	516
ENSMUSG00000026979	16
ENSMUSG00000026980	39
ENSMUSG00000026981	0
ENSMUSG00000026983	1
ENSMUSG00000026984	0
ENSMUSG00000026985	0
ENSMUSG00000026986	260
ENSMUSG00000026987	479
ENSMUSG00000026988	121
ENSMUSG00000026989	2
ENSMUSG00000026991	3288
ENSMUSG00000026994	30
ENSMUSG00000026999	50
ENSMUSG00000027001	177
ENSMUSG00000027002	6038
ENSMUSG00000027004	721
ENSMUSG00000027006	1304
ENSMUSG00000027007	571
ENSMUSG00000027009	135
ENSMUSG00000027010	2431
ENSMUSG00000027011	881
ENSMUSG00000027012	1691
ENSMUSG00000027014	1311
ENSMUSG00000027015	24
ENSMUSG00000027016	570
ENSMUSG00000027018	174
ENSMUSG00000027022	17
ENSMUSG00000027030	1098
ENSMUSG00000027035	596
ENSMUSG00000027048	0
ENSMUSG00000027067	1757
ENSMUSG00000027068	0
ENSMUSG00000027070	0
ENSMUSG00000027071	28
ENSMUSG00000027072	0
ENSMUSG00000027073	0
ENSMUSG00000027074	0
ENSMUSG00000027075	2
ENSMUSG00000027076	379
ENSMUSG00000027077	0
ENSMUSG00000027078	62
ENSMUSG00000027079	77
ENSMUSG00000027080	409
ENSMUSG00000027082	68
ENSMUSG00000027086	171
ENSMUSG00000027087	991
ENSMUSG00000027088	356
ENSMUSG00000027091	1498
ENSMUSG00000027099	445
ENSMUSG00000027102	0
ENSMUSG00000027104	1361
ENSMUSG00000027107	11
ENSMUSG00000027108	1661
ENSMUSG00000027109	535
ENSMUSG00000027111	300
ENSMUSG00000027115	4
ENSMUSG00000027120	0
ENSMUSG00000027122	381
ENSMUSG00000027130	1265
ENSMUSG00000027131	1596
ENSMUSG00000027132	85
ENSMUSG00000027133	702
ENSMUSG00000027134	2108
ENSMUSG00000027157	0
ENSMUSG00000027160	127
ENSMUSG00000027162	608
ENSMUSG00000027163	406
ENSMUSG00000027164	256
ENSMUSG00000027165	393
ENSMUSG00000027166	78
ENSMUSG00000027167	137
ENSMUSG00000027168	123
ENSMUSG00000027170	374
ENSMUSG00000027171	0
ENSMUSG00000027173	15
ENSMUSG00000027175	548
ENSMUSG00000027176	365
ENSMUSG00000027177	1296
ENSMUSG00000027180	1210
ENSMUSG00000027184	3036
ENSMUSG00000027185	556
ENSMUSG00000027186	7
ENSMUSG00000027187	840
ENSMUSG00000027188	618
ENSMUSG00000027189	4725
ENSMUSG00000027193	959
ENSMUSG00000027194	752
ENSMUSG00000027195	1088
ENSMUSG00000027198	652
ENSMUSG00000027199	815
ENSMUSG00000027200	857
ENSMUSG00000027201	310
ENSMUSG00000027202	0
ENSMUSG00000027203	391
ENSMUSG00000027204	127
ENSMUSG00000027206	943
ENSMUSG00000027207	318
ENSMUSG00000027208	19
ENSMUSG00000027209	33
ENSMUSG00000027210	1713
ENSMUSG00000027215	270
ENSMUSG00000027217	25
ENSMUSG00000027219	0
ENSMUSG00000027220	5207
ENSMUSG00000027221	4804
ENSMUSG00000027222	358
ENSMUSG00000027223	6070
ENSMUSG00000027224	0
ENSMUSG00000027225	0
ENSMUSG00000027227	206
ENSMUSG00000027229	0
ENSMUSG00000027230	57
ENSMUSG00000027233	0
ENSMUSG00000027236	38
ENSMUSG00000027238	553
ENSMUSG00000027239	134
ENSMUSG00000027242	85
ENSMUSG00000027243	100
ENSMUSG00000027244	1506
ENSMUSG00000027245	21
ENSMUSG00000027246	5
ENSMUSG00000027247	1335
ENSMUSG00000027248	3744
ENSMUSG00000027249	0
ENSMUSG00000027253	741
ENSMUSG00000027254	26408
ENSMUSG00000027255	387
ENSMUSG00000027257	603
ENSMUSG00000027259	261
ENSMUSG00000027261	2
ENSMUSG00000027263	262
ENSMUSG00000027270	6764
ENSMUSG00000027272	697
ENSMUSG00000027273	45386
ENSMUSG00000027274	554
ENSMUSG00000027276	66
ENSMUSG00000027281	160
ENSMUSG00000027282	1145
ENSMUSG00000027284	303
ENSMUSG00000027285	224
ENSMUSG00000027286	525
ENSMUSG00000027287	132
ENSMUSG00000027288	5282
ENSMUSG00000027291	1207
ENSMUSG00000027293	218
ENSMUSG00000027296	2206
ENSMUSG00000027297	304
ENSMUSG00000027298	4659
ENSMUSG00000027300	301
ENSMUSG00000027301	1
ENSMUSG00000027303	3435
ENSMUSG00000027304	2108
ENSMUSG00000027305	262
ENSMUSG00000027306	26
ENSMUSG00000027309	1469
ENSMUSG00000027312	3567
ENSMUSG00000027313	112
ENSMUSG00000027314	62
ENSMUSG00000027315	5
ENSMUSG00000027316	1123
ENSMUSG00000027317	0
ENSMUSG00000027318	114
ENSMUSG00000027322	5
ENSMUSG00000027323	9
ENSMUSG00000027324	73
ENSMUSG00000027326	10
ENSMUSG00000027327	549
ENSMUSG00000027329	145
ENSMUSG00000027330	257
ENSMUSG00000027331	13
ENSMUSG00000027332	519
ENSMUSG00000027333	529
ENSMUSG00000027335	402
ENSMUSG00000027338	0
ENSMUSG00000027339	938
ENSMUSG00000027340	2553
ENSMUSG00000027341	163
ENSMUSG00000027342	331
ENSMUSG00000027344	2
ENSMUSG00000027346	1262
ENSMUSG00000027347	9618
ENSMUSG00000027349	643
ENSMUSG00000027350	11880
ENSMUSG00000027351	1768
ENSMUSG00000027353	69
ENSMUSG00000027355	18
ENSMUSG00000027356	1
ENSMUSG00000027357	311
ENSMUSG00000027358	55
ENSMUSG00000027359	34
ENSMUSG00000027360	8
ENSMUSG00000027361	263
ENSMUSG00000027363	1055
ENSMUSG00000027364	150
ENSMUSG00000027365	451
ENSMUSG00000027366	470
ENSMUSG00000027367	1562
ENSMUSG00000027368	20
ENSMUSG00000027371	206
ENSMUSG00000027374	552
ENSMUSG00000027375	2954
ENSMUSG00000027376	3
ENSMUSG00000027377	0
ENSMUSG00000027378	249
ENSMUSG00000027379	2
ENSMUSG00000027380	6
ENSMUSG00000027381	52
ENSMUSG00000027384	582
ENSMUSG00000027386	35
ENSMUSG00000027387	126
ENSMUSG00000027394	2135
ENSMUSG00000027395	160
ENSMUSG00000027397	2033
ENSMUSG00000027398	10
ENSMUSG00000027399	15
ENSMUSG00000027400	556
ENSMUSG00000027401	110
ENSMUSG00000027403	6
ENSMUSG00000027404	849
ENSMUSG00000027405	781
ENSMUSG00000027406	4263
ENSMUSG00000027408	99
ENSMUSG00000027409	4
ENSMUSG00000027411	859
ENSMUSG00000027412	10
ENSMUSG00000027416	0
ENSMUSG00000027419	8962
ENSMUSG00000027420	20
ENSMUSG00000027422	1004
ENSMUSG00000027423	1208
ENSMUSG00000027424	113
ENSMUSG00000027425	614
ENSMUSG00000027427	302
ENSMUSG00000027428	415
ENSMUSG00000027429	550
ENSMUSG00000027430	693
ENSMUSG00000027431	0
ENSMUSG00000027433	841
ENSMUSG00000027434	55
ENSMUSG00000027435	172
ENSMUSG00000027438	9656
ENSMUSG00000027439	649
ENSMUSG00000027442	0
ENSMUSG00000027443	0
ENSMUSG00000027444	0
ENSMUSG00000027445	0
ENSMUSG00000027446	0
ENSMUSG00000027447	15915
ENSMUSG00000027452	453
ENSMUSG00000027454	15
ENSMUSG00000027455	1068
ENSMUSG00000027456	44
ENSMUSG00000027457	5863
ENSMUSG00000027459	111
ENSMUSG00000027460	3
ENSMUSG00000027463	45
ENSMUSG00000027465	1130
ENSMUSG00000027466	1143
ENSMUSG00000027468	0
ENSMUSG00000027469	40
ENSMUSG00000027470	0
ENSMUSG00000027472	526
ENSMUSG00000027474	75
ENSMUSG00000027475	1568
ENSMUSG00000027478	7
ENSMUSG00000027479	1412
ENSMUSG00000027480	0
ENSMUSG00000027481	0
ENSMUSG00000027482	0
ENSMUSG00000027483	0
ENSMUSG00000027484	0
ENSMUSG00000027485	7
ENSMUSG00000027487	124
ENSMUSG00000027488	396
ENSMUSG00000027489	1209
ENSMUSG00000027490	275
ENSMUSG00000027495	328
ENSMUSG00000027496	26
ENSMUSG00000027498	469
ENSMUSG00000027499	1630
ENSMUSG00000027500	9226
ENSMUSG00000027502	1575
ENSMUSG00000027505	0
ENSMUSG00000027506	873
ENSMUSG00000027508	361
ENSMUSG00000027509	565
ENSMUSG00000027510	22
ENSMUSG00000027513	2
ENSMUSG00000027514	0
ENSMUSG00000027517	0
ENSMUSG00000027518	0
ENSMUSG00000027519	1212
ENSMUSG00000027520	248
ENSMUSG00000027522	924
ENSMUSG00000027523	658
ENSMUSG00000027524	114
ENSMUSG00000027525	3141
ENSMUSG00000027528	0
ENSMUSG00000027530	0
ENSMUSG00000027531	890
ENSMUSG00000027533	1034
ENSMUSG00000027534	245
ENSMUSG00000027536	8
ENSMUSG00000027540	784
ENSMUSG00000027544	230
ENSMUSG00000027546	8321
ENSMUSG00000027547	0
ENSMUSG00000027550	269
ENSMUSG00000027551	185
ENSMUSG00000027552	138
ENSMUSG00000027555	47
ENSMUSG00000027556	1
ENSMUSG00000027559	6
ENSMUSG00000027560	421
ENSMUSG00000027562	2836
ENSMUSG00000027564	0
ENSMUSG00000027566	1368
ENSMUSG00000027568	91
ENSMUSG00000027569	256
ENSMUSG00000027570	170
ENSMUSG00000027573	726
ENSMUSG00000027574	301
ENSMUSG00000027575	1801
ENSMUSG00000027577	833
ENSMUSG00000027579	9
ENSMUSG00000027580	90
ENSMUSG00000027581	8354
ENSMUSG00000027582	632
ENSMUSG00000027583	285
ENSMUSG00000027584	712
ENSMUSG00000027589	781
ENSMUSG00000027593	1234
ENSMUSG00000027596	0
ENSMUSG00000027597	78
ENSMUSG00000027598	746
ENSMUSG00000027599	853
ENSMUSG00000027601	135
ENSMUSG00000027602	2586
ENSMUSG00000027603	2177
ENSMUSG00000027605	1004
ENSMUSG00000027606	0
ENSMUSG00000027610	197
ENSMUSG00000027611	17
ENSMUSG00000027612	667
ENSMUSG00000027613	538
ENSMUSG00000027615	207
ENSMUSG00000027618	443
ENSMUSG00000027620	1727
ENSMUSG00000027624	9531
ENSMUSG00000027628	618
ENSMUSG00000027630	992
ENSMUSG00000027634	10820
ENSMUSG00000027635	56
ENSMUSG00000027636	4
ENSMUSG00000027637	265
ENSMUSG00000027639	248
ENSMUSG00000027641	17
ENSMUSG00000027642	1806
ENSMUSG00000027643	0
ENSMUSG00000027646	1891
ENSMUSG00000027649	591
ENSMUSG00000027650	306
ENSMUSG00000027651	431
ENSMUSG00000027652	2405
ENSMUSG00000027654	20
ENSMUSG00000027655	258
ENSMUSG00000027656	4
ENSMUSG00000027660	1028
ENSMUSG00000027661	31
ENSMUSG00000027663	1614
ENSMUSG00000027665	1255
ENSMUSG00000027667	398
ENSMUSG00000027668	830
ENSMUSG00000027669	775
ENSMUSG00000027670	0
ENSMUSG00000027671	143
ENSMUSG00000027673	1792
ENSMUSG00000027674	2825
ENSMUSG00000027676	154
ENSMUSG00000027677	912
ENSMUSG00000027678	535
ENSMUSG00000027679	165
ENSMUSG00000027680	712
ENSMUSG00000027684	48
ENSMUSG00000027690	0
ENSMUSG00000027692	2528
ENSMUSG00000027695	104
ENSMUSG00000027698	2070
ENSMUSG00000027699	1
ENSMUSG00000027702	1
ENSMUSG00000027703	0
ENSMUSG00000027706	3289
ENSMUSG00000027708	305
ENSMUSG00000027709	277
ENSMUSG00000027710	685
ENSMUSG00000027712	739
ENSMUSG00000027713	0
ENSMUSG00000027714	239
ENSMUSG00000027715	21
ENSMUSG00000027716	291
ENSMUSG00000027718	10
ENSMUSG00000027719	0
ENSMUSG00000027720	2
ENSMUSG00000027722	162
ENSMUSG00000027737	806
ENSMUSG00000027739	325
ENSMUSG00000027742	723
ENSMUSG00000027744	0
ENSMUSG00000027746	949
ENSMUSG00000027748	181
ENSMUSG00000027750	53
ENSMUSG00000027751	411
ENSMUSG00000027752	225
ENSMUSG00000027761	0
ENSMUSG00000027762	0
ENSMUSG00000027763	818
ENSMUSG00000027765	24
ENSMUSG00000027770	945
ENSMUSG00000027774	879
ENSMUSG00000027775	390
ENSMUSG00000027776	51
ENSMUSG00000027777	198
ENSMUSG00000027778	396
ENSMUSG00000027782	1145
ENSMUSG00000027784	3170
ENSMUSG00000027787	451
ENSMUSG00000027788	0
ENSMUSG00000027790	0
ENSMUSG00000027792	40
ENSMUSG00000027793	24
ENSMUSG00000027794	0
ENSMUSG00000027796	223
ENSMUSG00000027797	14423
ENSMUSG00000027799	3663
ENSMUSG00000027800	134
ENSMUSG00000027801	0
ENSMUSG00000027803	257
ENSMUSG00000027804	791
ENSMUSG00000027805	6916
ENSMUSG00000027806	406
ENSMUSG00000027808	403
ENSMUSG00000027809	530
ENSMUSG00000027810	765
ENSMUSG00000027811	10
ENSMUSG00000027820	108
ENSMUSG00000027822	350
ENSMUSG00000027823	726
ENSMUSG00000027824	7
ENSMUSG00000027827	1220
ENSMUSG00000027828	1563
ENSMUSG00000027829	369
ENSMUSG00000027831	0
ENSMUSG00000027832	0
ENSMUSG00000027833	0
ENSMUSG00000027834	4601
ENSMUSG00000027835	83
ENSMUSG00000027840	25
ENSMUSG00000027843	8
ENSMUSG00000027845	139
ENSMUSG00000027848	205
ENSMUSG00000027849	253
ENSMUSG00000027852	576
ENSMUSG00000027854	625
ENSMUSG00000027855	0
ENSMUSG00000027857	10
ENSMUSG00000027858	993
ENSMUSG00000027859	30
ENSMUSG00000027860	54
ENSMUSG00000027861	82
ENSMUSG00000027863	0
ENSMUSG00000027864	1380
ENSMUSG00000027865	530
ENSMUSG00000027867	1
ENSMUSG00000027868	19
ENSMUSG00000027869	0
ENSMUSG00000027870	2
ENSMUSG00000027871	0
ENSMUSG00000027875	225
ENSMUSG00000027876	0
ENSMUSG00000027878	207
ENSMUSG00000027879	1137
ENSMUSG00000027880	0
ENSMUSG00000027881	581
ENSMUSG00000027882	186
ENSMUSG00000027883	245
ENSMUSG00000027884	342
ENSMUSG00000027886	10
ENSMUSG00000027887	52
ENSMUSG00000027889	1047
ENSMUSG00000027890	112
ENSMUSG00000027893	6175
ENSMUSG00000027894	10050
ENSMUSG00000027895	1227
ENSMUSG00000027896	63
ENSMUSG00000027900	166
ENSMUSG00000027901	6
ENSMUSG00000027902	0
ENSMUSG00000027905	135
ENSMUSG00000027907	19
ENSMUSG00000027908	0
ENSMUSG00000027912	0
ENSMUSG00000027913	0
ENSMUSG00000027919	0
ENSMUSG00000027923	0
ENSMUSG00000027925	0
ENSMUSG00000027927	0
ENSMUSG00000027931	55
ENSMUSG00000027932	34
ENSMUSG00000027933	1190
ENSMUSG00000027935	102
ENSMUSG00000027936	321
ENSMUSG00000027937	348
ENSMUSG00000027938	0
ENSMUSG00000027939	25
ENSMUSG00000027940	614
ENSMUSG00000027942	415
ENSMUSG00000027944	174
ENSMUSG00000027947	91
ENSMUSG00000027950	1024
ENSMUSG00000027951	1992
ENSMUSG00000027952	781
ENSMUSG00000027953	377
ENSMUSG00000027954	44
ENSMUSG00000027955	258
ENSMUSG00000027956	169
ENSMUSG00000027957	241
ENSMUSG00000027959	66
ENSMUSG00000027961	3
ENSMUSG00000027962	368
ENSMUSG00000027963	1188
ENSMUSG00000027965	387
ENSMUSG00000027966	134
ENSMUSG00000027967	18
ENSMUSG00000027968	337
ENSMUSG00000027971	20
ENSMUSG00000027973	0
ENSMUSG00000027977	478
ENSMUSG00000027978	603
ENSMUSG00000027981	123
ENSMUSG00000027983	177
ENSMUSG00000027984	455
ENSMUSG00000027985	142
ENSMUSG00000027993	3774
ENSMUSG00000027994	30
ENSMUSG00000027995	14
ENSMUSG00000027996	23
ENSMUSG00000027997	29
ENSMUSG00000027998	461
ENSMUSG00000027999	198
ENSMUSG00000028001	0
ENSMUSG00000028003	33
ENSMUSG00000028004	13
ENSMUSG00000028005	3670
ENSMUSG00000028007	437
ENSMUSG00000028008	0
ENSMUSG00000028010	183
ENSMUSG00000028011	19
ENSMUSG00000028012	1
ENSMUSG00000028013	671
ENSMUSG00000028015	366
ENSMUSG00000028016	146
ENSMUSG00000028017	15
ENSMUSG00000028018	54
ENSMUSG00000028019	95
ENSMUSG00000028020	2821
ENSMUSG00000028023	0
ENSMUSG00000028024	72
ENSMUSG00000028028	58
ENSMUSG00000028029	640
ENSMUSG00000028030	472
ENSMUSG00000028031	32
ENSMUSG00000028032	843
ENSMUSG00000028033	1963
ENSMUSG00000028034	1341
ENSMUSG00000028035	866
ENSMUSG00000028036	10
ENSMUSG00000028037	18
ENSMUSG00000028039	817
ENSMUSG00000028040	5
ENSMUSG00000028041	1396
ENSMUSG00000028042	214
ENSMUSG00000028044	25
ENSMUSG00000028047	135
ENSMUSG00000028048	603
ENSMUSG00000028049	728
ENSMUSG00000028051	317
ENSMUSG00000028053	2708
ENSMUSG00000028057	479
ENSMUSG00000028059	2254
ENSMUSG00000028060	517
ENSMUSG00000028062	525
ENSMUSG00000028063	769
ENSMUSG00000028064	1147
ENSMUSG00000028066	56
ENSMUSG00000028068	17
ENSMUSG00000028069	324
ENSMUSG00000028070	771
ENSMUSG00000028071	0
ENSMUSG00000028072	0
ENSMUSG00000028073	79
ENSMUSG00000028076	3
ENSMUSG00000028078	984
ENSMUSG00000028080	511
ENSMUSG00000028081	730
ENSMUSG00000028082	260
ENSMUSG00000028085	308
ENSMUSG00000028086	4936
ENSMUSG00000028088	50
ENSMUSG00000028089	112
ENSMUSG00000028093	224
ENSMUSG00000028096	436
ENSMUSG00000028098	844
ENSMUSG00000028099	394
ENSMUSG00000028100	89
ENSMUSG00000028101	303
ENSMUSG00000028102	379
ENSMUSG00000028104	236
ENSMUSG00000028106	748
ENSMUSG00000028107	516
ENSMUSG00000028108	142
ENSMUSG00000028109	0
ENSMUSG00000028111	77
ENSMUSG00000028114	386
ENSMUSG00000028115	5
ENSMUSG00000028116	0
ENSMUSG00000028121	337
ENSMUSG00000028124	804
ENSMUSG00000028125	36
ENSMUSG00000028126	875
ENSMUSG00000028127	997
ENSMUSG00000028128	577
ENSMUSG00000028132	947
ENSMUSG00000028133	81
ENSMUSG00000028134	996
ENSMUSG00000028136	1925
ENSMUSG00000028137	2149
ENSMUSG00000028138	681
ENSMUSG00000028139	30
ENSMUSG00000028140	464
ENSMUSG00000028141	9
ENSMUSG00000028145	280
ENSMUSG00000028148	0
ENSMUSG00000028149	6459
ENSMUSG00000028150	12
ENSMUSG00000028152	3858
ENSMUSG00000028156	1093
ENSMUSG00000028158	222
ENSMUSG00000028159	33
ENSMUSG00000028161	18711
ENSMUSG00000028163	234
ENSMUSG00000028164	105
ENSMUSG00000028165	770
ENSMUSG00000028167	4
ENSMUSG00000028172	13
ENSMUSG00000028173	728
ENSMUSG00000028174	10
ENSMUSG00000028175	0
ENSMUSG00000028176	939
ENSMUSG00000028179	57
ENSMUSG00000028180	1782
ENSMUSG00000028182	8
ENSMUSG00000028184	1576
ENSMUSG00000028185	0
ENSMUSG00000028186	17
ENSMUSG00000028187	182
ENSMUSG00000028188	6
ENSMUSG00000028189	106
ENSMUSG00000028191	127
ENSMUSG00000028194	1495
ENSMUSG00000028195	86
ENSMUSG00000028197	78
ENSMUSG00000028199	321
ENSMUSG00000028207	1274
ENSMUSG00000028211	90
ENSMUSG00000028212	44
ENSMUSG00000028214	19
ENSMUSG00000028217	0
ENSMUSG00000028218	859
ENSMUSG00000028221	421
ENSMUSG00000028222	2040
ENSMUSG00000028223	274
ENSMUSG00000028224	287
ENSMUSG00000028226	217
ENSMUSG00000028228	101
ENSMUSG00000028229	72
ENSMUSG00000028232	569
ENSMUSG00000028233	332
ENSMUSG00000028234	552
ENSMUSG00000028236	0
ENSMUSG00000028238	0
ENSMUSG00000028240	0
ENSMUSG00000028243	751
ENSMUSG00000028245	497
ENSMUSG00000028246	682
ENSMUSG00000028247	257
ENSMUSG00000028248	1765
ENSMUSG00000028249	2292
ENSMUSG00000028251	216
ENSMUSG00000028252	255
ENSMUSG00000028255	5
ENSMUSG00000028256	152
ENSMUSG00000028259	2
ENSMUSG00000028261	320
ENSMUSG00000028262	26
ENSMUSG00000028264	0
ENSMUSG00000028266	4325
ENSMUSG00000028268	63
ENSMUSG00000028270	78
ENSMUSG00000028271	487
ENSMUSG00000028273	330
ENSMUSG00000028274	261
ENSMUSG00000028277	1546
ENSMUSG00000028278	2283
ENSMUSG00000028280	0
ENSMUSG00000028282	200
ENSMUSG00000028284	827
ENSMUSG00000028287	0
ENSMUSG00000028289	1284
ENSMUSG00000028291	641
ENSMUSG00000028292	305
ENSMUSG00000028293	228
ENSMUSG00000028294	28
ENSMUSG00000028295	179
ENSMUSG00000028298	22
ENSMUSG00000028300	336
ENSMUSG00000028307	17
ENSMUSG00000028309	978
ENSMUSG00000028310	4
ENSMUSG00000028312	93
ENSMUSG00000028314	0
ENSMUSG00000028318	114
ENSMUSG00000028322	70
ENSMUSG00000028327	0
ENSMUSG00000028328	571
ENSMUSG00000028329	111
ENSMUSG00000028330	739
ENSMUSG00000028331	5
ENSMUSG00000028332	0
ENSMUSG00000028333	683
ENSMUSG00000028334	244
ENSMUSG00000028337	807
ENSMUSG00000028339	107
ENSMUSG00000028341	481
ENSMUSG00000028343	470
ENSMUSG00000028344	176
ENSMUSG00000028345	161
ENSMUSG00000028347	1606
ENSMUSG00000028348	11
ENSMUSG00000028351	4577
ENSMUSG00000028354	1237
ENSMUSG00000028356	0
ENSMUSG00000028357	0
ENSMUSG00000028358	48
ENSMUSG00000028359	0
ENSMUSG00000028360	146
ENSMUSG00000028362	0
ENSMUSG00000028364	155
ENSMUSG00000028367	631
ENSMUSG00000028369	18
ENSMUSG00000028370	1
ENSMUSG00000028373	824
ENSMUSG00000028378	14
ENSMUSG00000028381	1134
ENSMUSG00000028382	218
ENSMUSG00000028383	461
ENSMUSG00000028385	939
ENSMUSG00000028386	0
ENSMUSG00000028389	366
ENSMUSG00000028391	73
ENSMUSG00000028392	23
ENSMUSG00000028393	519
ENSMUSG00000028394	417
ENSMUSG00000028396	0
ENSMUSG00000028397	387
ENSMUSG00000028398	368
ENSMUSG00000028399	3465
ENSMUSG00000028402	1073
ENSMUSG00000028403	856
ENSMUSG00000028405	479
ENSMUSG00000028407	16
ENSMUSG00000028409	1022
ENSMUSG00000028410	1242
ENSMUSG00000028411	520
ENSMUSG00000028412	925
ENSMUSG00000028413	64
ENSMUSG00000028414	1051
ENSMUSG00000028415	5
ENSMUSG00000028416	2193
ENSMUSG00000028417	0
ENSMUSG00000028419	1247
ENSMUSG00000028420	72
ENSMUSG00000028423	1412
ENSMUSG00000028426	2437
ENSMUSG00000028427	0
ENSMUSG00000028430	1995
ENSMUSG00000028431	1018
ENSMUSG00000028433	856
ENSMUSG00000028434	643
ENSMUSG00000028435	0
ENSMUSG00000028436	754
ENSMUSG00000028437	851
ENSMUSG00000028438	14
ENSMUSG00000028439	3703
ENSMUSG00000028441	28
ENSMUSG00000028443	362
ENSMUSG00000028444	1104
ENSMUSG00000028445	822
ENSMUSG00000028447	1264
ENSMUSG00000028451	0
ENSMUSG00000028452	243
ENSMUSG00000028453	124
ENSMUSG00000028454	389
ENSMUSG00000028455	714
