gene	con3.bam
ENSMUSG00000022996	27
ENSMUSG00000022997	28
ENSMUSG00000022999	199
ENSMUSG00000023000	3
ENSMUSG00000023004	4724
ENSMUSG00000023007	2135
ENSMUSG00000023008	546
ENSMUSG00000023009	479
ENSMUSG00000023010	8212
ENSMUSG00000023011	22869
ENSMUSG00000023013	0
ENSMUSG00000023015	600
ENSMUSG00000023017	2429
ENSMUSG00000023018	6185
ENSMUSG00000023019	5267
ENSMUSG00000023020	1157
ENSMUSG00000023021	1108
ENSMUSG00000023022	580
ENSMUSG00000023025	1059
ENSMUSG00000023026	2934
ENSMUSG00000023027	196
ENSMUSG00000023030	1203
ENSMUSG00000023031	62
ENSMUSG00000023032	5122
ENSMUSG00000023033	14230
ENSMUSG00000023034	2628
ENSMUSG00000023036	455
ENSMUSG00000023039	8
ENSMUSG00000023041	0
ENSMUSG00000023043	1
ENSMUSG00000023044	460
ENSMUSG00000023045	2
ENSMUSG00000023046	1946
ENSMUSG00000023047	17
ENSMUSG00000023048	1404
ENSMUSG00000023050	3821
ENSMUSG00000023051	250
ENSMUSG00000023052	12
ENSMUSG00000023055	2641
ENSMUSG00000023057	0
ENSMUSG00000023064	97
ENSMUSG00000023066	88
ENSMUSG00000023067	1212
ENSMUSG00000023068	2610
ENSMUSG00000023070	5
ENSMUSG00000023072	358
ENSMUSG00000023073	0
ENSMUSG00000023074	261
ENSMUSG00000023075	1837
ENSMUSG00000023078	0
ENSMUSG00000023079	683
ENSMUSG00000023083	5
ENSMUSG00000023084	7
ENSMUSG00000023087	1940
ENSMUSG00000023088	695
ENSMUSG00000023089	2986
ENSMUSG00000023092	2490
ENSMUSG00000023093	0
ENSMUSG00000023094	730
ENSMUSG00000023104	966
ENSMUSG00000023106	2716
ENSMUSG00000023110	2139
ENSMUSG00000023118	5092
ENSMUSG00000023120	1
ENSMUSG00000023122	0
ENSMUSG00000023132	3
ENSMUSG00000023140	0
ENSMUSG00000023143	291
ENSMUSG00000023147	1431
ENSMUSG00000023150	4304
ENSMUSG00000023151	0
ENSMUSG00000023153	8
ENSMUSG00000023156	1125
ENSMUSG00000023159	0
ENSMUSG00000023165	0
ENSMUSG00000023169	6063
ENSMUSG00000023170	589
ENSMUSG00000023175	14698
ENSMUSG00000023176	0
ENSMUSG00000023185	0
ENSMUSG00000023186	420
ENSMUSG00000023191	424
ENSMUSG00000023192	2878
ENSMUSG00000023206	123
ENSMUSG00000023210	0
ENSMUSG00000023216	0
ENSMUSG00000023224	315
ENSMUSG00000023232	220
ENSMUSG00000023235	224
ENSMUSG00000023236	10383
ENSMUSG00000023243	47
ENSMUSG00000023247	0
ENSMUSG00000023249	170
ENSMUSG00000023257	0
ENSMUSG00000023259	286
ENSMUSG00000023262	266
ENSMUSG00000023263	0
ENSMUSG00000023266	509
ENSMUSG00000023267	10
ENSMUSG00000023272	395
ENSMUSG00000023274	11
ENSMUSG00000023277	1845
ENSMUSG00000023279	1
ENSMUSG00000023284	1801
ENSMUSG00000023286	508
ENSMUSG00000023289	0
ENSMUSG00000023307	2047
ENSMUSG00000023328	1800
ENSMUSG00000023330	256
ENSMUSG00000023333	0
ENSMUSG00000023336	215
ENSMUSG00000023345	308
ENSMUSG00000023348	142
ENSMUSG00000023349	18
ENSMUSG00000023350	0
ENSMUSG00000023353	8849
ENSMUSG00000023367	564
ENSMUSG00000023387	0
ENSMUSG00000023391	235
ENSMUSG00000023393	3
ENSMUSG00000023403	7
ENSMUSG00000023411	53
ENSMUSG00000023433	0
ENSMUSG00000023439	5
ENSMUSG00000023443	0
ENSMUSG00000023452	1186
ENSMUSG00000023456	26969
ENSMUSG00000023460	3069
ENSMUSG00000023467	5
ENSMUSG00000023473	2709
ENSMUSG00000023484	37
ENSMUSG00000023495	4086
ENSMUSG00000023505	34
ENSMUSG00000023571	294
ENSMUSG00000023572	1491
ENSMUSG00000023577	0
ENSMUSG00000023707	780
ENSMUSG00000023723	1338
ENSMUSG00000023755	189
ENSMUSG00000023764	840
ENSMUSG00000023781	12
ENSMUSG00000023791	303
ENSMUSG00000023800	2833
ENSMUSG00000023802	1
ENSMUSG00000023805	3855
ENSMUSG00000023806	193
ENSMUSG00000023809	2172
ENSMUSG00000023826	166
ENSMUSG00000023827	1660
ENSMUSG00000023828	86
ENSMUSG00000023829	33
ENSMUSG00000023830	1592
ENSMUSG00000023832	1248
ENSMUSG00000023845	1187
ENSMUSG00000023852	1525
ENSMUSG00000023861	318
ENSMUSG00000023868	2359
ENSMUSG00000023873	11
ENSMUSG00000023882	24
ENSMUSG00000023883	1770
ENSMUSG00000023885	297
ENSMUSG00000023886	988
ENSMUSG00000023892	127
ENSMUSG00000023902	0
ENSMUSG00000023903	2
ENSMUSG00000023904	3526
ENSMUSG00000023905	145
ENSMUSG00000023906	0
ENSMUSG00000023908	87
ENSMUSG00000023909	1873
ENSMUSG00000023911	233
ENSMUSG00000023912	941
ENSMUSG00000023913	4432
ENSMUSG00000023914	0
ENSMUSG00000023915	2259
ENSMUSG00000023918	19
ENSMUSG00000023919	189
ENSMUSG00000023921	1244
ENSMUSG00000023923	1419
ENSMUSG00000023926	0
ENSMUSG00000023927	3794
ENSMUSG00000023930	0
ENSMUSG00000023931	2
ENSMUSG00000023932	1212
ENSMUSG00000023935	120
ENSMUSG00000023938	869
ENSMUSG00000023939	318
ENSMUSG00000023940	6
ENSMUSG00000023942	526
ENSMUSG00000023943	0
ENSMUSG00000023944	70793
ENSMUSG00000023945	47
ENSMUSG00000023947	105
ENSMUSG00000023949	73
ENSMUSG00000023951	2355
ENSMUSG00000023952	2097
ENSMUSG00000023953	127
ENSMUSG00000023959	331
ENSMUSG00000023960	10354
ENSMUSG00000023961	454
ENSMUSG00000023963	37
ENSMUSG00000023964	5
ENSMUSG00000023965	1408
ENSMUSG00000023966	324
ENSMUSG00000023967	1559
ENSMUSG00000023968	14
ENSMUSG00000023971	479
ENSMUSG00000023972	270
ENSMUSG00000023973	2182
ENSMUSG00000023977	2595
ENSMUSG00000023978	0
ENSMUSG00000023979	6
ENSMUSG00000023980	555
ENSMUSG00000023982	8
ENSMUSG00000023984	13
ENSMUSG00000023987	0
ENSMUSG00000023988	1073
ENSMUSG00000023990	171
ENSMUSG00000023991	1335
ENSMUSG00000023992	423
ENSMUSG00000023993	0
ENSMUSG00000023994	1040
ENSMUSG00000023995	0
ENSMUSG00000023999	38
ENSMUSG00000024002	2813
ENSMUSG00000024006	771
ENSMUSG00000024007	664
ENSMUSG00000024008	3957
ENSMUSG00000024011	14
ENSMUSG00000024012	12419
ENSMUSG00000024013	120
ENSMUSG00000024014	112
ENSMUSG00000024018	136
ENSMUSG00000024019	582
ENSMUSG00000024026	1499
ENSMUSG00000024027	0
ENSMUSG00000024028	0
ENSMUSG00000024029	0
ENSMUSG00000024030	1838
ENSMUSG00000024032	0
ENSMUSG00000024033	126
ENSMUSG00000024034	3
ENSMUSG00000024036	164
ENSMUSG00000024037	738
ENSMUSG00000024038	2778
ENSMUSG00000024039	1104
ENSMUSG00000024041	0
ENSMUSG00000024042	332
ENSMUSG00000024043	18
ENSMUSG00000024044	6981
ENSMUSG00000024045	1783
ENSMUSG00000024048	1451
ENSMUSG00000024049	19
ENSMUSG00000024050	1801
ENSMUSG00000024052	3326
ENSMUSG00000024053	60
ENSMUSG00000024054	1243
ENSMUSG00000024055	177
ENSMUSG00000024056	3
ENSMUSG00000024059	1434
ENSMUSG00000024063	1538
ENSMUSG00000024064	830
ENSMUSG00000024065	3861
ENSMUSG00000024066	298
ENSMUSG00000024067	907
ENSMUSG00000024068	1790
ENSMUSG00000024069	320
ENSMUSG00000024070	571
ENSMUSG00000024072	983
ENSMUSG00000024073	4081
ENSMUSG00000024074	2266
ENSMUSG00000024076	30
ENSMUSG00000024077	2286
ENSMUSG00000024078	544
ENSMUSG00000024079	277
ENSMUSG00000024081	1448
ENSMUSG00000024082	942
ENSMUSG00000024083	20760
ENSMUSG00000024084	214
ENSMUSG00000024085	680
ENSMUSG00000024087	152
ENSMUSG00000024088	0
ENSMUSG00000024091	3949
ENSMUSG00000024095	1515
ENSMUSG00000024096	2754
ENSMUSG00000024097	1765
ENSMUSG00000024098	961
ENSMUSG00000024099	4223
ENSMUSG00000024101	891
ENSMUSG00000024104	4412
ENSMUSG00000024105	1
ENSMUSG00000024107	1
ENSMUSG00000024109	11113
ENSMUSG00000024112	2063
ENSMUSG00000024114	51
ENSMUSG00000024116	0
ENSMUSG00000024118	255
ENSMUSG00000024120	2402
ENSMUSG00000024121	461
ENSMUSG00000024122	5015
ENSMUSG00000024124	29
ENSMUSG00000024125	0
ENSMUSG00000024127	11140
ENSMUSG00000024128	0
ENSMUSG00000024130	4234
ENSMUSG00000024131	8
ENSMUSG00000024132	387
ENSMUSG00000024134	28
ENSMUSG00000024135	454
ENSMUSG00000024136	93
ENSMUSG00000024137	730
ENSMUSG00000024140	4032
ENSMUSG00000024142	823
ENSMUSG00000024143	879
ENSMUSG00000024145	181
ENSMUSG00000024146	954
ENSMUSG00000024150	1787
ENSMUSG00000024151	1169
ENSMUSG00000024154	3
ENSMUSG00000024155	2
ENSMUSG00000024158	2611
ENSMUSG00000024160	226
ENSMUSG00000024163	19234
ENSMUSG00000024164	25
ENSMUSG00000024165	102
ENSMUSG00000024168	218
ENSMUSG00000024169	924
ENSMUSG00000024170	625
ENSMUSG00000024171	0
ENSMUSG00000024172	2072
ENSMUSG00000024173	4
ENSMUSG00000024174	75
ENSMUSG00000024175	12
ENSMUSG00000024176	905
ENSMUSG00000024177	80
ENSMUSG00000024180	474
ENSMUSG00000024181	1306
ENSMUSG00000024182	973
ENSMUSG00000024184	0
ENSMUSG00000024186	685
ENSMUSG00000024187	361
ENSMUSG00000024188	3208
ENSMUSG00000024190	989
ENSMUSG00000024191	607
ENSMUSG00000024193	1119
ENSMUSG00000024194	1142
ENSMUSG00000024197	241
ENSMUSG00000024201	2031
ENSMUSG00000024206	62
ENSMUSG00000024207	0
ENSMUSG00000024208	1748
ENSMUSG00000024209	25
ENSMUSG00000024210	46
ENSMUSG00000024211	1263
ENSMUSG00000024212	2663
ENSMUSG00000024213	10232
ENSMUSG00000024215	1
ENSMUSG00000024217	201
ENSMUSG00000024218	1401
ENSMUSG00000024219	1010
ENSMUSG00000024220	3355
ENSMUSG00000024222	1075
ENSMUSG00000024223	1
ENSMUSG00000024224	0
ENSMUSG00000024225	0
ENSMUSG00000024227	142
ENSMUSG00000024228	256
ENSMUSG00000024231	1944
ENSMUSG00000024232	92
ENSMUSG00000024233	0
ENSMUSG00000024234	811
ENSMUSG00000024235	53
ENSMUSG00000024236	295
ENSMUSG00000024238	1957
ENSMUSG00000024240	1647
ENSMUSG00000024241	1768
ENSMUSG00000024242	2895
ENSMUSG00000024245	2098
ENSMUSG00000024246	135
ENSMUSG00000024247	210
ENSMUSG00000024248	2792
ENSMUSG00000024251	452
ENSMUSG00000024253	653
ENSMUSG00000024254	0
ENSMUSG00000024256	1640
ENSMUSG00000024258	521
ENSMUSG00000024259	2435
ENSMUSG00000024260	2305
ENSMUSG00000024261	7662
ENSMUSG00000024266	3
ENSMUSG00000024268	15717
ENSMUSG00000024269	2527
ENSMUSG00000024270	1680
ENSMUSG00000024271	3542
ENSMUSG00000024273	423
ENSMUSG00000024274	17
ENSMUSG00000024276	875
ENSMUSG00000024277	10637
ENSMUSG00000024283	3991
ENSMUSG00000024286	3914
ENSMUSG00000024287	1797
ENSMUSG00000024290	611
ENSMUSG00000024292	148
ENSMUSG00000024293	423
ENSMUSG00000024294	4558
ENSMUSG00000024298	727
ENSMUSG00000024299	583
ENSMUSG00000024300	75
ENSMUSG00000024301	35
ENSMUSG00000024302	5524
ENSMUSG00000024304	3361
ENSMUSG00000024306	10
ENSMUSG00000024308	967
ENSMUSG00000024309	1225
ENSMUSG00000024312	336
ENSMUSG00000024313	0
ENSMUSG00000024317	173
ENSMUSG00000024319	3675
ENSMUSG00000024325	566
ENSMUSG00000024327	3112
ENSMUSG00000024330	583
ENSMUSG00000024331	36
ENSMUSG00000024334	8
ENSMUSG00000024335	8032
ENSMUSG00000024338	92
ENSMUSG00000024339	163
ENSMUSG00000024340	9
ENSMUSG00000024346	2131
ENSMUSG00000024347	2137
ENSMUSG00000024349	191
ENSMUSG00000024350	3706
ENSMUSG00000024352	93
ENSMUSG00000024353	0
ENSMUSG00000024354	5
ENSMUSG00000024357	471
ENSMUSG00000024359	8996
ENSMUSG00000024360	2909
ENSMUSG00000024365	0
ENSMUSG00000024366	0
ENSMUSG00000024369	749
ENSMUSG00000024370	1472
ENSMUSG00000024371	37
ENSMUSG00000024376	155
ENSMUSG00000024378	982
ENSMUSG00000024379	8
ENSMUSG00000024381	7214
ENSMUSG00000024382	1252
ENSMUSG00000024383	709
ENSMUSG00000024384	1164
ENSMUSG00000024386	0
ENSMUSG00000024387	3042
ENSMUSG00000024388	0
ENSMUSG00000024391	1
ENSMUSG00000024392	6661
ENSMUSG00000024393	14977
ENSMUSG00000024395	283
ENSMUSG00000024397	419
ENSMUSG00000024399	26
ENSMUSG00000024400	2009
ENSMUSG00000024401	4
ENSMUSG00000024402	10
ENSMUSG00000024403	22343
ENSMUSG00000024404	1793
ENSMUSG00000024406	0
ENSMUSG00000024409	0
ENSMUSG00000024410	934
ENSMUSG00000024411	3286
ENSMUSG00000024413	1725
ENSMUSG00000024414	699
ENSMUSG00000024420	294
ENSMUSG00000024421	206
ENSMUSG00000024422	951
ENSMUSG00000024423	6193
ENSMUSG00000024424	399
ENSMUSG00000024425	9867
ENSMUSG00000024426	1788
ENSMUSG00000024427	467
ENSMUSG00000024429	9598
ENSMUSG00000024430	643
ENSMUSG00000024431	3376
ENSMUSG00000024436	446
ENSMUSG00000024440	36
ENSMUSG00000024442	1181
ENSMUSG00000024446	481
ENSMUSG00000024448	0
ENSMUSG00000024451	399
ENSMUSG00000024454	3110
ENSMUSG00000024456	1923
ENSMUSG00000024457	740
ENSMUSG00000024459	38
ENSMUSG00000024462	29522
ENSMUSG00000024471	0
ENSMUSG00000024472	1848
ENSMUSG00000024474	5638
ENSMUSG00000024477	227
ENSMUSG00000024479	6086
ENSMUSG00000024480	650
ENSMUSG00000024481	0
ENSMUSG00000024483	2249
ENSMUSG00000024485	0
ENSMUSG00000024486	214
ENSMUSG00000024487	1326
ENSMUSG00000024491	1107
ENSMUSG00000024493	1609
ENSMUSG00000024497	0
ENSMUSG00000024498	2660
ENSMUSG00000024500	5485
ENSMUSG00000024501	2320
ENSMUSG00000024502	2388
ENSMUSG00000024503	0
ENSMUSG00000024505	88
ENSMUSG00000024507	2064
ENSMUSG00000024510	0
ENSMUSG00000024511	1497
ENSMUSG00000024512	0
ENSMUSG00000024513	1211
ENSMUSG00000024515	1017
ENSMUSG00000024516	1398
ENSMUSG00000024517	343
ENSMUSG00000024518	1
ENSMUSG00000024519	2
ENSMUSG00000024521	49
ENSMUSG00000024524	8013
ENSMUSG00000024525	103
ENSMUSG00000024526	95
ENSMUSG00000024527	3259
ENSMUSG00000024528	490
ENSMUSG00000024529	42
ENSMUSG00000024530	942
ENSMUSG00000024532	0
ENSMUSG00000024533	7188
ENSMUSG00000024534	113
ENSMUSG00000024535	367
ENSMUSG00000024537	428
ENSMUSG00000024538	96
ENSMUSG00000024539	614
ENSMUSG00000024542	232
ENSMUSG00000024544	1279
ENSMUSG00000024546	2
ENSMUSG00000024548	1542
ENSMUSG00000024552	4
ENSMUSG00000024553	2
ENSMUSG00000024556	586
ENSMUSG00000024558	2895
ENSMUSG00000024560	1323
ENSMUSG00000024561	811
ENSMUSG00000024563	1032
ENSMUSG00000024565	163
ENSMUSG00000024566	1952
ENSMUSG00000024570	990
ENSMUSG00000024571	2224
ENSMUSG00000024575	12
ENSMUSG00000024576	7472
ENSMUSG00000024578	8
ENSMUSG00000024579	504
ENSMUSG00000024580	606
ENSMUSG00000024581	5415
ENSMUSG00000024583	2298
ENSMUSG00000024587	6776
ENSMUSG00000024588	1572
ENSMUSG00000024589	5456
ENSMUSG00000024590	274
ENSMUSG00000024592	278
ENSMUSG00000024593	735
ENSMUSG00000024594	618
ENSMUSG00000024597	1522
ENSMUSG00000024598	164
ENSMUSG00000024600	11
ENSMUSG00000024601	519
ENSMUSG00000024603	3323
ENSMUSG00000024604	1072
ENSMUSG00000024608	2779
ENSMUSG00000024610	243
ENSMUSG00000024613	1265
ENSMUSG00000024614	1801
ENSMUSG00000024617	151412
ENSMUSG00000024619	0
ENSMUSG00000024620	1200
ENSMUSG00000024621	3511
ENSMUSG00000024622	1693
ENSMUSG00000024639	8276
ENSMUSG00000024640	3285
ENSMUSG00000024642	1543
ENSMUSG00000024644	1533
ENSMUSG00000024645	275
ENSMUSG00000024646	2154
ENSMUSG00000024647	2310
ENSMUSG00000024650	410
ENSMUSG00000024653	0
ENSMUSG00000024654	5815
ENSMUSG00000024659	122
ENSMUSG00000024660	743
ENSMUSG00000024661	42144
ENSMUSG00000024663	364
ENSMUSG00000024664	1314
ENSMUSG00000024665	4122
ENSMUSG00000024666	288
ENSMUSG00000024667	194
ENSMUSG00000024668	1527
ENSMUSG00000024669	1
ENSMUSG00000024670	49
ENSMUSG00000024672	23
ENSMUSG00000024673	1
ENSMUSG00000024675	0
ENSMUSG00000024677	20
ENSMUSG00000024678	0
ENSMUSG00000024679	31
ENSMUSG00000024680	1
ENSMUSG00000024681	0
ENSMUSG00000024682	7
ENSMUSG00000024683	961
ENSMUSG00000024687	2599
ENSMUSG00000024691	141
ENSMUSG00000024694	0
ENSMUSG00000024695	4597
ENSMUSG00000024696	40
ENSMUSG00000024697	19
ENSMUSG00000024712	1622
ENSMUSG00000024713	622
ENSMUSG00000024725	345
ENSMUSG00000024726	11
ENSMUSG00000024727	54
ENSMUSG00000024728	0
ENSMUSG00000024729	0
ENSMUSG00000024730	0
ENSMUSG00000024731	0
ENSMUSG00000024732	270
ENSMUSG00000024734	0
ENSMUSG00000024735	6019
ENSMUSG00000024736	5700
ENSMUSG00000024737	80
ENSMUSG00000024738	2
ENSMUSG00000024740	9864
ENSMUSG00000024742	359
ENSMUSG00000024743	12193
ENSMUSG00000024747	88
ENSMUSG00000024749	0
ENSMUSG00000024750	3787
ENSMUSG00000024754	545
ENSMUSG00000024757	0
ENSMUSG00000024758	47927
ENSMUSG00000024759	952
ENSMUSG00000024764	844
ENSMUSG00000024766	90
ENSMUSG00000024767	6301
ENSMUSG00000024768	0
ENSMUSG00000024769	195
ENSMUSG00000024770	0
ENSMUSG00000024771	2
ENSMUSG00000024772	1414
ENSMUSG00000024773	1778
ENSMUSG00000024774	3
ENSMUSG00000024776	599
ENSMUSG00000024777	5124
ENSMUSG00000024778	25
ENSMUSG00000024780	1633
ENSMUSG00000024781	1472
ENSMUSG00000024782	2757
ENSMUSG00000024784	2
ENSMUSG00000024785	366
ENSMUSG00000024786	6
ENSMUSG00000024787	849
ENSMUSG00000024789	1920
ENSMUSG00000024790	481
ENSMUSG00000024791	7
ENSMUSG00000024792	594
ENSMUSG00000024793	116
ENSMUSG00000024795	18
ENSMUSG00000024797	1306
ENSMUSG00000024798	252
ENSMUSG00000024799	466
ENSMUSG00000024800	392
ENSMUSG00000024803	0
ENSMUSG00000024805	158
ENSMUSG00000024806	0
ENSMUSG00000024807	1827
ENSMUSG00000024810	317
ENSMUSG00000024811	4834
ENSMUSG00000024812	1238
ENSMUSG00000024815	0
ENSMUSG00000024816	377
ENSMUSG00000024817	1843
ENSMUSG00000024818	114
ENSMUSG00000024824	274
ENSMUSG00000024826	1535
ENSMUSG00000024827	1100
ENSMUSG00000024829	890
ENSMUSG00000024830	660
ENSMUSG00000024831	382
ENSMUSG00000024833	171
ENSMUSG00000024835	2295
ENSMUSG00000024837	0
ENSMUSG00000024841	858
ENSMUSG00000024842	15
ENSMUSG00000024843	1104
ENSMUSG00000024844	1344
ENSMUSG00000024846	148
ENSMUSG00000024847	2594
ENSMUSG00000024851	6932
ENSMUSG00000024853	9789
ENSMUSG00000024854	382
ENSMUSG00000024855	3862
ENSMUSG00000024856	546
ENSMUSG00000024857	0
ENSMUSG00000024858	9992
ENSMUSG00000024862	9491
ENSMUSG00000024863	1
ENSMUSG00000024866	90
ENSMUSG00000024867	699
ENSMUSG00000024868	0
ENSMUSG00000024869	31
ENSMUSG00000024870	5274
ENSMUSG00000024871	102
ENSMUSG00000024873	5686
ENSMUSG00000024875	448
ENSMUSG00000024878	291
ENSMUSG00000024883	2932
ENSMUSG00000024885	221
ENSMUSG00000024887	400
ENSMUSG00000024889	573
ENSMUSG00000024891	467
ENSMUSG00000024892	2805
ENSMUSG00000024896	2076
ENSMUSG00000024897	9325
ENSMUSG00000024899	334
ENSMUSG00000024900	936
ENSMUSG00000024901	967
ENSMUSG00000024902	1366
ENSMUSG00000024903	0
ENSMUSG00000024905	0
ENSMUSG00000024906	743
ENSMUSG00000024907	5
ENSMUSG00000024908	2477
ENSMUSG00000024909	261
ENSMUSG00000024910	5
ENSMUSG00000024911	1087
ENSMUSG00000024912	151
ENSMUSG00000024913	372
ENSMUSG00000024914	4160
ENSMUSG00000024921	15443
ENSMUSG00000024922	20
ENSMUSG00000024924	2823
ENSMUSG00000024925	308
ENSMUSG00000024926	2001
ENSMUSG00000024927	611
ENSMUSG00000024935	3048
ENSMUSG00000024936	0
ENSMUSG00000024937	1542
ENSMUSG00000024939	3
ENSMUSG00000024940	666
ENSMUSG00000024941	2866
ENSMUSG00000024942	834
ENSMUSG00000024943	855
ENSMUSG00000024944	1365
ENSMUSG00000024947	2507
ENSMUSG00000024948	2235
ENSMUSG00000024949	4313
ENSMUSG00000024952	1312
ENSMUSG00000024953	5858
ENSMUSG00000024955	1145
ENSMUSG00000024957	432
ENSMUSG00000024958	2732
ENSMUSG00000024959	779
ENSMUSG00000024960	786
ENSMUSG00000024962	1741
ENSMUSG00000024963	433
ENSMUSG00000024965	132
ENSMUSG00000024966	7105
ENSMUSG00000024968	507
ENSMUSG00000024969	3999
ENSMUSG00000024970	817
ENSMUSG00000024972	11
ENSMUSG00000024973	0
ENSMUSG00000024974	2134
ENSMUSG00000024975	2216
ENSMUSG00000024976	1825
ENSMUSG00000024978	1510
ENSMUSG00000024979	24
ENSMUSG00000024981	4200
ENSMUSG00000024982	846
ENSMUSG00000024983	2912
ENSMUSG00000024985	90
ENSMUSG00000024986	63
ENSMUSG00000024987	2
ENSMUSG00000024989	3
ENSMUSG00000024990	730
ENSMUSG00000024991	7274
ENSMUSG00000024992	13
ENSMUSG00000024993	951
ENSMUSG00000024997	1825
ENSMUSG00000024998	309
ENSMUSG00000024999	641
ENSMUSG00000025001	74
ENSMUSG00000025002	0
ENSMUSG00000025003	0
ENSMUSG00000025004	0
ENSMUSG00000025006	1700
ENSMUSG00000025007	764
ENSMUSG00000025008	799
ENSMUSG00000025010	258
ENSMUSG00000025013	41
ENSMUSG00000025014	4
ENSMUSG00000025016	5510
ENSMUSG00000025017	107
ENSMUSG00000025019	168
ENSMUSG00000025020	2548
ENSMUSG00000025024	617
ENSMUSG00000025025	2191
ENSMUSG00000025026	3570
ENSMUSG00000025027	1801
ENSMUSG00000025034	2442
ENSMUSG00000025035	2724
ENSMUSG00000025036	88
ENSMUSG00000025037	1157
ENSMUSG00000025038	70
ENSMUSG00000025040	924
ENSMUSG00000025041	1846
ENSMUSG00000025043	0
ENSMUSG00000025044	13
ENSMUSG00000025047	929
ENSMUSG00000025049	248
ENSMUSG00000025050	309
ENSMUSG00000025051	0
ENSMUSG00000025056	0
ENSMUSG00000025058	4
ENSMUSG00000025059	690
ENSMUSG00000025060	3577
ENSMUSG00000025064	12
ENSMUSG00000025066	3163
ENSMUSG00000025068	854
ENSMUSG00000025069	26
ENSMUSG00000025075	0
ENSMUSG00000025076	105
ENSMUSG00000025077	355
ENSMUSG00000025078	287
ENSMUSG00000025081	25
ENSMUSG00000025082	0
ENSMUSG00000025083	409
ENSMUSG00000025085	5309
ENSMUSG00000025086	780
ENSMUSG00000025089	824
ENSMUSG00000025090	0
ENSMUSG00000025091	2
ENSMUSG00000025092	7781
ENSMUSG00000025094	116
ENSMUSG00000025102	328
ENSMUSG00000025103	3043
ENSMUSG00000025104	3953
ENSMUSG00000025105	0
ENSMUSG00000025127	4
ENSMUSG00000025128	1216
ENSMUSG00000025129	0
ENSMUSG00000025130	4262
ENSMUSG00000025132	11093
ENSMUSG00000025133	1003
ENSMUSG00000025134	650
ENSMUSG00000025135	1002
ENSMUSG00000025137	2341
ENSMUSG00000025138	883
ENSMUSG00000025139	5697
ENSMUSG00000025140	94
ENSMUSG00000025141	133
ENSMUSG00000025142	1057
ENSMUSG00000025144	324
ENSMUSG00000025145	1168
ENSMUSG00000025147	824
ENSMUSG00000025150	47
ENSMUSG00000025151	20364
ENSMUSG00000025153	11743
ENSMUSG00000025154	126
ENSMUSG00000025155	1140
ENSMUSG00000025156	805
ENSMUSG00000025157	476
ENSMUSG00000025158	1801
ENSMUSG00000025159	1168
ENSMUSG00000025161	87
ENSMUSG00000025162	4241
ENSMUSG00000025163	71
ENSMUSG00000025165	0
ENSMUSG00000025169	158
ENSMUSG00000025170	757
ENSMUSG00000025171	292
ENSMUSG00000025172	2
ENSMUSG00000025173	2624
ENSMUSG00000025175	987
ENSMUSG00000025176	19
ENSMUSG00000025178	2617
ENSMUSG00000025184	510
ENSMUSG00000025185	13
ENSMUSG00000025188	166
ENSMUSG00000025189	4789
ENSMUSG00000025190	11250
ENSMUSG00000025192	237
ENSMUSG00000025193	164
ENSMUSG00000025194	2
ENSMUSG00000025195	510
ENSMUSG00000025196	8
ENSMUSG00000025197	6
ENSMUSG00000025198	984
ENSMUSG00000025199	749
ENSMUSG00000025200	473
ENSMUSG00000025202	218
ENSMUSG00000025203	46354
ENSMUSG00000025204	3713
ENSMUSG00000025207	775
ENSMUSG00000025208	1263
ENSMUSG00000025209	599
ENSMUSG00000025212	4640
ENSMUSG00000025213	86
ENSMUSG00000025215	0
ENSMUSG00000025216	0
ENSMUSG00000025217	5113
ENSMUSG00000025218	311
ENSMUSG00000025219	0
ENSMUSG00000025220	7842
ENSMUSG00000025221	4281
ENSMUSG00000025223	3072
ENSMUSG00000025224	3289
ENSMUSG00000025225	114
ENSMUSG00000025226	265
ENSMUSG00000025227	765
ENSMUSG00000025228	7356
ENSMUSG00000025229	1
ENSMUSG00000025231	523
ENSMUSG00000025232	2208
ENSMUSG00000025234	2987
ENSMUSG00000025235	2149
ENSMUSG00000025236	438
ENSMUSG00000025237	6036
ENSMUSG00000025239	371
ENSMUSG00000025240	1331
ENSMUSG00000025241	1230
ENSMUSG00000025243	5
ENSMUSG00000025245	1231
ENSMUSG00000025246	2732
ENSMUSG00000025255	520
ENSMUSG00000025257	15
ENSMUSG00000025260	892
ENSMUSG00000025261	13726
ENSMUSG00000025262	1656
ENSMUSG00000025264	2800
ENSMUSG00000025265	444
ENSMUSG00000025266	8428
ENSMUSG00000025268	1565
ENSMUSG00000025269	111
ENSMUSG00000025270	78
ENSMUSG00000025271	28
ENSMUSG00000025272	6181
ENSMUSG00000025277	2104
ENSMUSG00000025278	1429
ENSMUSG00000025279	4
ENSMUSG00000025280	1155
ENSMUSG00000025283	970
ENSMUSG00000025287	517
ENSMUSG00000025288	0
ENSMUSG00000025289	364
ENSMUSG00000025290	3856
ENSMUSG00000025314	3627
ENSMUSG00000025316	737
ENSMUSG00000025317	6
ENSMUSG00000025318	7119
ENSMUSG00000025321	1438
ENSMUSG00000025323	600
ENSMUSG00000025324	341
ENSMUSG00000025326	2698
ENSMUSG00000025328	2
ENSMUSG00000025329	0
ENSMUSG00000025330	1
ENSMUSG00000025332	2260
ENSMUSG00000025333	6
ENSMUSG00000025337	2881
ENSMUSG00000025340	1531
