gene	gf4.bam
ENSMUSG00000040570	792
ENSMUSG00000040576	0
ENSMUSG00000040583	0
ENSMUSG00000040584	743
ENSMUSG00000040586	265
ENSMUSG00000040591	2121
ENSMUSG00000040592	2
ENSMUSG00000040594	85
ENSMUSG00000040596	1186
ENSMUSG00000040599	641
ENSMUSG00000040600	1294
ENSMUSG00000040601	0
ENSMUSG00000040605	111
ENSMUSG00000040606	1265
ENSMUSG00000040610	0
ENSMUSG00000040612	3698
ENSMUSG00000040613	32
ENSMUSG00000040614	0
ENSMUSG00000040616	192
ENSMUSG00000040618	389
ENSMUSG00000040620	724
ENSMUSG00000040621	185
ENSMUSG00000040624	348
ENSMUSG00000040627	0
ENSMUSG00000040629	13
ENSMUSG00000040631	226
ENSMUSG00000040632	11
ENSMUSG00000040640	3910
ENSMUSG00000040648	446
ENSMUSG00000040649	434
ENSMUSG00000040650	0
ENSMUSG00000040651	643
ENSMUSG00000040652	2797
ENSMUSG00000040653	381
ENSMUSG00000040658	49
ENSMUSG00000040659	5977
ENSMUSG00000040660	0
ENSMUSG00000040661	555
ENSMUSG00000040663	5
ENSMUSG00000040666	17
ENSMUSG00000040667	1098
ENSMUSG00000040669	983
ENSMUSG00000040675	311
ENSMUSG00000040680	1
ENSMUSG00000040681	577
ENSMUSG00000040687	5657
ENSMUSG00000040688	523
ENSMUSG00000040690	185
ENSMUSG00000040693	98
ENSMUSG00000040694	0
ENSMUSG00000040697	1503
ENSMUSG00000040699	1294
ENSMUSG00000040701	73
ENSMUSG00000040703	62
ENSMUSG00000040706	10
ENSMUSG00000040710	218
ENSMUSG00000040711	396
ENSMUSG00000040712	6336
ENSMUSG00000040713	638
ENSMUSG00000040714	18
ENSMUSG00000040715	0
ENSMUSG00000040717	130
ENSMUSG00000040720	1001
ENSMUSG00000040721	833
ENSMUSG00000040722	9895
ENSMUSG00000040723	81
ENSMUSG00000040724	5869
ENSMUSG00000040725	2156
ENSMUSG00000040726	0
ENSMUSG00000040728	3
ENSMUSG00000040729	316
ENSMUSG00000040731	7142
ENSMUSG00000040732	144
ENSMUSG00000040734	57
ENSMUSG00000040738	659
ENSMUSG00000040740	85
ENSMUSG00000040746	1364
ENSMUSG00000040747	120
ENSMUSG00000040749	80
ENSMUSG00000040751	42
ENSMUSG00000040752	126
ENSMUSG00000040759	568
ENSMUSG00000040760	2178
ENSMUSG00000040761	1373
ENSMUSG00000040767	220
ENSMUSG00000040770	4
ENSMUSG00000040771	303
ENSMUSG00000040774	772
ENSMUSG00000040775	0
ENSMUSG00000040782	389
ENSMUSG00000040785	26516
ENSMUSG00000040794	760
ENSMUSG00000040795	174
ENSMUSG00000040797	3589
ENSMUSG00000040808	0
ENSMUSG00000040809	0
ENSMUSG00000040811	2888
ENSMUSG00000040812	23
ENSMUSG00000040813	1391
ENSMUSG00000040818	592
ENSMUSG00000040820	284
ENSMUSG00000040822	318
ENSMUSG00000040824	522
ENSMUSG00000040828	11
ENSMUSG00000040829	2
ENSMUSG00000040836	220
ENSMUSG00000040838	22
ENSMUSG00000040841	48
ENSMUSG00000040842	578
ENSMUSG00000040843	919
ENSMUSG00000040848	852
ENSMUSG00000040850	1183
ENSMUSG00000040852	172
ENSMUSG00000040855	4882
ENSMUSG00000040856	10
ENSMUSG00000040857	1017
ENSMUSG00000040859	1493
ENSMUSG00000040860	576
ENSMUSG00000040865	531
ENSMUSG00000040866	3
ENSMUSG00000040867	2209
ENSMUSG00000040875	798
ENSMUSG00000040877	199
ENSMUSG00000040883	273
ENSMUSG00000040888	304
ENSMUSG00000040891	0
ENSMUSG00000040896	1859
ENSMUSG00000040899	25
ENSMUSG00000040901	0
ENSMUSG00000040904	1
ENSMUSG00000040907	44822
ENSMUSG00000040913	238
ENSMUSG00000040918	244
ENSMUSG00000040919	4
ENSMUSG00000040928	760
ENSMUSG00000040929	990
ENSMUSG00000040935	20
ENSMUSG00000040936	49
ENSMUSG00000040938	209
ENSMUSG00000040940	561
ENSMUSG00000040943	531
ENSMUSG00000040945	1955
ENSMUSG00000040950	16
ENSMUSG00000040952	538
ENSMUSG00000040957	453
ENSMUSG00000040963	3
ENSMUSG00000040964	1008
ENSMUSG00000040966	10
ENSMUSG00000040969	0
ENSMUSG00000040972	1145
ENSMUSG00000040978	10
ENSMUSG00000040985	0
ENSMUSG00000040987	10
ENSMUSG00000040990	1016
ENSMUSG00000040997	1347
ENSMUSG00000040998	832
ENSMUSG00000041000	544
ENSMUSG00000041009	0
ENSMUSG00000041012	28
ENSMUSG00000041014	1025
ENSMUSG00000041020	3736
ENSMUSG00000041025	467
ENSMUSG00000041028	7732
ENSMUSG00000041035	970
ENSMUSG00000041037	2784
ENSMUSG00000041040	1264
ENSMUSG00000041044	0
ENSMUSG00000041046	296
ENSMUSG00000041052	0
ENSMUSG00000041057	560
ENSMUSG00000041058	820
ENSMUSG00000041062	1
ENSMUSG00000041064	8
ENSMUSG00000041068	0
ENSMUSG00000041073	885
ENSMUSG00000041075	150
ENSMUSG00000041078	1370
ENSMUSG00000041079	238
ENSMUSG00000041084	805
ENSMUSG00000041096	2505
ENSMUSG00000041112	3036
ENSMUSG00000041115	5125
ENSMUSG00000041117	73
ENSMUSG00000041119	329
ENSMUSG00000041120	2035
ENSMUSG00000041124	1254
ENSMUSG00000041126	432
ENSMUSG00000041130	638
ENSMUSG00000041132	576
ENSMUSG00000041133	2247
ENSMUSG00000041134	241
ENSMUSG00000041135	107
ENSMUSG00000041138	0
ENSMUSG00000041141	4336
ENSMUSG00000041143	59
ENSMUSG00000041144	69
ENSMUSG00000041147	117
ENSMUSG00000041153	362
ENSMUSG00000041161	306
ENSMUSG00000041164	5547
ENSMUSG00000041165	4
ENSMUSG00000041168	1557
ENSMUSG00000041180	385
ENSMUSG00000041187	143
ENSMUSG00000041189	32
ENSMUSG00000041193	101
ENSMUSG00000041199	1228
ENSMUSG00000041202	2
ENSMUSG00000041203	920
ENSMUSG00000041205	1410
ENSMUSG00000041215	524
ENSMUSG00000041216	373
ENSMUSG00000041219	70
ENSMUSG00000041220	1211
ENSMUSG00000041225	694
ENSMUSG00000041229	676
ENSMUSG00000041231	364
ENSMUSG00000041235	214
ENSMUSG00000041236	4321
ENSMUSG00000041237	0
ENSMUSG00000041238	122
ENSMUSG00000041241	645
ENSMUSG00000041245	718
ENSMUSG00000041247	14
ENSMUSG00000041248	0
ENSMUSG00000041255	2
ENSMUSG00000041258	945
ENSMUSG00000041261	243
ENSMUSG00000041263	2534
ENSMUSG00000041264	867
ENSMUSG00000041268	5253
ENSMUSG00000041272	637
ENSMUSG00000041278	935
ENSMUSG00000041287	2
ENSMUSG00000041293	0
ENSMUSG00000041297	1378
ENSMUSG00000041298	1963
ENSMUSG00000041301	4
ENSMUSG00000041303	699
ENSMUSG00000041308	605
ENSMUSG00000041309	89
ENSMUSG00000041313	1105
ENSMUSG00000041319	88
ENSMUSG00000041323	4
ENSMUSG00000041324	407
ENSMUSG00000041328	965
ENSMUSG00000041329	9179
ENSMUSG00000041333	0
ENSMUSG00000041341	992
ENSMUSG00000041343	362
ENSMUSG00000041346	151
ENSMUSG00000041347	0
ENSMUSG00000041351	4397
ENSMUSG00000041353	368
ENSMUSG00000041354	433
ENSMUSG00000041355	1469
ENSMUSG00000041358	6
ENSMUSG00000041359	0
ENSMUSG00000041360	880
ENSMUSG00000041361	4
ENSMUSG00000041362	675
ENSMUSG00000041372	6
ENSMUSG00000041375	862
ENSMUSG00000041377	14
ENSMUSG00000041378	618
ENSMUSG00000041380	929
ENSMUSG00000041390	59
ENSMUSG00000041396	65
ENSMUSG00000041399	0
ENSMUSG00000041406	24
ENSMUSG00000041408	985
ENSMUSG00000041415	1022
ENSMUSG00000041417	3636
ENSMUSG00000041420	515
ENSMUSG00000041423	51
ENSMUSG00000041426	338
ENSMUSG00000041429	41
ENSMUSG00000041431	81
ENSMUSG00000041438	814
ENSMUSG00000041439	2561
ENSMUSG00000041440	64
ENSMUSG00000041444	9172
ENSMUSG00000041445	116
ENSMUSG00000041453	668
ENSMUSG00000041459	2352
ENSMUSG00000041460	50
ENSMUSG00000041468	226
ENSMUSG00000041471	105
ENSMUSG00000041476	2
ENSMUSG00000041477	260
ENSMUSG00000041479	21
ENSMUSG00000041481	2
ENSMUSG00000041482	22
ENSMUSG00000041483	947
ENSMUSG00000041488	511
ENSMUSG00000041491	190
ENSMUSG00000041498	4
ENSMUSG00000041505	0
ENSMUSG00000041506	267
ENSMUSG00000041515	94
ENSMUSG00000041523	0
ENSMUSG00000041528	934
ENSMUSG00000041530	1636
ENSMUSG00000041534	1
ENSMUSG00000041536	0
ENSMUSG00000041538	9
ENSMUSG00000041540	927
ENSMUSG00000041544	564
ENSMUSG00000041548	260
ENSMUSG00000041550	0
ENSMUSG00000041552	155
ENSMUSG00000041556	1120
ENSMUSG00000041559	823
ENSMUSG00000041560	1052
ENSMUSG00000041565	10
ENSMUSG00000041566	6
ENSMUSG00000041567	2
ENSMUSG00000041570	4468
ENSMUSG00000041571	11049
ENSMUSG00000041577	237
ENSMUSG00000041578	0
ENSMUSG00000041583	0
ENSMUSG00000041592	728
ENSMUSG00000041594	271
ENSMUSG00000041598	735
ENSMUSG00000041605	28
ENSMUSG00000041607	38285
ENSMUSG00000041608	101
ENSMUSG00000041609	1314
ENSMUSG00000041616	6
ENSMUSG00000041617	534
ENSMUSG00000041620	0
ENSMUSG00000041623	143
ENSMUSG00000041624	91
ENSMUSG00000041625	300
ENSMUSG00000041629	497
ENSMUSG00000041632	582
ENSMUSG00000041633	73
ENSMUSG00000041638	1166
ENSMUSG00000041642	2659
ENSMUSG00000041644	2
ENSMUSG00000041645	4528
ENSMUSG00000041649	60
ENSMUSG00000041650	495
ENSMUSG00000041653	129
ENSMUSG00000041654	270
ENSMUSG00000041658	1472
ENSMUSG00000041660	0
ENSMUSG00000041669	18
ENSMUSG00000041670	6999
ENSMUSG00000041671	136
ENSMUSG00000041673	5
ENSMUSG00000041679	22
ENSMUSG00000041681	0
ENSMUSG00000041684	432
ENSMUSG00000041685	523
ENSMUSG00000041688	484
ENSMUSG00000041695	306
ENSMUSG00000041696	51
ENSMUSG00000041697	4990
ENSMUSG00000041698	0
ENSMUSG00000041700	0
ENSMUSG00000041702	463
ENSMUSG00000041703	70
ENSMUSG00000041707	14
ENSMUSG00000041708	6867
ENSMUSG00000041710	168
ENSMUSG00000041712	839
ENSMUSG00000041716	248
ENSMUSG00000041718	126
ENSMUSG00000041720	8942
ENSMUSG00000041722	0
ENSMUSG00000041729	3708
ENSMUSG00000041730	0
ENSMUSG00000041731	131
ENSMUSG00000041733	969
ENSMUSG00000041734	127
ENSMUSG00000041735	0
ENSMUSG00000041736	35
ENSMUSG00000041737	0
ENSMUSG00000041740	4820
ENSMUSG00000041741	80
ENSMUSG00000041747	514
ENSMUSG00000041754	3
ENSMUSG00000041757	1872
ENSMUSG00000041762	1068
ENSMUSG00000041763	1497
ENSMUSG00000041765	674
ENSMUSG00000041769	1397
ENSMUSG00000041771	433
ENSMUSG00000041773	20190
ENSMUSG00000041774	237
ENSMUSG00000041775	483
ENSMUSG00000041777	128
ENSMUSG00000041779	21
ENSMUSG00000041781	1405
ENSMUSG00000041782	28
ENSMUSG00000041791	0
ENSMUSG00000041794	2079
ENSMUSG00000041797	211
ENSMUSG00000041798	19
ENSMUSG00000041801	431
ENSMUSG00000041805	0
ENSMUSG00000041809	19
ENSMUSG00000041815	1297
ENSMUSG00000041817	1610
ENSMUSG00000041827	3
ENSMUSG00000041828	130
ENSMUSG00000041831	3
ENSMUSG00000041836	615
ENSMUSG00000041837	434
ENSMUSG00000041840	132
ENSMUSG00000041841	444
ENSMUSG00000041842	161
ENSMUSG00000041845	9
ENSMUSG00000041846	1038
ENSMUSG00000041849	56
ENSMUSG00000041852	2460
ENSMUSG00000041857	0
ENSMUSG00000041859	85
ENSMUSG00000041870	838
ENSMUSG00000041872	0
ENSMUSG00000041879	4124
ENSMUSG00000041881	1242
ENSMUSG00000041886	16
ENSMUSG00000041889	2821
ENSMUSG00000041890	697
ENSMUSG00000041891	802
ENSMUSG00000041895	490
ENSMUSG00000041907	332
ENSMUSG00000041911	995
ENSMUSG00000041912	779
ENSMUSG00000041915	528
ENSMUSG00000041920	155
ENSMUSG00000041921	119
ENSMUSG00000041923	2880
ENSMUSG00000041926	687
ENSMUSG00000041930	122
ENSMUSG00000041935	1022
ENSMUSG00000041936	3295
ENSMUSG00000041939	347
ENSMUSG00000041945	93
ENSMUSG00000041949	100
ENSMUSG00000041954	32
ENSMUSG00000041957	69
ENSMUSG00000041958	1023
ENSMUSG00000041959	714
ENSMUSG00000041961	273
ENSMUSG00000041966	191
ENSMUSG00000041974	48
ENSMUSG00000041975	293
ENSMUSG00000041977	1782
ENSMUSG00000041984	0
ENSMUSG00000041986	6253
ENSMUSG00000041991	0
ENSMUSG00000041992	3824
ENSMUSG00000041995	156
ENSMUSG00000041997	2871
ENSMUSG00000042002	0
ENSMUSG00000042010	97
ENSMUSG00000042015	688
ENSMUSG00000042029	64
ENSMUSG00000042031	0
ENSMUSG00000042032	2294
ENSMUSG00000042035	427
ENSMUSG00000042041	0
ENSMUSG00000042042	262
ENSMUSG00000042043	335
ENSMUSG00000042045	0
ENSMUSG00000042046	1014
ENSMUSG00000042050	338
ENSMUSG00000042055	1014
ENSMUSG00000042063	487
ENSMUSG00000042064	38
ENSMUSG00000042066	3275
ENSMUSG00000042073	175
ENSMUSG00000042078	4347
ENSMUSG00000042079	621
ENSMUSG00000042082	2721
ENSMUSG00000042092	0
ENSMUSG00000042096	0
ENSMUSG00000042097	986
ENSMUSG00000042099	319
ENSMUSG00000042102	19
ENSMUSG00000042104	371
ENSMUSG00000042105	2414
ENSMUSG00000042106	34
ENSMUSG00000042109	1989
ENSMUSG00000042111	407
ENSMUSG00000042115	394
ENSMUSG00000042116	761
ENSMUSG00000042118	1
ENSMUSG00000042121	529
ENSMUSG00000042124	0
ENSMUSG00000042129	143
ENSMUSG00000042133	1414
ENSMUSG00000042138	151
ENSMUSG00000042148	449
ENSMUSG00000042155	1674
ENSMUSG00000042156	1073
ENSMUSG00000042157	0
ENSMUSG00000042165	935
ENSMUSG00000042167	115
ENSMUSG00000042178	191
ENSMUSG00000042179	2
ENSMUSG00000042182	3312
ENSMUSG00000042184	0
ENSMUSG00000042185	519
ENSMUSG00000042189	5
ENSMUSG00000042190	47
ENSMUSG00000042195	87
ENSMUSG00000042197	1166
ENSMUSG00000042198	290
ENSMUSG00000042200	3
ENSMUSG00000042202	972
ENSMUSG00000042203	1165
ENSMUSG00000042207	1391
ENSMUSG00000042208	1200
ENSMUSG00000042210	335
ENSMUSG00000042211	850
ENSMUSG00000042212	0
ENSMUSG00000042213	73
ENSMUSG00000042215	214
ENSMUSG00000042216	2139
ENSMUSG00000042219	0
ENSMUSG00000042225	37
ENSMUSG00000042228	150
ENSMUSG00000042229	804
ENSMUSG00000042240	0
ENSMUSG00000042243	0
ENSMUSG00000042244	0
ENSMUSG00000042246	351
ENSMUSG00000042248	0
ENSMUSG00000042249	2126
ENSMUSG00000042250	0
ENSMUSG00000042251	54
ENSMUSG00000042254	0
ENSMUSG00000042256	61
ENSMUSG00000042258	1
ENSMUSG00000042262	0
ENSMUSG00000042265	0
ENSMUSG00000042268	1
ENSMUSG00000042269	17
ENSMUSG00000042271	763
ENSMUSG00000042272	1474
ENSMUSG00000042275	285
ENSMUSG00000042279	0
ENSMUSG00000042282	9
ENSMUSG00000042284	135
ENSMUSG00000042286	244
ENSMUSG00000042289	14
ENSMUSG00000042292	1184
ENSMUSG00000042293	56
ENSMUSG00000042298	2483
ENSMUSG00000042302	1539
ENSMUSG00000042303	1281
ENSMUSG00000042305	1449
ENSMUSG00000042306	0
ENSMUSG00000042308	390
ENSMUSG00000042312	300
ENSMUSG00000042320	55
ENSMUSG00000042323	1085
ENSMUSG00000042328	317
ENSMUSG00000042331	1818
ENSMUSG00000042333	11
ENSMUSG00000042340	16
ENSMUSG00000042345	1
ENSMUSG00000042348	680
ENSMUSG00000042349	18
ENSMUSG00000042350	2652
ENSMUSG00000042351	7
ENSMUSG00000042353	1
ENSMUSG00000042354	530
ENSMUSG00000042357	3
ENSMUSG00000042359	1409
ENSMUSG00000042363	1697
ENSMUSG00000042364	483
ENSMUSG00000042367	1
ENSMUSG00000042369	526
ENSMUSG00000042371	0
ENSMUSG00000042372	0
ENSMUSG00000042377	0
ENSMUSG00000042379	2
ENSMUSG00000042380	709
ENSMUSG00000042385	32
ENSMUSG00000042386	0
ENSMUSG00000042388	5633
ENSMUSG00000042389	362
ENSMUSG00000042390	1886
ENSMUSG00000042396	506
ENSMUSG00000042401	1568
ENSMUSG00000042404	764
ENSMUSG00000042406	3086
ENSMUSG00000042408	424
ENSMUSG00000042410	828
ENSMUSG00000042414	0
ENSMUSG00000042417	20
ENSMUSG00000042419	154
ENSMUSG00000042423	825
ENSMUSG00000042425	1354
ENSMUSG00000042426	682
ENSMUSG00000042428	4471
ENSMUSG00000042429	4831
ENSMUSG00000042433	0
ENSMUSG00000042436	63
ENSMUSG00000042439	1151
ENSMUSG00000042444	1429
ENSMUSG00000042446	1138
ENSMUSG00000042447	385
ENSMUSG00000042448	3
ENSMUSG00000042451	5
ENSMUSG00000042453	1876
ENSMUSG00000042459	0
ENSMUSG00000042460	514
ENSMUSG00000042462	216
ENSMUSG00000042472	426
ENSMUSG00000042473	138
ENSMUSG00000042474	0
ENSMUSG00000042476	104
ENSMUSG00000042477	0
ENSMUSG00000042485	60
ENSMUSG00000042487	598
ENSMUSG00000042489	15
ENSMUSG00000042492	1533
ENSMUSG00000042496	563
ENSMUSG00000042498	13
ENSMUSG00000042499	0
ENSMUSG00000042500	202
ENSMUSG00000042501	12
ENSMUSG00000042502	1830
ENSMUSG00000042505	312
ENSMUSG00000042506	4776
ENSMUSG00000042507	472
ENSMUSG00000042508	1420
ENSMUSG00000042510	62
ENSMUSG00000042514	151
ENSMUSG00000042515	38
ENSMUSG00000042520	3085
ENSMUSG00000042523	2810
ENSMUSG00000042524	613
ENSMUSG00000042525	0
ENSMUSG00000042529	369
ENSMUSG00000042532	3815
ENSMUSG00000042535	1214
ENSMUSG00000042540	46
ENSMUSG00000042541	1237
ENSMUSG00000042548	994
ENSMUSG00000042554	0
ENSMUSG00000042557	999
ENSMUSG00000042558	491
ENSMUSG00000042564	81
ENSMUSG00000042567	9
ENSMUSG00000042569	409
ENSMUSG00000042570	489
ENSMUSG00000042572	2082
ENSMUSG00000042581	55
ENSMUSG00000042589	2058
ENSMUSG00000042590	1603
ENSMUSG00000042594	387
ENSMUSG00000042595	187
ENSMUSG00000042596	30
ENSMUSG00000042599	1226
ENSMUSG00000042604	444
ENSMUSG00000042605	2408
ENSMUSG00000042606	481
ENSMUSG00000042607	15
ENSMUSG00000042608	1092
ENSMUSG00000042613	1173
ENSMUSG00000042616	888
ENSMUSG00000042622	34
ENSMUSG00000042625	995
ENSMUSG00000042626	205
ENSMUSG00000042628	829
ENSMUSG00000042631	46
ENSMUSG00000042632	557
ENSMUSG00000042638	12
ENSMUSG00000042641	29
ENSMUSG00000042642	551
ENSMUSG00000042644	99
ENSMUSG00000042647	60
ENSMUSG00000042650	1306
ENSMUSG00000042655	3
ENSMUSG00000042659	137
ENSMUSG00000042660	289
ENSMUSG00000042662	338
ENSMUSG00000042670	88
ENSMUSG00000042671	2051
ENSMUSG00000042672	271
ENSMUSG00000042675	2992
ENSMUSG00000042677	17
ENSMUSG00000042678	2
ENSMUSG00000042680	529
ENSMUSG00000042682	756
ENSMUSG00000042684	106
ENSMUSG00000042686	395
ENSMUSG00000042688	1948
ENSMUSG00000042694	400
ENSMUSG00000042699	2703
ENSMUSG00000042700	8998
ENSMUSG00000042705	455
ENSMUSG00000042707	6
ENSMUSG00000042708	22
ENSMUSG00000042709	417
ENSMUSG00000042712	1426
ENSMUSG00000042717	0
ENSMUSG00000042719	827
ENSMUSG00000042724	541
ENSMUSG00000042726	1159
ENSMUSG00000042729	26
ENSMUSG00000042734	960
ENSMUSG00000042737	135
ENSMUSG00000042742	469
ENSMUSG00000042743	4717
ENSMUSG00000042744	5223
ENSMUSG00000042745	192
ENSMUSG00000042747	496
ENSMUSG00000042750	5623
ENSMUSG00000042751	3677
ENSMUSG00000042757	496
ENSMUSG00000042759	25
ENSMUSG00000042761	135
ENSMUSG00000042763	1333
ENSMUSG00000042766	1545
ENSMUSG00000042770	464
ENSMUSG00000042772	2503
ENSMUSG00000042774	0
ENSMUSG00000042784	21
ENSMUSG00000042787	494
ENSMUSG00000042788	8
ENSMUSG00000042790	982
ENSMUSG00000042793	36
ENSMUSG00000042796	0
ENSMUSG00000042797	340
ENSMUSG00000042800	1
ENSMUSG00000042801	0
ENSMUSG00000042804	461
ENSMUSG00000042807	1860
ENSMUSG00000042808	2
ENSMUSG00000042810	716
ENSMUSG00000042812	18
ENSMUSG00000042814	208
ENSMUSG00000042816	17
ENSMUSG00000042817	103
ENSMUSG00000042821	14
ENSMUSG00000042826	545
ENSMUSG00000042828	24
ENSMUSG00000042831	594
ENSMUSG00000042834	1559
ENSMUSG00000042842	33
ENSMUSG00000042845	0
ENSMUSG00000042846	1098
ENSMUSG00000042848	0
ENSMUSG00000042849	2
ENSMUSG00000042851	309
ENSMUSG00000042854	97
ENSMUSG00000042861	0
ENSMUSG00000042863	0
ENSMUSG00000042869	0
ENSMUSG00000042870	10
ENSMUSG00000042873	2831
ENSMUSG00000042874	0
ENSMUSG00000042888	0
ENSMUSG00000042894	0
ENSMUSG00000042895	8
ENSMUSG00000042901	835
ENSMUSG00000042903	372
ENSMUSG00000042909	0
ENSMUSG00000042918	38
ENSMUSG00000042942	248
ENSMUSG00000042961	74
ENSMUSG00000042978	2260
ENSMUSG00000042985	0
ENSMUSG00000042988	68
ENSMUSG00000042992	552
ENSMUSG00000042993	0
ENSMUSG00000042997	220
ENSMUSG00000043003	0
ENSMUSG00000043004	5173
ENSMUSG00000043008	39
ENSMUSG00000043013	5
ENSMUSG00000043015	56
ENSMUSG00000043017	0
ENSMUSG00000043019	1194
ENSMUSG00000043020	2
ENSMUSG00000043029	22
ENSMUSG00000043036	5
ENSMUSG00000043050	0
ENSMUSG00000043051	20
ENSMUSG00000043059	531
ENSMUSG00000043060	0
ENSMUSG00000043061	705
ENSMUSG00000043065	228
ENSMUSG00000043066	0
ENSMUSG00000043067	2398
ENSMUSG00000043068	20
ENSMUSG00000043073	0
ENSMUSG00000043079	5787
ENSMUSG00000043085	5
ENSMUSG00000043087	0
ENSMUSG00000043088	10
ENSMUSG00000043090	365
ENSMUSG00000043091	666
ENSMUSG00000043099	47
ENSMUSG00000043102	7
ENSMUSG00000043110	4
ENSMUSG00000043119	0
ENSMUSG00000043122	20
ENSMUSG00000043131	563
ENSMUSG00000043140	373
ENSMUSG00000043144	8
ENSMUSG00000043153	149
ENSMUSG00000043154	884
ENSMUSG00000043155	28
ENSMUSG00000043157	3
ENSMUSG00000043162	679
ENSMUSG00000043164	2
ENSMUSG00000043165	46
ENSMUSG00000043183	330
ENSMUSG00000043190	340
ENSMUSG00000043207	777
ENSMUSG00000043219	0
ENSMUSG00000043226	0
ENSMUSG00000043230	4
ENSMUSG00000043241	1664
ENSMUSG00000043243	21
ENSMUSG00000043251	120
ENSMUSG00000043252	1233
ENSMUSG00000043257	109
ENSMUSG00000043259	1263
ENSMUSG00000043262	201
ENSMUSG00000043263	0
ENSMUSG00000043267	0
ENSMUSG00000043274	0
ENSMUSG00000043279	216
ENSMUSG00000043282	0
ENSMUSG00000043284	649
ENSMUSG00000043286	29
ENSMUSG00000043289	26
ENSMUSG00000043290	3
ENSMUSG00000043298	10
ENSMUSG00000043300	1171
ENSMUSG00000043301	409
ENSMUSG00000043308	0
ENSMUSG00000043310	0
ENSMUSG00000043311	318
ENSMUSG00000043312	0
ENSMUSG00000043313	150
ENSMUSG00000043314	0
ENSMUSG00000043319	0
ENSMUSG00000043323	754
ENSMUSG00000043331	0
ENSMUSG00000043333	14
ENSMUSG00000043336	140
ENSMUSG00000043342	0
ENSMUSG00000043346	52
ENSMUSG00000043354	0
ENSMUSG00000043357	0
ENSMUSG00000043366	29
ENSMUSG00000043372	154
ENSMUSG00000043383	0
ENSMUSG00000043384	11745
ENSMUSG00000043385	0
ENSMUSG00000043388	3812
ENSMUSG00000043391	1602
ENSMUSG00000043398	365
ENSMUSG00000043410	15
ENSMUSG00000043411	1750
ENSMUSG00000043415	593
ENSMUSG00000043418	0
ENSMUSG00000043419	3143
ENSMUSG00000043421	78
ENSMUSG00000043424	695
ENSMUSG00000043429	0
ENSMUSG00000043430	0
ENSMUSG00000043432	166
ENSMUSG00000043439	1037
ENSMUSG00000043441	23
ENSMUSG00000043445	609
ENSMUSG00000043448	85
ENSMUSG00000043453	0
ENSMUSG00000043456	221
ENSMUSG00000043458	127
ENSMUSG00000043460	1816
ENSMUSG00000043461	62
ENSMUSG00000043463	547
ENSMUSG00000043467	176
ENSMUSG00000043468	0
ENSMUSG00000043472	0
ENSMUSG00000043485	0
ENSMUSG00000043487	109
ENSMUSG00000043496	926
ENSMUSG00000043501	2
ENSMUSG00000043505	16
ENSMUSG00000043510	91
ENSMUSG00000043518	237
ENSMUSG00000043529	0
ENSMUSG00000043531	956
ENSMUSG00000043535	1562
ENSMUSG00000043537	0
ENSMUSG00000043541	16
ENSMUSG00000043542	1017
ENSMUSG00000043549	1
ENSMUSG00000043556	18
ENSMUSG00000043557	266
ENSMUSG00000043569	1
ENSMUSG00000043572	148
ENSMUSG00000043583	5
ENSMUSG00000043587	294
ENSMUSG00000043592	4
ENSMUSG00000043602	247
ENSMUSG00000043605	0
ENSMUSG00000043613	0
ENSMUSG00000043614	268
ENSMUSG00000043621	20
ENSMUSG00000043629	222
ENSMUSG00000043631	72
ENSMUSG00000043633	1641
ENSMUSG00000043635	271
ENSMUSG00000043639	92
ENSMUSG00000043648	15
ENSMUSG00000043659	154
ENSMUSG00000043664	2
ENSMUSG00000043668	242
ENSMUSG00000043670	2866
ENSMUSG00000043671	1136
ENSMUSG00000043673	127
ENSMUSG00000043681	0
ENSMUSG00000043683	1321
ENSMUSG00000043687	5
ENSMUSG00000043692	0
ENSMUSG00000043698	0
ENSMUSG00000043702	380
ENSMUSG00000043705	0
ENSMUSG00000043715	0
ENSMUSG00000043716	2016
ENSMUSG00000043719	36
ENSMUSG00000043727	2
ENSMUSG00000043733	3756
ENSMUSG00000043740	6
ENSMUSG00000043747	1
ENSMUSG00000043753	6
ENSMUSG00000043760	12
ENSMUSG00000043782	0
ENSMUSG00000043787	0
ENSMUSG00000043789	2
ENSMUSG00000043807	0
ENSMUSG00000043811	2148
ENSMUSG00000043822	156
ENSMUSG00000043827	0
ENSMUSG00000043831	649
ENSMUSG00000043832	24
ENSMUSG00000043843	541
ENSMUSG00000043850	6
ENSMUSG00000043855	0
ENSMUSG00000043857	1620
ENSMUSG00000043865	0
ENSMUSG00000043866	432
ENSMUSG00000043872	316
ENSMUSG00000043873	12
ENSMUSG00000043880	0
ENSMUSG00000043881	690
ENSMUSG00000043885	1366
ENSMUSG00000043892	0
ENSMUSG00000043895	30
ENSMUSG00000043897	0
ENSMUSG00000043909	2330
ENSMUSG00000043911	0
ENSMUSG00000043913	24
ENSMUSG00000043923	134
ENSMUSG00000043924	13
ENSMUSG00000043925	0
ENSMUSG00000043929	257
ENSMUSG00000043931	0
ENSMUSG00000043932	1
ENSMUSG00000043939	0
ENSMUSG00000043940	3667
ENSMUSG00000043943	44
ENSMUSG00000043945	0
ENSMUSG00000043948	4
ENSMUSG00000043953	18
ENSMUSG00000043962	1292
ENSMUSG00000043964	376
ENSMUSG00000043969	301
ENSMUSG00000043972	1
